player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,dreb_pos,oreb_pos,pos
202362,9575,Lance Stephenson,N,Lance,0,Stephenson,,Inactive,6,0,,0,169,9,191,96,85,94,1,65,17,30,3.9,0.1,0.5,3.9,1.8,1.1,61.0,25.8,0.6,2.2,1.9,4.5,0.6,2.1,1.12,6.75,1.49,4.14,2.41,0.57,3.08,1.02,1.49,0.83,0.166,0.221,0.613,0.357,0.076,0.012,3008.78
202366,11012,Jerome Jordan,Y,Jerome,84,Jordan,Center,Active,2,1610612751,Nets,253,78,0,11,0,5,45,0,3,0,2,0.3,0.3,0.3,1.2,1.0,0.9,44.0,8.7,1.2,1.3,0.7,2.4,0.2,0.5,0.97,4.16,2.3,0.89,0.43,0.46,1.95,1.19,0.3,0.08,0.234,0.552,0.214,0.104,0.068,0.067,652.024
202379,10622,Jeremy Evans,Y,Jeremy,81,Evans,Forward,Active,6,1610612742,Mavericks,200,36,3,12,2,5,28,2,1,0,1,0.3,0.3,0.1,1.2,0.8,0.6,38.0,7.0,0.7,0.8,0.7,1.9,0.3,0.1,0.54,3.36,1.52,1.3,0.67,0.28,1.52,0.76,0.48,0.18,0.163,0.45,0.387,0.198,0.087,0.05,385.608
202388,10539,Donald Sloan,Y,Donald,75,Sloan,Guard,Active,5,1610612751,Nets,205,120,17,66,114,38,71,5,19,36,14,3.6,0.0,0.6,2.5,1.5,1.1,53.0,20.9,0.2,0.9,1.2,2.7,0.4,1.2,1.66,7.83,1.91,4.26,2.38,0.75,3.51,1.21,1.55,0.83,0.212,0.245,0.543,0.304,0.06,0.005,2087.4
202389,11087,Timofey Mozgov,N,Timofey,85,Mozgov,Center,Active,6,1610612747,Lakers,275,368,5,105,1,87,247,2,37,0,28,0.7,1.2,0.7,4.8,2.7,1.9,81.0,25.3,2.5,2.8,2.4,7.3,0.4,1.4,2.92,12.85,5.86,4.07,1.35,1.21,6.25,3.15,1.89,0.59,0.227,0.456,0.317,0.105,0.094,0.049,3874.064
202390,11738,Gary Neal,N,Gary,0,Neal,,Inactive,5,0,,0,60,21,211,143,68,20,5,90,45,28,1.9,0.0,0.5,2.1,2.5,2.2,54.0,22.1,0.3,1.6,1.9,2.4,0.4,1.2,0.79,6.13,1.41,3.93,2.44,0.28,2.76,0.96,1.52,0.87,0.13,0.23,0.64,0.399,0.048,0.006,2177.828
202391,10318,Jeremy Lin,Y,Jeremy,75,Lin,Guard,Active,6,1610612751,Nets,200,216,16,184,160,78,120,6,61,59,31,4.6,0.4,0.7,2.3,3.6,2.9,74.0,25.8,0.4,2.6,3.7,2.6,1.1,2.2,1.78,9.36,3.04,4.54,2.86,0.56,4.2,1.76,1.88,1.16,0.19,0.325,0.485,0.306,0.044,0.007,3745.072
202397,10367,Ish Smith,Y,Ish,72,Smith,Guard,Active,6,1610612765,Pistons,175,154,14,25,46,128,77,3,6,15,42,3.3,0.1,0.4,1.5,1.0,0.6,55.0,15.1,0.3,0.9,1.2,1.8,0.7,1.4,1.55,6.51,1.58,3.38,1.76,0.79,3.04,1.09,1.16,0.58,0.239,0.242,0.519,0.27,0.049,0.009,1341.344
202399,11243,Jeff Adrien,Y,Jeff,0,Adrien,,Inactive,5,0,,0,24,0,8,0,12,12,0,4,0,3,0.9,0.5,0.5,3.2,2.2,1.3,17.0,12.7,1.4,1.8,2.2,4.5,0.2,0.5,1.32,5.38,2.5,1.56,0.31,0.69,2.75,1.31,0.75,0.06,0.244,0.465,0.291,0.058,0.121,0.052,329.068
202407,10695,Elijah Millsap,Y,Elijah,0,Millsap,,Inactive,1,0,,0,88,32,34,58,26,39,12,6,16,8,1.2,0.3,0.6,2.6,1.8,1.2,47.0,19.7,0.6,2.6,1.5,3.2,1.2,1.4,1.37,6.15,1.41,3.37,2.17,0.61,2.33,0.74,0.98,0.61,0.222,0.23,0.548,0.353,0.069,0.016,1609.392
202498,10439,Lance Thomas,Y,Lance,80,Thomas,Forward,Active,5,1610612752,Knicks,235,110,20,216,2,94,62,7,76,0,37,1.1,0.1,0.6,2.1,1.6,1.2,62.0,24.0,1.0,1.6,1.4,3.1,0.6,1.2,0.95,5.53,1.58,3.0,1.76,0.43,2.44,0.96,1.05,0.64,0.171,0.286,0.543,0.319,0.045,0.022,2410.596
202620,10725,Arinze Onuaku,Y,Arinze,81,Onuaku,Forward-Center,Active,2,1610612753,Magic,255,10,0,0,0,4,9,0,0,0,3,0.7,0.5,0.2,2.3,1.3,0.5,6.0,11.4,1.2,1.0,0.7,3.5,0.2,0.3,1.5,5.25,1.25,2.5,0.75,0.5,2.25,1.0,0.75,0.25,0.286,0.238,0.476,0.143,0.102,0.051,113.08
202681,9010,Kyrie Irving,N,Kyrie,75,Irving,Guard,Active,5,1610612739,Cavaliers,193,373,81,311,296,173,217,40,145,116,59,5.2,0.3,0.8,2.4,4.9,4.2,75.0,36.4,0.7,1.9,3.8,3.2,1.5,2.5,2.38,11.16,2.78,6.0,3.77,1.05,5.2,1.8,2.35,1.42,0.213,0.249,0.538,0.338,0.033,0.01,5227.308
202682,9313,Derrick Williams,N,Derrick,80,Williams,Forward,Active,5,1610612748,Heat,240,190,48,88,108,51,124,19,31,30,13,0.7,0.1,0.5,2.2,2.6,1.8,74.0,19.8,0.6,0.9,1.6,2.7,0.5,0.8,1.16,6.82,1.65,4.01,2.36,0.5,3.22,1.18,1.54,0.83,0.169,0.242,0.589,0.346,0.054,0.014,2596.28
202683,8952,Enes Kanter,N,Enes,83,Kanter,Center,Active,5,1610612760,Thunder,245,518,35,256,10,109,332,12,92,4,42,0.7,0.4,1.0,5.3,3.1,2.4,75.0,28.5,3.7,2.5,2.6,8.9,0.5,1.9,2.86,11.91,4.57,4.48,1.76,1.25,5.93,2.8,1.88,0.65,0.24,0.384,0.376,0.148,0.092,0.065,4125.1
202684,9386,Tristan Thompson,N,Tristan,81,Thompson,Center,Active,5,1610612739,Cavaliers,238,344,0,41,0,103,215,0,13,0,39,0.5,0.7,0.6,4.7,3.0,1.9,82.0,26.8,3.3,2.3,2.8,8.0,0.4,1.0,2.85,11.06,4.49,3.72,1.8,1.09,5.2,2.6,1.51,0.59,0.258,0.406,0.336,0.163,0.089,0.063,4069.476
202685,8966,Jonas Valanciunas,N,Jonas,84,Valanciunas,Center,Active,4,1610612761,Raptors,255,379,0,86,1,186,247,0,29,0,97,0.5,1.2,0.8,6.0,3.5,2.7,80.0,26.2,2.7,2.8,2.9,8.7,0.4,1.4,2.85,10.78,5.24,2.69,0.84,1.1,5.23,2.95,1.18,0.33,0.265,0.486,0.249,0.078,0.115,0.052,4160.292
202687,8852,Bismack Biyombo,N,Bismack,81,Biyombo,Center-Forward,Active,5,1610612753,Magic,255,146,0,5,0,35,91,0,1,0,9,0.3,1.5,0.4,3.9,2.7,1.6,64.0,19.4,2.5,2.2,2.2,6.4,0.3,0.8,2.53,7.3,3.11,1.66,0.44,0.89,3.23,1.7,0.64,0.13,0.347,0.426,0.227,0.06,0.102,0.065,2314.812
202688,9122,Brandon Knight,N,Brandon,75,Knight,Guard,Active,5,1610612756,Suns,195,251,67,235,254,81,141,28,82,97,27,5.2,0.2,0.6,3.4,3.5,3.1,63.0,32.3,0.4,1.8,3.5,3.9,1.4,3.0,1.77,9.31,1.94,5.6,3.74,0.58,3.98,1.35,2.05,1.29,0.191,0.208,0.601,0.402,0.052,0.007,3757.688
202689,9695,Kemba Walker,N,Kemba,73,Walker,Guard,Active,5,1610612766,Hornets,184,267,26,293,254,141,130,7,113,78,50,5.1,0.5,1.2,3.0,4.6,3.8,62.0,34.2,0.6,1.5,4.3,3.5,1.4,1.6,2.76,13.26,2.48,8.02,4.44,1.03,5.5,1.5,2.97,1.52,0.208,0.187,0.605,0.335,0.044,0.008,4040.02
202690,10132,Jimmer Fredette,Y,Jimmer,0,Fredette,,Inactive,4,0,,0,41,12,37,36,40,23,3,14,6,17,1.2,0.0,0.1,0.6,0.9,0.9,50.0,10.2,0.2,0.9,0.8,0.8,0.3,0.7,1.17,3.91,0.93,1.81,1.16,0.54,1.74,0.67,0.53,0.3,0.298,0.238,0.464,0.298,0.031,0.008,825.308
202691,9784,Klay Thompson,N,Klay,79,Thompson,Guard,Active,5,1610612744,Warriors,215,247,130,336,415,171,158,67,136,172,69,2.9,0.8,0.7,2.9,3.3,2.9,77.0,31.9,0.4,1.6,2.5,3.2,1.1,1.9,2.18,10.14,2.05,5.91,3.49,0.93,4.25,1.14,2.18,1.22,0.215,0.202,0.583,0.344,0.043,0.005,5081.452
202692,9257,Alec Burks,N,Alec,78,Burks,Guard,Active,5,1610612762,Jazz,214,96,17,86,51,50,46,8,34,18,15,3.0,0.2,0.9,3.5,4.8,3.9,27.0,33.3,0.7,2.4,3.6,4.2,0.6,1.9,1.56,10.56,3.11,5.89,3.67,0.78,5.3,2.22,2.3,1.37,0.147,0.295,0.558,0.347,0.055,0.011,1681.092
202693,9943,Markieff Morris,N,Markieff,82,Morris,Forward,Active,5,1610612764,Wizards,245,273,27,476,152,172,163,7,212,50,80,2.3,0.5,0.5,4.8,2.8,2.2,82.0,31.5,1.3,3.0,2.7,6.2,1.2,2.1,2.77,11.01,4.07,4.17,2.02,1.13,5.06,2.43,1.5,0.71,0.251,0.37,0.379,0.184,0.075,0.021,5082.204
202694,9943,Marcus Morris,Y,Marcus,81,Morris,Forward,Active,5,1610612765,Pistons,235,133,106,241,207,76,77,43,105,69,37,1.6,0.2,0.3,3.9,1.4,0.9,81.0,25.2,0.9,2.3,1.4,4.8,0.8,0.9,1.65,8.8,2.93,4.22,2.81,0.65,3.84,1.77,1.42,0.94,0.188,0.332,0.48,0.32,0.074,0.017,3902.708
202695,9278,Kawhi Leonard,N,Kawhi,79,Leonard,Forward,Active,5,1610612759,Spurs,230,186,76,296,116,148,129,34,131,33,67,2.5,0.8,0.5,5.9,3.9,3.2,64.0,31.8,1.3,2.0,3.3,7.2,2.3,1.5,1.95,9.16,2.52,4.69,2.7,0.81,4.05,1.44,1.8,1.03,0.213,0.275,0.512,0.295,0.093,0.021,3701.108
202696,9526,Nikola Vucevic,N,Nikola,84,Vucevic,Center,Active,5,1610612753,Magic,260,411,0,460,6,329,268,0,213,2,148,2.0,0.7,0.6,7.7,2.9,2.2,74.0,34.2,3.2,3.0,2.9,10.9,0.7,2.0,4.36,13.96,5.46,4.14,1.49,1.93,6.85,3.24,1.68,0.55,0.313,0.391,0.296,0.106,0.113,0.047,4771.508
202697,9646,Iman Shumpert,N,Iman,77,Shumpert,Guard,Active,5,1610612739,Cavaliers,220,93,79,149,117,33,50,25,64,42,12,2.2,0.3,0.2,2.7,1.0,0.7,62.0,24.9,0.9,2.2,1.4,3.6,1.3,1.5,1.49,8.15,1.78,4.88,3.2,0.64,3.43,1.17,1.62,1.05,0.182,0.219,0.599,0.393,0.056,0.018,2597.904
202699,8896,Tobias Harris,N,Tobias,81,Harris,Forward,Active,5,1610612765,Pistons,235,317,104,228,136,164,203,46,85,41,67,1.8,0.5,1.0,5.3,3.6,2.8,68.0,34.8,1.1,2.0,2.8,6.3,1.0,1.7,2.14,10.97,2.84,5.99,3.41,0.81,4.87,1.84,2.22,1.19,0.195,0.259,0.546,0.311,0.075,0.015,4394.028
202700,9560,Donatas Motiejunas,Y,Donatas,84,Motiejunas,Forward-Center,Active,4,1610612745,Rockets,222,221,58,41,75,305,136,21,10,28,158,1.8,0.5,0.6,4.0,2.3,1.4,71.0,28.7,1.9,2.9,3.2,5.9,0.8,1.7,2.64,11.84,4.75,4.45,2.1,1.19,5.42,2.59,1.64,0.71,0.223,0.401,0.376,0.177,0.068,0.033,4034.308
202702,9865,Kenneth Faried,N,Kenneth,80,Faried,Forward,Active,5,1610612743,Nuggets,228,479,2,54,6,195,290,1,19,0,63,1.2,0.8,0.9,5.7,3.8,2.7,75.0,27.8,3.2,2.8,3.9,8.9,0.8,1.6,2.44,11.37,4.05,4.88,2.03,1.21,5.49,2.44,1.84,0.76,0.215,0.356,0.429,0.178,0.1,0.057,3773.352
202703,9416,Nikola Mirotic,N,Nikola,82,Mirotic,Forward,Active,2,1610612741,Bulls,238,182,94,95,219,34,111,32,37,67,6,1.2,0.7,0.4,4.2,3.5,2.8,82.0,20.2,0.8,2.1,2.7,4.9,0.7,1.1,1.65,7.99,2.96,3.38,1.61,0.52,3.51,1.78,1.21,0.54,0.206,0.371,0.423,0.202,0.104,0.019,3251.132
202704,9717,Reggie Jackson,Y,Reggie,75,Jackson,Guard,Active,5,1610612765,Pistons,208,297,23,246,218,212,175,6,90,66,95,6.0,0.1,0.9,3.5,2.8,2.4,77.0,29.5,0.7,2.2,2.7,4.2,0.8,2.4,1.77,10.13,2.53,5.83,3.88,0.77,4.56,1.65,2.14,1.38,0.174,0.25,0.576,0.383,0.06,0.012,4211.168
202706,9544,Jordan Hamilton,Y,Jordan,79,Hamilton,Guard-Forward,Active,5,1610612740,Pelicans,220,4,2,7,19,3,3,2,1,8,0,0.5,0.0,0.1,1.0,0.0,0.0,14.0,8.7,0.1,1.0,0.0,1.1,0.1,0.3,0.5,3.25,1.0,1.75,1.42,0.17,1.58,0.83,0.58,0.42,0.154,0.308,0.538,0.436,0.057,0.008,223.4
202708,10267,Norris Cole,N,Norris,74,Cole,Guard,Active,5,1610612740,Pelicans,175,148,53,171,122,63,78,15,74,39,23,3.4,0.2,0.4,1.9,1.1,0.8,75.0,24.4,0.2,1.7,1.2,2.1,0.8,1.3,1.37,5.97,1.05,3.55,2.16,0.5,2.47,0.69,1.28,0.74,0.229,0.176,0.595,0.362,0.042,0.004,3051.12
202709,9226,Cory Joseph,Y,Cory,75,Joseph,Guard,Active,5,1610612761,Raptors,190,177,25,117,19,73,103,9,53,7,35,2.4,0.2,0.4,1.9,1.8,1.3,79.0,18.3,0.6,1.3,1.8,2.4,0.6,0.8,1.85,7.11,1.53,3.73,2.05,0.8,2.97,0.93,1.24,0.61,0.26,0.215,0.525,0.289,0.052,0.015,2416.604
202710,9931,Jimmy Butler,N,Jimmy,79,Butler,Forward,Active,5,1610612741,Bulls,231,335,48,297,145,87,202,22,114,51,32,3.3,0.6,0.9,4.1,7.1,5.9,65.0,38.7,1.8,1.7,5.2,5.8,1.8,1.4,2.25,11.17,2.94,5.98,3.33,0.98,5.36,1.91,2.47,1.27,0.201,0.263,0.536,0.298,0.053,0.023,4985.62
202711,10080,Bojan Bogdanovic,N,Bojan,80,Bogdanovic,Guard,Active,2,1610612751,Nets,225,169,115,82,141,69,112,50,28,41,30,0.9,0.1,0.5,2.1,1.4,1.1,78.0,23.8,0.6,1.3,1.2,2.7,0.4,1.0,1.12,7.79,1.97,4.7,3.04,0.5,3.49,1.3,1.69,1.09,0.144,0.253,0.603,0.39,0.044,0.014,3525.052
202712,9946,Justin Harper,Y,Justin,0,Harper,,Inactive,1,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202713,10429,Kyle Singler,N,Kyle,80,Singler,Forward,Active,4,1610612760,Thunder,228,83,100,81,142,40,42,42,24,54,10,1.1,0.3,0.3,2.0,0.7,0.5,80.0,21.8,0.4,1.9,0.8,2.4,0.6,0.7,2.05,8.62,2.4,4.17,2.77,0.84,3.9,1.42,1.64,1.0,0.238,0.278,0.484,0.321,0.046,0.009,3389.724
202714,9711,Shelvin Mack,Y,Shelvin,75,Mack,Guard,Active,5,1610612762,Jazz,203,66,21,55,106,44,33,10,24,30,20,2.8,0.0,0.3,1.3,0.6,0.5,55.0,15.1,0.1,0.6,0.7,1.4,0.5,0.9,0.82,4.93,0.76,3.35,2.06,0.4,2.22,0.56,1.26,0.76,0.166,0.154,0.68,0.417,0.043,0.005,1512.156
202718,10255,Chandler Parsons,N,Chandler,82,Parsons,Forward,Active,5,1610612763,Grizzlies,230,287,99,91,248,104,175,36,40,96,36,2.4,0.3,0.6,3.9,2.9,2.1,66.0,33.1,1.0,2.1,2.8,4.9,1.0,1.5,1.64,8.76,2.0,5.12,3.3,0.68,3.92,1.33,1.91,1.21,0.187,0.228,0.585,0.377,0.058,0.014,4244.916
202720,10054,Jon Leuer,Y,Jon,82,Leuer,Forward,Active,5,1610612765,Pistons,228,93,10,111,19,40,64,4,39,3,11,0.7,0.1,0.2,2.5,0.9,0.6,63.0,13.1,0.8,1.4,0.8,3.3,0.3,0.6,1.22,5.12,1.88,2.02,0.98,0.36,2.25,1.12,0.77,0.27,0.238,0.368,0.394,0.192,0.097,0.031,1486.248
202721,9455,Darius Morris,Y,Darius,76,Morris,Guard,Active,3,1610612751,Nets,195,34,13,25,20,14,19,1,5,6,5,1.3,0.0,0.1,0.5,0.2,0.1,38.0,7.9,0.2,0.5,0.4,0.7,0.2,0.6,0.52,2.93,0.48,1.93,1.38,0.21,1.24,0.34,0.69,0.48,0.176,0.165,0.659,0.471,0.034,0.012,509.712
202723,9681,Malcolm Lee,Y,Malcolm,0,Lee,,Inactive,2,0,,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202726,10212,Andrew Goudelock,Y,Andrew,75,Goudelock,Guard,Active,3,1610612745,Rockets,200,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202730,10153,Lavoy Allen,N,Lavoy,81,Allen,Forward-Center,Active,5,1610612754,Pacers,260,102,0,140,0,57,72,0,50,0,19,1.2,0.7,0.2,3.2,0.7,0.5,63.0,17.0,2.0,1.6,0.8,5.1,0.2,0.6,1.93,7.25,3.05,2.27,0.83,0.65,3.25,1.72,0.88,0.22,0.266,0.421,0.313,0.115,0.094,0.058,2033.7
202732,10463,DeAndre Liggins,Y,DeAndre,78,Liggins,Guard,Active,3,1610612739,Cavaliers,209,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202734,10132,E'Twaun Moore,N,E'Twaun,76,Moore,Guard,Active,5,1610612740,Pelicans,191,31,16,34,22,36,18,6,13,7,18,0.6,0.1,0.2,0.6,0.4,0.2,56.0,9.0,0.2,0.8,0.4,0.8,0.4,0.3,1.02,3.9,0.95,1.93,0.9,0.52,1.7,0.53,0.65,0.33,0.262,0.244,0.494,0.231,0.035,0.012,970.66
202738,10150,Isaiah Thomas,N,Isaiah,69,Thomas,Guard,Active,5,1610612738,Celtics,185,219,44,132,302,99,125,18,47,111,34,4.2,0.1,0.8,1.8,5.2,4.5,67.0,25.8,0.5,2.2,4.1,2.3,0.9,2.1,1.51,6.79,1.1,4.18,2.64,0.61,2.81,0.72,1.48,0.85,0.222,0.163,0.615,0.389,0.034,0.009,3167.416
202779,10123,Dwight Buycks,Y,Dwight,0,Buycks,,Inactive,1,0,,0,14,2,11,9,4,5,2,3,5,3,2.3,0.0,0.8,1.7,1.7,1.5,6.0,20.5,0.3,0.5,1.7,2.0,0.5,2.0,0.67,5.0,2.0,2.33,1.5,0.0,2.67,2.0,0.67,0.33,0.133,0.4,0.467,0.3,0.041,0.008,227.34
202952,10241,Malcolm Thomas,Y,Malcolm,0,Thomas,,Inactive,3,0,,0,21,1,4,6,8,15,0,1,0,2,0.4,0.1,0.3,2.4,0.8,0.5,17.0,11.4,0.9,1.0,0.7,3.3,0.2,0.8,0.68,4.75,2.63,1.44,0.75,0.37,2.56,1.69,0.5,0.19,0.144,0.553,0.303,0.158,0.096,0.038,149.116
202962,9450,Greg Smith,Y,Greg,82,Smith,Center,Active,5,1610612750,Timberwolves,250,46,0,1,0,2,29,0,0,0,1,0.2,0.3,0.2,1.3,0.9,0.5,42.0,8.6,0.6,1.3,0.6,1.9,0.2,0.3,1.03,5.0,2.03,1.94,0.67,0.42,2.45,1.18,0.85,0.24,0.206,0.406,0.388,0.133,0.074,0.036,633.384
203076,8657,Anthony Davis,N,Anthony,83,Davis,Forward-Center,Active,4,1610612740,Pelicans,253,465,4,534,8,188,331,0,232,1,78,2.2,2.9,0.8,7.7,6.8,5.5,68.0,36.1,2.5,2.1,5.5,10.2,1.5,1.4,2.69,14.44,5.94,5.81,2.79,0.8,5.75,3.16,1.79,0.76,0.187,0.411,0.402,0.193,0.108,0.036,4609.4
203077,8458,Michael Kidd-Gilchrist,N,Michael,79,Kidd-Gilchrist,Forward,Active,4,1610612766,Hornets,232,255,0,167,0,60,139,0,66,0,19,1.4,0.7,1.1,5.6,3.9,2.7,55.0,28.9,2.0,2.1,3.1,7.6,0.5,1.1,2.04,9.04,2.42,4.58,2.69,0.93,3.95,1.22,1.8,1.04,0.225,0.268,0.507,0.298,0.097,0.035,3039.9
203078,8548,Bradley Beal,N,Bradley,77,Beal,Guard,Active,4,1610612764,Wizards,207,193,69,316,190,83,123,25,107,81,27,3.1,0.3,0.8,2.9,2.6,2.1,63.0,33.5,0.9,2.2,2.3,3.8,1.2,2.0,1.93,10.22,1.97,6.32,3.83,0.99,4.51,1.33,2.19,1.11,0.189,0.193,0.618,0.374,0.044,0.014,4111.628
203079,9114,Dion Waiters,N,Dion,76,Waiters,Guard,Active,4,1610612748,Heat,220,334,110,296,136,70,167,37,116,36,19,2.0,0.3,0.7,1.9,2.2,1.5,80.0,27.6,0.5,1.9,1.8,2.4,1.1,1.4,1.75,8.86,2.29,4.82,3.15,0.78,3.94,1.49,1.67,1.06,0.197,0.259,0.544,0.356,0.033,0.009,4205.592
203080,9382,Thomas Robinson,N,Thomas,82,Robinson,Forward,Active,4,1610612747,Lakers,237,164,0,57,2,37,97,0,15,0,14,0.6,0.4,0.5,3.9,2.0,1.0,54.0,14.8,1.8,1.9,1.6,5.6,0.6,1.1,1.09,5.43,2.24,2.1,1.06,0.43,2.45,1.22,0.8,0.35,0.202,0.412,0.386,0.195,0.125,0.057,1285.792
203081,9627,Damian Lillard,N,Damian,75,Lillard,Guard,Active,4,1610612757,Trail Blazers,195,421,72,257,500,110,260,25,101,171,33,6.2,0.3,0.8,4.0,4.9,4.2,82.0,35.7,0.6,2.0,4.4,4.6,1.2,2.7,2.48,10.7,2.17,6.05,2.96,1.07,4.79,1.63,2.09,0.96,0.232,0.203,0.565,0.277,0.056,0.008,5469.78
203082,9422,Terrence Ross,N,Terrence,79,Ross,Forward,Active,4,1610612761,Raptors,195,110,139,168,250,85,63,55,73,90,28,1.0,0.3,0.4,2.4,0.7,0.5,82.0,25.5,0.4,1.7,0.6,2.8,0.6,0.8,1.79,9.16,2.14,5.23,3.15,0.74,4.23,1.35,2.14,1.17,0.196,0.233,0.571,0.344,0.047,0.008,4141.728
203083,8505,Andre Drummond,N,Andre,83,Drummond,Center,Active,4,1610612765,Pistons,279,687,0,41,2,231,400,0,7,0,87,0.7,1.9,0.7,8.1,4.5,1.7,82.0,30.5,5.3,3.5,3.3,13.5,0.9,1.5,3.17,12.5,5.94,3.39,1.07,1.45,6.04,3.29,1.3,0.34,0.254,0.475,0.271,0.086,0.134,0.088,4900.496
203084,8942,Harrison Barnes,N,Harrison,80,Barnes,Forward,Active,4,1610612742,Mavericks,225,217,115,146,100,78,144,54,58,33,27,1.4,0.2,0.4,4.1,1.8,1.3,82.0,28.3,1.4,1.8,1.4,5.5,0.7,0.9,2.16,9.13,2.46,4.51,2.65,1.0,4.1,1.49,1.61,0.94,0.236,0.27,0.494,0.29,0.07,0.024,4775.648
203085,8879,Austin Rivers,N,Austin,76,Rivers,Guard,Active,4,1610612746,Clippers,200,167,37,93,93,105,92,14,30,25,42,2.0,0.2,0.3,1.6,1.7,1.1,76.0,20.6,0.4,1.9,1.4,2.0,0.6,0.9,1.48,6.17,1.36,3.33,2.04,0.67,2.93,0.88,1.38,0.75,0.241,0.22,0.539,0.33,0.04,0.009,2844.044
203086,9035,Meyers Leonard,N,Meyers,85,Leonard,Forward-Center,Active,4,1610612757,Trail Blazers,255,53,26,45,86,35,38,15,23,32,17,0.6,0.3,0.1,3.7,0.6,0.5,55.0,15.4,0.8,2.1,1.0,4.5,0.2,0.7,1.61,7.9,2.98,3.31,1.69,0.6,3.33,1.6,1.13,0.48,0.205,0.377,0.418,0.214,0.121,0.027,1496.816
203087,8942,Jeremy Lamb,Y,Jeremy,77,Lamb,Guard,Active,4,1610612766,Hornets,185,41,15,62,96,36,31,4,22,34,13,0.9,0.1,0.1,2.1,1.2,1.0,47.0,13.5,0.2,1.1,0.9,2.3,0.4,0.6,0.85,5.53,1.25,3.43,2.28,0.32,2.13,0.78,1.03,0.58,0.154,0.226,0.62,0.412,0.079,0.006,1104.028
203088,9227,Kendall Marshall,Y,Kendall,76,Marshall,Guard,Active,4,1610612755,76ers,200,26,9,17,37,12,17,1,8,17,3,3.1,0.0,0.2,0.9,0.3,0.3,28.0,14.9,0.1,0.9,0.8,1.0,0.8,1.3,0.76,4.92,0.81,3.35,2.38,0.42,1.96,0.58,0.96,0.58,0.156,0.164,0.68,0.484,0.032,0.002,661.084
203089,9461,John Henson,N,John,83,Henson,Forward,Active,4,1610612749,Bucks,229,238,0,15,0,93,149,0,4,0,43,0.9,2.0,0.3,2.8,2.0,1.2,67.0,18.3,1.9,2.3,1.7,4.7,0.4,1.3,1.47,8.78,4.88,2.43,1.0,0.47,3.82,2.55,0.8,0.18,0.168,0.555,0.277,0.114,0.078,0.051,2148.32
203090,8596,Maurice Harkless,N,Maurice,81,Harkless,Forward,Active,4,1610612757,Trail Blazers,220,81,31,5,25,16,48,7,0,3,5,0.6,0.2,0.2,1.5,0.9,0.5,45.0,15.0,0.8,1.5,0.8,2.4,0.7,0.6,0.77,4.75,1.48,2.5,1.68,0.34,2.14,1.05,0.75,0.41,0.163,0.311,0.526,0.354,0.05,0.028,1062.828
203092,9806,Tyler Zeller,N,Tyler,84,Zeller,Center,Active,4,1610612738,Celtics,253,329,0,132,0,158,203,0,68,0,69,1.4,0.6,0.7,3.9,2.3,1.9,82.0,21.1,1.8,2.5,2.2,5.7,0.2,0.9,3.06,10.62,5.23,2.33,0.62,1.28,5.0,2.78,0.94,0.17,0.288,0.493,0.219,0.059,0.09,0.041,2977.364
203093,9084,Terrence Jones,Y,Terrence,81,Jones,Forward,Active,4,1610612740,Pelicans,255,172,2,19,35,71,113,0,4,13,28,1.1,1.8,0.9,4.3,2.8,1.7,33.0,27.0,2.4,2.4,2.0,6.7,0.5,1.1,2.15,13.0,5.7,5.15,2.97,0.99,5.39,2.82,1.58,0.82,0.166,0.438,0.396,0.228,0.078,0.043,1749.12
