,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
2474,0.0,0.0,0.9,0.0,1.0,1713 - 203109 - 2223 - 203499 - 1890,"Carter,Vince - Crowder,Jae - Dalembert,Samuel - Larkin,Shane - Marion,Shawn",0.0,0.0
2475,1.0,0.0,0.9,0.0,0.0,1713 - 2223 - 201961 - 203499 - 1717,"Carter,Vince - Dalembert,Samuel - Ellington,Wayne - Larkin,Shane - Nowitzki,Dirk",0.0,0.0
2476,1.0,2.0,0.9,1.0,0.0,1713 - 2223 - 201961 - 203539 - 1717,"Carter,Vince - Dalembert,Samuel - Ellington,Wayne - Mekel,Gal - Nowitzki,Dirk",0.0,1.0
2477,1.0,0.0,0.9,0.0,1.0,1713 - 2223 - 203499 - 1890 - 1717,"Carter,Vince - Dalembert,Samuel - Larkin,Shane - Marion,Shawn - Nowitzki,Dirk",2.0,0.0
2478,3.0,2.0,1.6,1.0,0.0,201971 - 203109 - 201961 - 203495 - 203539,"Blair,DeJuan - Crowder,Jae - Ellington,Wayne - Ledo,Ricky - Mekel,Gal",2.0,2.0
2479,6.0,2.1,2.4,2.1,0.0,201971 - 203109 - 101145 - 2734 - 1890,"Blair,DeJuan - Crowder,Jae - Ellis,Monta - Harris,Devin - Marion,Shawn",6.0,3.9
2480,1.0,0.0,0.8,0.0,0.0,201971 - 201961 - 101145 - 203539 - 1717,"Blair,DeJuan - Ellington,Wayne - Ellis,Monta - Mekel,Gal - Nowitzki,Dirk",2.0,2.0
2481,2.0,0.0,0.8,0.0,1.0,101181 - 201961 - 101145 - 1890 - 1717,"Calderon,Jose - Ellington,Wayne - Ellis,Monta - Marion,Shawn - Nowitzki,Dirk",4.0,0.0
2482,1.0,0.0,0.8,0.0,0.0,101181 - 101145 - 203499 - 1890 - 201148,"Calderon,Jose - Ellis,Monta - Larkin,Shane - Marion,Shawn - Wright,Brandan",2.0,0.0
2483,3.0,1.0,1.6,0.0,0.0,1713 - 203109 - 2223 - 1890 - 203539,"Carter,Vince - Crowder,Jae - Dalembert,Samuel - Marion,Shawn - Mekel,Gal",6.0,5.0
2484,3.0,0.0,1.6,0.0,0.0,203109 - 2223 - 201961 - 203499 - 201148,"Crowder,Jae - Dalembert,Samuel - Ellington,Wayne - Larkin,Shane - Wright,Brandan",2.0,2.0
2485,1.0,0.0,1.6,0.0,1.0,203109 - 2223 - 2734 - 1890 - 1717,"Crowder,Jae - Dalembert,Samuel - Harris,Devin - Marion,Shawn - Nowitzki,Dirk",0.0,3.0
2486,2.0,0.0,1.6,0.0,1.0,2223 - 201961 - 101145 - 2734 - 1717,"Dalembert,Samuel - Ellington,Wayne - Ellis,Monta - Harris,Devin - Nowitzki,Dirk",0.0,2.0
2487,1.0,2.0,0.8,0.0,0.0,101145 - 2734 - 203499 - 1890 - 201148,"Ellis,Monta - Harris,Devin - Larkin,Shane - Marion,Shawn - Wright,Brandan",2.0,2.0
2488,2.0,1.0,1.4,0.0,1.0,1713 - 203109 - 2223 - 101145 - 1717,"Carter,Vince - Crowder,Jae - Dalembert,Samuel - Ellis,Monta - Nowitzki,Dirk",6.0,5.0
2489,2.0,0.0,1.2,0.0,0.0,201971 - 101181 - 1713 - 203109 - 1890,"Blair,DeJuan - Calderon,Jose - Carter,Vince - Crowder,Jae - Marion,Shawn",4.0,2.0
2490,2.0,2.0,1.2,1.0,0.0,201971 - 203109 - 201961 - 101145 - 1890,"Blair,DeJuan - Crowder,Jae - Ellington,Wayne - Ellis,Monta - Marion,Shawn",2.0,1.0
2491,1.0,0.0,1.2,0.0,1.0,1713 - 2223 - 101145 - 1890 - 1717,"Carter,Vince - Dalembert,Samuel - Ellis,Monta - Marion,Shawn - Nowitzki,Dirk",7.0,0.0
2492,7.2,7.8,3.0,1.2,0.0,101181 - 1713 - 101145 - 2734 - 1717,"Calderon,Jose - Carter,Vince - Ellis,Monta - Harris,Devin - Nowitzki,Dirk",3.6,10.8
2493,1.0,2.0,1.0,1.0,1.0,203109 - 101145 - 203499 - 1890 - 201148,"Crowder,Jae - Ellis,Monta - Larkin,Shane - Marion,Shawn - Wright,Brandan",5.0,1.0
2494,1.0,0.0,0.8,0.0,1.0,1713 - 203109 - 201961 - 2734 - 201148,"Carter,Vince - Crowder,Jae - Ellington,Wayne - Harris,Devin - Wright,Brandan",5.0,2.0
2495,0.0,2.1,0.9,0.0,0.9,201971 - 203109 - 101145 - 1890 - 1717,"Blair,DeJuan - Crowder,Jae - Ellis,Monta - Marion,Shawn - Nowitzki,Dirk",2.1,2.1
2496,1.2,1.8,1.8,0.0,0.0,203109 - 101145 - 2734 - 1890 - 201148,"Crowder,Jae - Ellis,Monta - Harris,Devin - Marion,Shawn - Wright,Brandan",4.2,1.2
2497,3.0,1.0,2.0,1.0,0.0,101181 - 1713 - 203109 - 101145 - 1890,"Calderon,Jose - Carter,Vince - Crowder,Jae - Ellis,Monta - Marion,Shawn",15.0,4.0
2498,2.0,2.0,0.8,0.0,2.0,101181 - 1713 - 203109 - 101145 - 1717,"Calderon,Jose - Carter,Vince - Crowder,Jae - Ellis,Monta - Nowitzki,Dirk",2.0,5.2
2499,3.0,2.0,1.0,1.0,0.0,203109 - 2223 - 101145 - 2734 - 1890,"Crowder,Jae - Dalembert,Samuel - Ellis,Monta - Harris,Devin - Marion,Shawn",7.0,4.0
2500,21.0,5.0,12.0,5.0,5.0,101187 - 2501 - 203486 - 203104 - 1891,"Anderson,Alan - Evans,Reggie - Plumlee,Mason - Teague,Marquis - Terry,Jason",15.0,22.0
2501,20.0,1.0,12.0,0.0,3.0,203486 - 203104 - 203141 - 1891 - 101114,"Plumlee,Mason - Teague,Marquis - Teletovic,Mirza - Terry,Jason - Williams,Deron",31.0,36.0
2502,42.0,9.0,23.4,3.0,5.0,101154 - 2215 - 203268 - 203104 - 201977,"Blatche,Andray - Collins,Jason - Gutierrez,Jorge - Teague,Marquis - Thornton,Marcus",52.0,40.0
2503,94.0,27.0,55.5,9.0,10.0,101154 - 1905 - 203141 - 1891 - 101114,"Blatche,Andray - Kirilenko,Andrei - Teletovic,Mirza - Terry,Jason - Williams,Deron",116.0,144.0
2504,34.0,10.0,22.0,0.0,8.0,101187 - 201572 - 1718 - 203141 - 101114,"Anderson,Alan - Lopez,Brook - Pierce,Paul - Teletovic,Mirza - Williams,Deron",49.0,50.0
2505,434.2,109.2,283.4,46.8,83.2,2207 - 2733 - 1718 - 203486 - 101114,"Johnson,Joe - Livingston,Shaun - Pierce,Paul - Plumlee,Mason - Williams,Deron",572.0,590.2
2506,59.2,22.0,41.2,4.0,12.0,101187 - 708 - 2207 - 201572 - 101114,"Anderson,Alan - Garnett,Kevin - Johnson,Joe - Lopez,Brook - Williams,Deron",102.0,92.0
2507,67.2,6.0,40.0,6.0,14.0,101154 - 708 - 2207 - 2733 - 1718,"Blatche,Andray - Garnett,Kevin - Johnson,Joe - Livingston,Shaun - Pierce,Paul",94.4,69.2
2508,206.7,46.8,130.0,16.9,35.1,708 - 2207 - 2733 - 1718 - 101114,"Garnett,Kevin - Johnson,Joe - Livingston,Shaun - Pierce,Paul - Williams,Deron",219.7,263.9
2509,34.0,13.0,19.2,7.0,7.0,2501 - 203486 - 203129 - 203116 - 203141,"Evans,Reggie - Plumlee,Mason - Shengelia,Tornike - Taylor,Tyshawn - Teletovic,Mirza",37.0,45.0
2510,189.8,31.2,120.9,16.9,35.1,101187 - 708 - 2207 - 2733 - 1718,"Anderson,Alan - Garnett,Kevin - Johnson,Joe - Livingston,Shaun - Pierce,Paul",205.4,218.4
2511,47.1,8.1,27.3,5.1,8.1,101187 - 708 - 2207 - 201572 - 203116,"Anderson,Alan - Garnett,Kevin - Johnson,Joe - Lopez,Brook - Taylor,Tyshawn",53.1,44.1
2512,76.0,16.0,45.0,5.0,10.0,101187 - 708 - 2207 - 203141 - 101114,"Anderson,Alan - Garnett,Kevin - Johnson,Joe - Teletovic,Mirza - Williams,Deron",79.0,117.0
2513,146.0,37.0,90.0,7.0,23.0,708 - 2207 - 201572 - 1718 - 101114,"Garnett,Kevin - Johnson,Joe - Lopez,Brook - Pierce,Paul - Williams,Deron",186.0,172.0
2514,38.1,12.9,25.8,3.0,8.1,2501 - 2207 - 2733 - 1718 - 101114,"Evans,Reggie - Johnson,Joe - Livingston,Shaun - Pierce,Paul - Williams,Deron",47.1,50.1
2515,14.0,2.0,8.4,2.0,3.0,101187 - 2733 - 203486 - 203129 - 203141,"Anderson,Alan - Livingston,Shaun - Plumlee,Mason - Shengelia,Tornike - Teletovic,Mirza",12.0,18.0
2516,14.0,3.0,8.0,2.0,6.0,101187 - 2215 - 203486 - 203104 - 203141,"Anderson,Alan - Collins,Jason - Plumlee,Mason - Teague,Marquis - Teletovic,Mirza",25.0,13.0
2517,14.0,2.0,7.8,1.0,2.0,101187 - 2733 - 201572 - 1718 - 203141,"Anderson,Alan - Livingston,Shaun - Lopez,Brook - Pierce,Paul - Teletovic,Mirza",18.0,20.0
2518,14.0,0.0,7.7,2.0,4.0,708 - 203268 - 2207 - 1905 - 1718,"Garnett,Kevin - Gutierrez,Jorge - Johnson,Joe - Kirilenko,Andrei - Pierce,Paul",14.0,12.0
2519,24.0,4.0,15.4,4.0,2.0,708 - 2207 - 2733 - 201572 - 1718,"Garnett,Kevin - Johnson,Joe - Livingston,Shaun - Lopez,Brook - Pierce,Paul",17.0,26.0
2520,25.0,9.0,15.2,3.0,3.0,101187 - 101154 - 203268 - 203141 - 101114,"Anderson,Alan - Blatche,Andray - Gutierrez,Jorge - Teletovic,Mirza - Williams,Deron",30.0,34.0
2521,30.0,21.9,22.8,6.0,9.9,101187 - 1905 - 203486 - 203141 - 1891,"Anderson,Alan - Kirilenko,Andrei - Plumlee,Mason - Teletovic,Mirza - Terry,Jason",39.9,39.0
2522,22.0,10.0,15.2,2.0,4.0,101187 - 203486 - 203104 - 203141 - 201977,"Anderson,Alan - Plumlee,Mason - Teague,Marquis - Teletovic,Mirza - Thornton,Marcus",37.0,34.0
2523,43.2,7.2,28.8,4.0,5.2,101187 - 708 - 2207 - 2733 - 201572,"Anderson,Alan - Garnett,Kevin - Johnson,Joe - Livingston,Shaun - Lopez,Brook",49.2,49.2
2524,13.0,4.0,7.2,3.0,2.0,101187 - 203268 - 1718 - 203486 - 101114,"Anderson,Alan - Gutierrez,Jorge - Pierce,Paul - Plumlee,Mason - Williams,Deron",11.0,15.0
2525,7.0,7.0,7.2,1.0,4.0,101154 - 2215 - 1905 - 203104 - 201977,"Blatche,Andray - Collins,Jason - Kirilenko,Andrei - Teague,Marquis - Thornton,Marcus",15.0,12.0
2526,15.0,2.0,7.0,3.0,1.0,101187 - 2215 - 203104 - 203141 - 201977,"Anderson,Alan - Collins,Jason - Teague,Marquis - Teletovic,Mirza - Thornton,Marcus",26.0,16.0
2527,14.0,4.0,6.8,4.0,0.0,203268 - 2207 - 203486 - 201977 - 101114,"Gutierrez,Jorge - Johnson,Joe - Plumlee,Mason - Thornton,Marcus - Williams,Deron",15.0,16.0
2528,61.0,17.0,33.5,6.0,10.0,101154 - 2207 - 1718 - 203141 - 101114,"Blatche,Andray - Johnson,Joe - Pierce,Paul - Teletovic,Mirza - Williams,Deron",67.0,69.0
2529,23.0,4.0,13.2,2.0,3.0,101187 - 203486 - 203104 - 203141 - 1891,"Anderson,Alan - Plumlee,Mason - Teague,Marquis - Teletovic,Mirza - Terry,Jason",27.0,30.0
2530,90.4,27.2,52.0,12.0,8.8,101187 - 101154 - 2733 - 203141 - 201977,"Anderson,Alan - Blatche,Andray - Livingston,Shaun - Teletovic,Mirza - Thornton,Marcus",87.2,124.0
2531,12.0,0.0,6.4,0.0,1.0,101187 - 2215 - 2733 - 203141 - 201977,"Anderson,Alan - Collins,Jason - Livingston,Shaun - Teletovic,Mirza - Thornton,Marcus",8.0,15.0
2532,33.9,8.1,18.9,5.1,6.0,2501 - 708 - 2207 - 2733 - 1718,"Evans,Reggie - Garnett,Kevin - Johnson,Joe - Livingston,Shaun - Pierce,Paul",37.8,30.9
2533,9.0,3.0,6.3,0.0,5.0,2733 - 1718 - 203486 - 203129 - 203116,"Livingston,Shaun - Pierce,Paul - Plumlee,Mason - Shengelia,Tornike - Taylor,Tyshawn",12.0,17.0
2534,32.0,20.0,24.4,4.0,11.2,101187 - 203486 - 203129 - 203116 - 203141,"Anderson,Alan - Plumlee,Mason - Shengelia,Tornike - Taylor,Tyshawn - Teletovic,Mirza",50.0,54.0
2535,7.0,4.0,6.1,0.0,5.0,101154 - 203268 - 203486 - 203104 - 201977,"Blatche,Andray - Gutierrez,Jorge - Plumlee,Mason - Teague,Marquis - Thornton,Marcus",17.0,16.0
2536,10.0,3.0,6.0,2.0,0.0,708 - 2207 - 1905 - 1891 - 101114,"Garnett,Kevin - Johnson,Joe - Kirilenko,Andrei - Terry,Jason - Williams,Deron",9.0,11.0
2537,10.0,10.0,6.0,2.0,1.0,2733 - 203486 - 203141 - 201977 - 101114,"Livingston,Shaun - Plumlee,Mason - Teletovic,Mirza - Thornton,Marcus - Williams,Deron",20.0,17.0
2538,18.0,9.0,11.8,1.0,2.0,101187 - 101154 - 203268 - 2733 - 203141,"Anderson,Alan - Blatche,Andray - Gutierrez,Jorge - Livingston,Shaun - Teletovic,Mirza",27.0,26.0
2539,9.0,6.0,5.9,0.0,0.0,101187 - 203268 - 1905 - 203486 - 201977,"Anderson,Alan - Gutierrez,Jorge - Kirilenko,Andrei - Plumlee,Mason - Thornton,Marcus",12.0,16.0
2540,11.0,8.0,5.9,0.0,0.0,2501 - 2733 - 1718 - 203141 - 101114,"Evans,Reggie - Livingston,Shaun - Pierce,Paul - Teletovic,Mirza - Williams,Deron",12.0,25.0
2541,7.0,4.0,5.8,1.0,2.0,101154 - 2501 - 2207 - 203116 - 203141,"Blatche,Andray - Evans,Reggie - Johnson,Joe - Taylor,Tyshawn - Teletovic,Mirza",8.0,11.0
2542,5.0,5.0,5.8,0.0,1.0,2501 - 2207 - 1718 - 203141 - 101114,"Evans,Reggie - Johnson,Joe - Pierce,Paul - Teletovic,Mirza - Williams,Deron",9.0,5.0
2543,17.0,7.0,11.6,2.0,1.0,708 - 2207 - 2733 - 201572 - 203141,"Garnett,Kevin - Johnson,Joe - Livingston,Shaun - Lopez,Brook - Teletovic,Mirza",16.0,31.0
2544,10.0,5.0,5.8,2.0,2.0,203268 - 2207 - 203486 - 203141 - 101114,"Gutierrez,Jorge - Johnson,Joe - Plumlee,Mason - Teletovic,Mirza - Williams,Deron",11.0,20.0
2545,42.0,22.8,34.2,4.2,15.0,101187 - 101154 - 2733 - 1718 - 203486,"Anderson,Alan - Blatche,Andray - Livingston,Shaun - Pierce,Paul - Plumlee,Mason",75.6,70.8
2546,9.0,0.0,5.6,1.0,1.0,2215 - 2207 - 203141 - 201977 - 101114,"Collins,Jason - Johnson,Joe - Teletovic,Mirza - Thornton,Marcus - Williams,Deron",7.0,21.0
2547,10.0,1.0,5.6,2.0,3.0,203268 - 2207 - 1905 - 1718 - 203486,"Gutierrez,Jorge - Johnson,Joe - Kirilenko,Andrei - Pierce,Paul - Plumlee,Mason",6.0,8.0
2548,8.0,5.0,5.6,0.0,0.0,203268 - 2207 - 1718 - 203486 - 201977,"Gutierrez,Jorge - Johnson,Joe - Pierce,Paul - Plumlee,Mason - Thornton,Marcus",13.0,10.0
2549,42.0,18.0,28.0,6.0,11.0,2207 - 1905 - 1718 - 203486 - 101114,"Johnson,Joe - Kirilenko,Andrei - Pierce,Paul - Plumlee,Mason - Williams,Deron",72.0,68.0
2550,22.0,6.0,11.0,5.0,3.0,101187 - 2501 - 2733 - 203486 - 203141,"Anderson,Alan - Evans,Reggie - Livingston,Shaun - Plumlee,Mason - Teletovic,Mirza",27.0,15.0
2551,7.0,4.0,5.5,1.0,2.0,708 - 1905 - 203104 - 203141 - 201977,"Garnett,Kevin - Kirilenko,Andrei - Teague,Marquis - Teletovic,Mirza - Thornton,Marcus",7.0,6.0
2552,24.9,6.9,16.2,2.1,3.9,101187 - 101154 - 1905 - 2733 - 201977,"Anderson,Alan - Blatche,Andray - Kirilenko,Andrei - Livingston,Shaun - Thornton,Marcus",33.0,32.1
2553,10.0,2.0,5.4,1.0,1.0,101187 - 2501 - 708 - 2207 - 101114,"Anderson,Alan - Evans,Reggie - Garnett,Kevin - Johnson,Joe - Williams,Deron",6.0,14.0
2554,8.0,2.0,5.4,0.0,1.0,101187 - 708 - 2207 - 201572 - 1718,"Anderson,Alan - Garnett,Kevin - Johnson,Joe - Lopez,Brook - Pierce,Paul",9.0,6.0
2555,9.0,0.0,5.4,1.0,3.0,101154 - 203129 - 203116 - 203141 - 1891,"Blatche,Andray - Shengelia,Tornike - Taylor,Tyshawn - Teletovic,Mirza - Terry,Jason",20.0,13.0
2556,12.0,3.0,5.3,4.0,2.0,101187 - 101154 - 2733 - 201572 - 101114,"Anderson,Alan - Blatche,Andray - Livingston,Shaun - Lopez,Brook - Williams,Deron",8.0,12.0
2557,11.0,7.0,5.3,4.0,2.0,101187 - 201572 - 1718 - 203116 - 203141,"Anderson,Alan - Lopez,Brook - Pierce,Paul - Taylor,Tyshawn - Teletovic,Mirza",16.0,15.0
2558,60.2,18.9,37.1,4.9,11.9,708 - 2207 - 1905 - 1718 - 101114,"Garnett,Kevin - Johnson,Joe - Kirilenko,Andrei - Pierce,Paul - Williams,Deron",89.6,74.9
2559,9.0,2.0,5.2,1.0,1.0,101187 - 101154 - 1718 - 203141 - 101114,"Anderson,Alan - Blatche,Andray - Pierce,Paul - Teletovic,Mirza - Williams,Deron",8.0,16.0
2560,8.0,4.0,5.2,2.0,3.0,101187 - 2215 - 1905 - 1718 - 101114,"Anderson,Alan - Collins,Jason - Kirilenko,Andrei - Pierce,Paul - Williams,Deron",7.0,10.0
2561,9.0,0.0,5.2,1.0,0.0,101187 - 2733 - 1718 - 203486 - 1891,"Anderson,Alan - Livingston,Shaun - Pierce,Paul - Plumlee,Mason - Terry,Jason",11.0,11.0
2562,18.0,14.0,10.4,7.0,4.0,101154 - 2501 - 2733 - 1718 - 1891,"Blatche,Andray - Evans,Reggie - Livingston,Shaun - Pierce,Paul - Terry,Jason",22.0,19.0
2563,13.0,9.0,10.2,4.0,5.0,101187 - 101154 - 2501 - 2733 - 1891,"Anderson,Alan - Blatche,Andray - Evans,Reggie - Livingston,Shaun - Terry,Jason",11.0,21.0
2564,6.0,2.0,5.0,1.0,2.0,101187 - 101154 - 2207 - 203104 - 203141,"Anderson,Alan - Blatche,Andray - Johnson,Joe - Teague,Marquis - Teletovic,Mirza",12.0,11.0
2565,37.0,7.0,25.0,0.0,9.0,708 - 2207 - 1718 - 203141 - 101114,"Garnett,Kevin - Johnson,Joe - Pierce,Paul - Teletovic,Mirza - Williams,Deron",62.0,48.0
2566,24.9,5.1,14.7,2.1,5.1,101187 - 708 - 1905 - 2733 - 203141,"Anderson,Alan - Garnett,Kevin - Kirilenko,Andrei - Livingston,Shaun - Teletovic,Mirza",24.9,24.0
2567,3.0,6.0,4.9,0.0,3.0,101187 - 1905 - 2733 - 203141 - 201977,"Anderson,Alan - Kirilenko,Andrei - Livingston,Shaun - Teletovic,Mirza - Thornton,Marcus",9.0,4.0
2568,94.6,29.7,53.9,13.2,22.0,101154 - 2207 - 201572 - 1718 - 101114,"Blatche,Andray - Johnson,Joe - Lopez,Brook - Pierce,Paul - Williams,Deron",101.2,127.6
2569,24.0,3.0,14.7,6.9,6.9,203268 - 1905 - 203486 - 203141 - 201977,"Gutierrez,Jorge - Kirilenko,Andrei - Plumlee,Mason - Teletovic,Mirza - Thornton,Marcus",24.0,27.9
2570,6.0,9.0,4.8,2.0,2.0,101154 - 203486 - 203129 - 203116 - 1891,"Blatche,Andray - Plumlee,Mason - Shengelia,Tornike - Taylor,Tyshawn - Terry,Jason",14.0,12.0
2571,10.0,0.0,4.8,0.0,1.0,2207 - 2733 - 203486 - 201977 - 101114,"Johnson,Joe - Livingston,Shaun - Plumlee,Mason - Thornton,Marcus - Williams,Deron",6.0,12.0
2572,8.0,7.0,4.8,2.0,3.0,1905 - 2733 - 203486 - 203141 - 201977,"Kirilenko,Andrei - Livingston,Shaun - Plumlee,Mason - Teletovic,Mirza - Thornton,Marcus",7.0,15.0
2573,38.0,6.0,23.5,4.0,5.0,101187 - 2207 - 2733 - 1718 - 203486,"Anderson,Alan - Johnson,Joe - Livingston,Shaun - Pierce,Paul - Plumlee,Mason",43.0,44.0
2574,9.0,5.0,4.7,3.0,1.0,101154 - 2207 - 2733 - 203486 - 203129,"Blatche,Andray - Johnson,Joe - Livingston,Shaun - Plumlee,Mason - Shengelia,Tornike",9.0,19.0
2575,11.0,0.0,4.7,3.0,1.0,708 - 2207 - 203486 - 203116 - 1891,"Garnett,Kevin - Johnson,Joe - Plumlee,Mason - Taylor,Tyshawn - Terry,Jason",10.0,7.0
2576,36.0,4.0,23.0,3.0,8.0,101187 - 101154 - 1905 - 203141 - 1891,"Anderson,Alan - Blatche,Andray - Kirilenko,Andrei - Teletovic,Mirza - Terry,Jason",43.0,50.0
2577,16.0,0.0,9.2,1.0,1.0,2207 - 203486 - 203141 - 1891 - 101114,"Johnson,Joe - Plumlee,Mason - Teletovic,Mirza - Terry,Jason - Williams,Deron",17.0,24.0
2578,7.0,2.0,4.5,2.0,1.0,101187 - 101154 - 2207 - 203116 - 203141,"Anderson,Alan - Blatche,Andray - Johnson,Joe - Taylor,Tyshawn - Teletovic,Mirza",5.0,7.0
2579,5.0,8.0,4.5,1.0,2.0,101187 - 101154 - 2207 - 203141 - 1891,"Anderson,Alan - Blatche,Andray - Johnson,Joe - Teletovic,Mirza - Terry,Jason",12.0,6.0
2580,8.0,4.0,4.5,2.0,2.0,101187 - 708 - 2207 - 1718 - 1891,"Anderson,Alan - Garnett,Kevin - Johnson,Joe - Pierce,Paul - Terry,Jason",7.0,7.0
2581,7.0,1.0,4.5,1.0,2.0,708 - 2733 - 1718 - 203141 - 1891,"Garnett,Kevin - Livingston,Shaun - Pierce,Paul - Teletovic,Mirza - Terry,Jason",5.0,11.0
2582,7.0,0.0,4.5,0.0,0.0,2207 - 1905 - 203141 - 201977 - 101114,"Johnson,Joe - Kirilenko,Andrei - Teletovic,Mirza - Thornton,Marcus - Williams,Deron",7.0,7.0
2583,7.0,6.0,4.4,2.0,1.0,708 - 2207 - 203141 - 201977 - 101114,"Garnett,Kevin - Johnson,Joe - Teletovic,Mirza - Thornton,Marcus - Williams,Deron",3.0,10.0
2584,5.0,0.0,4.3,1.0,5.0,101187 - 101154 - 1905 - 1718 - 203116,"Anderson,Alan - Blatche,Andray - Kirilenko,Andrei - Pierce,Paul - Taylor,Tyshawn",10.0,5.0
2585,5.0,5.0,4.3,0.0,2.0,101187 - 2215 - 1905 - 203141 - 101114,"Anderson,Alan - Collins,Jason - Kirilenko,Andrei - Teletovic,Mirza - Williams,Deron",7.0,14.0
2586,9.0,13.0,8.6,1.0,0.0,101187 - 2501 - 2207 - 1905 - 101114,"Anderson,Alan - Evans,Reggie - Johnson,Joe - Kirilenko,Andrei - Williams,Deron",16.0,21.0
2587,7.0,9.0,4.3,1.0,1.0,101187 - 2501 - 2207 - 203486 - 101114,"Anderson,Alan - Evans,Reggie - Johnson,Joe - Plumlee,Mason - Williams,Deron",13.0,12.0
2588,12.0,4.0,8.6,2.0,2.0,101187 - 708 - 1718 - 203116 - 203141,"Anderson,Alan - Garnett,Kevin - Pierce,Paul - Taylor,Tyshawn - Teletovic,Mirza",23.0,20.0
2589,65.7,23.4,38.7,9.9,10.8,101154 - 2207 - 1905 - 1718 - 101114,"Blatche,Andray - Johnson,Joe - Kirilenko,Andrei - Pierce,Paul - Williams,Deron",59.4,82.8
2590,51.1,14.7,29.4,7.0,7.0,101187 - 101154 - 2501 - 2207 - 2733,"Anderson,Alan - Blatche,Andray - Evans,Reggie - Johnson,Joe - Livingston,Shaun",55.3,56.0
2591,6.0,0.0,4.2,1.0,3.0,101187 - 708 - 1718 - 203486 - 203116,"Anderson,Alan - Garnett,Kevin - Pierce,Paul - Plumlee,Mason - Taylor,Tyshawn",4.0,6.0
2592,174.2,70.2,109.2,13.0,31.2,101154 - 2207 - 2733 - 1718 - 101114,"Blatche,Andray - Johnson,Joe - Livingston,Shaun - Pierce,Paul - Williams,Deron",215.8,241.8
2593,6.0,4.0,4.2,1.0,2.0,101154 - 1905 - 203486 - 203104 - 201977,"Blatche,Andray - Kirilenko,Andrei - Plumlee,Mason - Teague,Marquis - Thornton,Marcus",10.0,9.0
2594,6.0,4.0,4.1,1.0,1.0,101187 - 1905 - 1718 - 203486 - 1891,"Anderson,Alan - Kirilenko,Andrei - Pierce,Paul - Plumlee,Mason - Terry,Jason",5.0,7.0
2595,7.0,0.0,4.1,1.0,2.0,101187 - 2733 - 203129 - 203116 - 203141,"Anderson,Alan - Livingston,Shaun - Shengelia,Tornike - Taylor,Tyshawn - Teletovic,Mirza",14.0,2.0
2596,16.0,2.0,8.2,2.0,2.0,101187 - 201572 - 203129 - 203116 - 203141,"Anderson,Alan - Lopez,Brook - Shengelia,Tornike - Taylor,Tyshawn - Teletovic,Mirza",21.0,12.0
2597,61.0,17.0,41.0,5.0,14.0,101154 - 2207 - 1718 - 201977 - 101114,"Blatche,Andray - Johnson,Joe - Pierce,Paul - Thornton,Marcus - Williams,Deron",64.0,79.0
2598,14.0,8.0,8.2,1.0,3.0,2501 - 2207 - 2733 - 203141 - 1891,"Evans,Reggie - Johnson,Joe - Livingston,Shaun - Teletovic,Mirza - Terry,Jason",14.0,22.0
2599,7.0,1.0,4.1,3.0,2.0,708 - 1905 - 2733 - 1718 - 203141,"Garnett,Kevin - Kirilenko,Andrei - Livingston,Shaun - Pierce,Paul - Teletovic,Mirza",8.0,9.0
2600,5.0,4.0,4.0,0.0,1.0,101187 - 101154 - 1905 - 1718 - 203141,"Anderson,Alan - Blatche,Andray - Kirilenko,Andrei - Pierce,Paul - Teletovic,Mirza",5.0,11.0
2601,6.0,0.0,4.0,0.0,1.0,101187 - 2215 - 2733 - 1718 - 201977,"Anderson,Alan - Collins,Jason - Livingston,Shaun - Pierce,Paul - Thornton,Marcus",14.0,13.0
2602,12.0,9.0,8.0,2.0,4.0,101187 - 708 - 1905 - 1891 - 101114,"Anderson,Alan - Garnett,Kevin - Kirilenko,Andrei - Terry,Jason - Williams,Deron",20.0,14.0
2603,8.0,6.0,8.0,0.0,6.0,101154 - 203268 - 1905 - 203486 - 201977,"Blatche,Andray - Gutierrez,Jorge - Kirilenko,Andrei - Plumlee,Mason - Thornton,Marcus",24.0,13.0
2604,7.0,3.0,4.0,1.0,2.0,101154 - 2207 - 2733 - 203486 - 1891,"Blatche,Andray - Johnson,Joe - Livingston,Shaun - Plumlee,Mason - Terry,Jason",10.0,8.0
2605,37.2,10.8,24.0,4.8,10.8,101154 - 1905 - 2733 - 203141 - 201977,"Blatche,Andray - Kirilenko,Andrei - Livingston,Shaun - Teletovic,Mirza - Thornton,Marcus",63.6,43.8
2606,54.4,20.8,32.0,8.0,8.0,101154 - 1905 - 203141 - 201977 - 101114,"Blatche,Andray - Kirilenko,Andrei - Teletovic,Mirza - Thornton,Marcus - Williams,Deron",67.2,62.4
2607,4.0,2.0,4.0,0.0,2.0,2501 - 708 - 2207 - 1718 - 101114,"Evans,Reggie - Garnett,Kevin - Johnson,Joe - Pierce,Paul - Williams,Deron",5.0,10.0
2608,6.0,2.0,3.9,0.0,2.0,101187 - 101154 - 201572 - 1891 - 101114,"Anderson,Alan - Blatche,Andray - Lopez,Brook - Terry,Jason - Williams,Deron",7.0,6.0
