,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,blk_pos,dreb_pos,oreb_pos,stl_pos,ast_shot_made,pos,player_id
324,10081,Bojan Bogdanovic,N,Bojan,80,Bogdanovic,Guard,Active,2,1610612751,Nets,225,214,139,110,198,87,125,58,44,71,26,1.3,0.1,0.9,2.8,1.7,1.4,79.0,26.8,0.5,1.5,1.4,3.2,0.4,1.5,1.61,9.05,2.56,4.88,3.22,0.77,4.55,1.96,1.82,1.08,0.177,0.283,0.54,0.356,0.001,0.051,0.008,0.007,232,4094.368,202711
325,9947,Justin Harper,Y,Justin,0,Harper,0,Inactive,1,0,0,0,0,0,1,9,0,0,0,0,4,0,0.0,0.0,0.0,0.2,0.4,0.2,5.0,7.0,0.0,0.6,0.2,0.2,0.2,0.4,0.5,5.0,2.0,2.5,1.5,0.0,2.0,0.5,1.5,1.0,0.1,0.4,0.5,0.3,0.0,0.015,0.0,0.015,4,66.896,202712
326,10430,Kyle Singler,N,Kyle,80,Singler,Forward,Active,4,1610612760,Thunder,228,61,61,30,36,33,33,18,9,12,14,0.4,0.1,0.2,1.3,0.6,0.4,68.0,14.4,0.7,1.8,0.6,2.1,0.4,0.5,1.25,5.5,1.92,2.33,1.56,0.54,2.61,1.19,0.88,0.53,0.228,0.349,0.423,0.284,0.004,0.045,0.025,0.015,71,1919.716,202713
327,9712,Shelvin Mack,Y,Shelvin,75,Mack,Guard,Active,5,1610612762,Jazz,203,107,40,75,85,108,68,16,28,23,47,3.6,0.1,0.4,2.2,1.2,0.9,52.0,20.3,0.3,1.4,1.3,2.5,0.7,1.8,1.96,8.71,1.65,5.1,3.13,0.7,3.81,1.17,1.94,1.25,0.225,0.189,0.586,0.359,0.001,0.055,0.006,0.016,68,1929.888,202714
328,10256,Chandler Parsons,N,Chandler,82,Parsons,Forward,Active,5,1610612763,Grizzlies,230,210,46,101,204,90,142,23,39,81,35,2.8,0.3,0.7,4.2,2.2,1.5,61.0,29.5,0.5,1.9,2.1,4.7,0.8,1.6,1.64,8.2,1.87,4.69,3.2,0.49,3.51,1.18,1.84,1.1,0.2,0.228,0.572,0.39,0.006,0.072,0.008,0.013,194,3351.688,202718
329,10055,Jon Leuer,Y,Jon,82,Leuer,Forward,Active,5,1610612765,Pistons,228,156,17,119,93,81,108,4,44,38,30,1.1,0.4,0.4,4.4,1.5,1.1,67.0,18.7,1.1,1.9,1.4,5.6,0.6,1.1,1.81,7.88,3.65,2.42,1.51,0.67,3.78,2.11,1.0,0.52,0.23,0.463,0.307,0.191,0.011,0.111,0.028,0.014,152,2286.188,202720
330,8777,Davis Bertans,Y,Davis,82,Bertans,Forward,Active,0,1610612759,Spurs,210,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,202722
331,10213,Andrew Goudelock,Y,Andrew,75,Goudelock,Guard,Active,3,1610612745,Rockets,200,0,2,5,7,6,0,0,4,1,4,0.5,0.3,0.0,0.1,0.5,0.4,8.0,6.2,0.1,0.5,0.4,0.3,0.8,0.9,1.0,2.5,0.75,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.4,0.3,0.3,0.3,0.019,0.009,0.009,0.056,1,98.28,202726
332,10154,Lavoy Allen,N,Lavoy,81,Allen,Forward-Center,Active,5,1610612754,Pacers,260,165,0,124,0,81,112,0,44,0,35,1.0,0.5,0.3,3.3,0.9,0.6,79.0,20.2,2.1,1.9,0.9,5.4,0.3,0.9,1.61,7.8,2.84,3.35,1.89,0.62,3.54,1.65,1.27,0.68,0.206,0.364,0.43,0.242,0.013,0.082,0.051,0.008,132,3094.792,202730
333,10464,DeAndre Liggins,Y,DeAndre,78,Liggins,Guard,Active,3,1610612739,Cavaliers,209,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,202732
334,10133,E'Twaun Moore,N,E'Twaun,76,Moore,Guard,Active,5,1610612740,Pelicans,191,82,48,99,56,104,49,22,41,25,50,1.7,0.3,0.4,1.9,0.6,0.4,59.0,21.4,0.3,1.7,0.7,2.3,0.6,0.9,1.8,7.34,1.88,3.66,1.88,0.63,3.29,1.07,1.59,0.83,0.246,0.256,0.498,0.256,0.007,0.044,0.007,0.014,104,2332.024,202734
335,10151,Isaiah Thomas,N,Isaiah,69,Thomas,Guard,Active,5,1610612738,Celtics,185,506,68,208,397,203,281,33,76,134,67,6.2,0.1,1.3,2.4,6.6,5.8,82.0,32.2,0.6,2.0,5.5,3.0,1.1,2.7,1.77,8.15,1.65,4.73,2.84,0.68,3.55,1.23,1.64,0.84,0.218,0.202,0.58,0.348,0.002,0.035,0.008,0.016,251,5510.372,202738
336,9451,Greg Smith,Y,Greg,82,Smith,Center,Active,5,1610612750,Timberwolves,250,29,0,0,0,3,16,0,0,0,2,0.3,0.1,0.4,1.7,0.9,0.4,18.0,10.7,0.7,1.6,0.8,2.3,0.2,0.4,1.01,4.71,2.41,1.29,0.59,0.59,2.47,1.59,0.29,0.06,0.212,0.513,0.275,0.125,0.003,0.077,0.031,0.01,14,368.436,202962
337,8658,Anthony Davis,N,Anthony,83,Davis,Forward-Center,Active,4,1610612740,Pelicans,253,359,24,450,84,219,243,7,191,28,91,1.9,2.0,0.9,8.1,7.0,5.3,61.0,35.5,2.1,2.4,5.9,10.3,1.3,2.0,3.13,14.75,5.21,6.41,3.61,1.27,6.38,2.9,2.21,1.21,0.213,0.353,0.434,0.244,0.028,0.111,0.029,0.017,415,4052.396,203076
338,8459,Michael Kidd-Gilchrist,N,Michael,79,Kidd-Gilchrist,Forward,Active,4,1610612766,Hornets,232,37,4,9,3,8,23,2,4,1,3,1.3,0.4,1.1,4.7,4.1,2.9,7.0,29.2,1.7,1.3,3.1,6.4,0.4,1.1,2.42,11.14,3.43,5.29,2.71,0.86,4.29,2.14,1.29,0.71,0.218,0.308,0.474,0.244,0.007,0.08,0.029,0.007,19,394.096,203077
339,8549,Bradley Beal,N,Bradley,77,Beal,Guard,Active,4,1610612764,Wizards,207,192,47,223,223,113,121,22,81,83,52,2.9,0.2,0.5,2.7,3.2,2.5,55.0,31.1,0.7,2.1,2.5,3.4,1.0,2.0,1.19,9.74,2.07,6.48,4.09,0.42,4.35,1.5,2.43,1.52,0.122,0.213,0.665,0.42,0.003,0.041,0.011,0.015,193,3340.688,203078
340,9115,Dion Waiters,N,Dion,76,Waiters,Guard,Active,4,1610612748,Heat,220,222,98,203,141,41,111,38,70,48,15,2.0,0.2,0.4,2.1,2.0,1.4,78.0,27.6,0.5,1.8,1.6,2.6,1.0,1.5,1.74,8.45,2.03,4.68,3.37,0.73,3.64,1.22,1.69,1.14,0.206,0.24,0.554,0.399,0.003,0.037,0.008,0.018,135,4369.288,203079
341,9383,Thomas Robinson,N,Thomas,82,Robinson,Forward,Active,4,1610612747,Lakers,237,183,0,39,1,68,107,0,8,0,15,0.6,0.5,0.4,3.1,1.5,0.7,71.0,12.9,1.9,1.6,1.3,5.1,0.5,1.0,0.78,5.39,2.88,1.73,1.09,0.28,2.58,1.56,0.74,0.55,0.146,0.534,0.32,0.202,0.019,0.12,0.073,0.021,69,1708.112,203080
342,9628,Damian Lillard,N,Damian,75,Lillard,Guard,Active,4,1610612757,Trail Blazers,195,430,37,289,572,145,223,14,123,215,43,6.8,0.4,1.2,3.4,6.2,5.5,75.0,35.7,0.6,2.2,5.1,4.0,0.9,3.2,2.89,11.8,2.11,6.8,3.92,1.27,5.41,1.43,2.71,1.57,0.245,0.179,0.576,0.332,0.005,0.046,0.008,0.012,187,5553.068,203081
343,9423,Terrence Ross,N,Terrence,79,Ross,Forward,Active,4,1610612761,Raptors,195,58,102,170,233,60,39,39,67,92,33,0.8,0.3,0.2,2.2,0.8,0.7,73.0,23.9,0.3,1.6,0.6,2.5,0.7,0.6,1.5,7.76,1.61,4.65,3.07,0.46,3.03,0.96,1.61,1.07,0.193,0.208,0.599,0.395,0.007,0.047,0.006,0.016,200,3472.42,203082
344,8506,Andre Drummond,N,Andre,83,Drummond,Center,Active,4,1610612765,Pistons,279,668,0,64,6,322,398,0,16,2,136,0.8,1.4,0.9,9.9,7.2,2.6,81.0,32.9,4.9,3.0,5.0,14.8,1.5,1.9,3.71,13.25,5.81,3.73,1.17,1.51,6.63,3.37,1.75,0.52,0.28,0.439,0.281,0.089,0.021,0.148,0.073,0.022,293,5416.852,203083
345,8943,Harrison Barnes,N,Harrison,80,Barnes,Forward,Active,4,1610612742,Mavericks,225,161,98,176,116,82,98,37,82,45,33,1.8,0.2,0.5,3.8,2.0,1.5,66.0,30.9,1.2,2.1,2.0,4.9,0.6,0.9,2.34,9.7,2.77,4.59,2.52,0.96,4.55,1.73,1.86,1.02,0.241,0.286,0.473,0.259,0.002,0.058,0.018,0.01,216,4182.744,203084
346,8880,Austin Rivers,N,Austin,76,Rivers,Guard,Active,4,1610612746,Clippers,200,173,42,89,141,69,104,17,35,45,25,1.5,0.1,0.5,1.6,1.7,1.2,67.0,21.8,0.3,2.0,1.4,1.9,0.7,0.9,1.68,6.86,1.39,3.79,2.26,0.62,2.71,0.79,1.3,0.73,0.245,0.203,0.552,0.329,0.003,0.037,0.007,0.016,107,2865.296,203085
347,9036,Meyers Leonard,N,Meyers,85,Leonard,Forward-Center,Active,4,1610612757,Trail Blazers,255,50,29,114,198,43,26,10,57,76,26,1.5,0.3,0.1,4.3,0.8,0.6,61.0,21.8,0.8,3.0,1.0,5.1,0.1,1.3,2.36,10.98,3.15,5.47,2.65,1.03,5.03,1.93,2.07,1.0,0.215,0.287,0.498,0.241,0.007,0.096,0.019,0.003,168,2731.52,203086
348,8943,Jeremy Lamb,Y,Jeremy,77,Lamb,Guard,Active,4,1610612766,Hornets,185,155,26,116,155,58,97,9,54,47,23,1.2,0.5,0.3,3.2,1.3,1.0,66.0,18.6,0.7,1.6,1.3,3.8,0.6,0.8,1.24,6.7,1.23,4.23,2.62,0.49,2.77,0.86,1.42,0.8,0.186,0.183,0.631,0.391,0.012,0.083,0.018,0.017,125,2469.864,203087
349,9228,Kendall Marshall,Y,Kendall,76,Marshall,Guard,Active,4,1610612755,76ers,200,21,11,31,38,17,11,4,10,12,6,2.4,0.1,0.2,0.9,0.4,0.3,30.0,13.3,0.1,1.0,0.7,0.9,0.5,1.4,1.0,4.16,0.76,2.4,1.44,0.48,2.12,0.6,1.04,0.48,0.24,0.183,0.577,0.346,0.002,0.03,0.002,0.019,22,530.472,203088
350,9462,John Henson,N,John,83,Henson,Forward,Active,4,1610612749,Bucks,229,180,0,21,1,89,115,0,8,0,41,0.9,1.9,0.2,2.4,2.1,1.2,57.0,16.8,1.5,2.3,1.5,3.9,0.3,1.1,1.13,8.11,4.19,2.79,1.53,0.37,3.37,1.95,1.05,0.6,0.139,0.517,0.344,0.188,0.058,0.071,0.046,0.01,124,1732.312,203089
351,8597,Maurice Harkless,N,Maurice,81,Harkless,Forward,Active,4,1610612757,Trail Blazers,220,224,70,17,70,30,141,19,5,20,10,0.9,0.4,0.4,2.3,1.4,0.9,78.0,18.7,1.3,1.6,0.9,3.6,0.6,0.8,1.13,6.19,1.77,3.29,2.31,0.41,2.64,1.03,1.2,0.8,0.183,0.286,0.531,0.374,0.012,0.06,0.034,0.016,124,2999.76,203090
352,9807,Tyler Zeller,N,Tyler,84,Zeller,Center,Active,4,1610612738,Celtics,253,139,0,92,0,59,88,0,32,0,18,0.5,0.4,0.3,1.9,1.8,1.5,60.0,11.8,1.0,1.6,1.6,3.0,0.2,0.8,1.88,6.33,2.84,1.61,0.54,0.82,2.98,1.58,0.58,0.23,0.296,0.449,0.255,0.086,0.015,0.077,0.041,0.007,108,1399.94,203092
353,9085,Terrence Jones,Y,Terrence,81,Jones,Forward,Active,4,1610612740,Pelicans,255,190,17,29,62,68,109,4,10,20,22,0.8,0.8,0.8,3.0,2.3,1.5,50.0,20.9,1.2,1.7,1.6,4.2,0.5,1.0,1.88,9.08,3.59,3.61,2.39,0.88,4.63,2.08,1.67,1.06,0.206,0.396,0.398,0.263,0.018,0.069,0.029,0.011,124,2044.428,203093
354,9847,Andrew Nicholson,N,Andrew,81,Nicholson,Forward,Active,4,1610612764,Wizards,250,72,19,46,95,78,48,8,18,33,39,0.4,0.4,0.1,3.0,1.2,0.9,56.0,14.7,0.6,1.2,1.1,3.6,0.2,0.7,1.2,5.88,2.43,2.25,1.27,0.55,2.69,1.45,0.69,0.35,0.204,0.413,0.383,0.217,0.013,0.1,0.02,0.006,78,1551.252,203094
355,8791,Evan Fournier,N,Evan,79,Fournier,Guard-Forward,Active,4,1610612753,Magic,205,305,83,129,306,105,188,32,42,124,43,2.7,0.0,0.9,2.4,3.0,2.5,79.0,32.5,0.4,2.7,2.7,2.8,1.2,1.7,1.92,9.63,2.21,5.5,3.58,0.8,4.54,1.5,2.24,1.36,0.2,0.229,0.571,0.372,0.0,0.037,0.006,0.018,264,4941.972,203095
356,9030,Jared Sullinger,N,Jared,81,Sullinger,Center-Forward,Active,4,1610612761,Raptors,260,266,2,290,101,147,152,1,117,28,53,2.3,0.6,0.6,5.9,2.0,1.3,81.0,23.6,2.4,2.6,2.0,8.3,0.9,1.3,2.93,10.03,4.11,2.99,1.08,1.23,4.83,2.49,1.11,0.45,0.292,0.41,0.298,0.107,0.012,0.119,0.048,0.019,225,3882.612,203096
357,9394,John Jenkins,Y,John,76,Jenkins,Guard,Active,4,1610612756,Suns,215,32,15,63,36,14,20,7,29,9,6,0.8,0.0,0.1,1.1,0.6,0.5,43.0,11.2,0.2,0.5,0.5,1.3,0.2,0.6,0.85,3.91,1.06,2.0,1.17,0.29,1.69,0.83,0.57,0.34,0.219,0.27,0.511,0.299,0.001,0.048,0.008,0.008,47,741.984,203098
358,9317,Jared Cunningham,Y,Jared,0,Cunningham,0,Inactive,3,0,0,0,43,21,15,18,8,22,8,2,4,0,0.5,0.0,0.4,0.8,1.3,0.8,44.0,9.3,0.1,0.9,1.0,0.9,0.3,0.5,0.63,4.1,1.1,2.37,1.6,0.16,1.83,0.77,0.9,0.57,0.155,0.268,0.577,0.39,0.002,0.043,0.004,0.017,28,717.824,203099
359,8625,Tony Wroten,Y,Tony,78,Wroten,Guard,Active,4,1610612752,Knicks,205,39,1,3,16,6,18,0,1,3,0,2.5,0.0,1.4,2.4,4.6,2.5,8.0,18.0,0.3,1.4,3.0,2.6,0.4,3.6,0.75,3.63,0.63,2.25,1.38,0.37,2.0,0.5,1.13,0.75,0.207,0.172,0.621,0.379,0.0,0.061,0.006,0.01,6,174.336,203100
360,10310,Miles Plumlee,Y,Miles,83,Plumlee,Center,Active,4,1610612749,Bucks,249,164,0,21,0,48,104,0,11,0,25,0.3,0.8,0.2,2.3,1.0,0.6,61.0,14.3,1.5,1.2,0.9,3.8,0.3,0.7,1.47,6.79,3.46,1.86,0.75,0.56,3.12,1.93,0.63,0.25,0.217,0.509,0.274,0.111,0.029,0.079,0.054,0.012,105,1604.796,203101
361,9895,Festus Ezeli,Y,Festus,83,Ezeli,Center,Active,3,1610612757,Trail Blazers,265,157,0,12,0,59,106,0,1,0,18,0.7,1.1,0.4,3.6,2.9,1.5,46.0,16.7,2.0,2.0,2.4,5.6,0.4,0.8,2.27,9.09,4.54,2.28,0.67,0.81,3.96,2.39,0.76,0.2,0.249,0.5,0.251,0.074,0.031,0.102,0.056,0.011,102,1568.856,203105
362,9156,Tomas Satoransky,N,Tomas,79,Satoransky,Guard-Forward,Active,0,1610612764,Wizards,210,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203107
363,9637,Jae Crowder,Y,Jae,78,Crowder,Forward,Active,4,1610612738,Celtics,235,235,83,163,279,52,159,28,68,94,11,1.8,0.5,0.3,4.2,3.3,2.7,73.0,31.6,1.0,2.7,2.5,5.1,1.7,1.1,2.11,11.01,2.64,6.26,4.01,0.89,4.85,1.79,2.17,1.22,0.191,0.24,0.569,0.364,0.007,0.062,0.014,0.026,297,4723.468,203109
364,9761,Draymond Green,N,Draymond,79,Green,Forward,Active,4,1610612744,Warriors,230,426,25,39,233,96,255,10,11,90,35,7.4,1.4,0.7,7.8,4.1,2.8,81.0,34.7,1.7,3.0,3.8,9.5,1.5,3.2,3.7,16.44,5.52,7.22,4.23,1.13,6.48,2.86,2.49,1.25,0.225,0.336,0.439,0.258,0.019,0.106,0.022,0.02,282,5911.56,203110
365,10119,Orlando Johnson,Y,Orlando,0,Johnson,0,Inactive,3,0,0,0,14,5,7,5,3,5,2,1,0,1,0.3,0.4,0.4,1.6,1.1,0.9,7.0,14.5,0.6,1.3,0.9,2.1,0.4,0.6,1.5,6.0,1.17,3.33,2.33,1.0,3.33,0.83,1.5,1.0,0.25,0.194,0.556,0.389,0.014,0.051,0.018,0.014,6,158.68,203111
366,9545,Quincy Acy,Y,Quincy,0,Acy,0,Inactive,4,0,0,0,107,17,42,31,16,75,9,19,10,6,0.5,0.4,0.1,2.1,1.2,0.8,59.0,14.8,1.1,1.7,1.3,3.2,0.5,0.5,1.34,6.2,2.24,2.62,1.6,0.56,3.0,1.31,1.13,0.62,0.217,0.361,0.422,0.258,0.013,0.066,0.035,0.016,89,1636.84,203112
367,9235,Khris Middleton,Y,Khris,80,Middleton,Guard-Forward,Active,4,1610612749,Bucks,234,186,84,455,277,140,113,36,189,107,62,4.2,0.2,0.5,3.3,3.9,3.5,79.0,36.1,0.6,2.6,3.2,3.8,1.7,2.3,1.41,9.97,2.18,6.38,4.58,0.52,4.24,1.57,2.15,1.41,0.142,0.218,0.64,0.459,0.003,0.045,0.008,0.023,279,5564.676,203114
368,9453,Will Barton,Y,Will,78,Barton,Guard-Forward,Active,4,1610612743,Nuggets,175,329,47,173,278,156,192,16,59,96,62,2.5,0.5,0.7,5.1,3.3,2.6,82.0,28.7,0.7,1.8,2.5,5.8,0.9,1.7,1.73,8.89,2.78,4.38,3.07,0.73,4.05,1.76,1.56,0.98,0.195,0.313,0.492,0.346,0.008,0.086,0.012,0.015,209,4505.168,203115
369,10357,Mike Scott,Y,Mike,80,Scott,Forward,Active,4,1610612737,Hawks,237,101,37,51,121,66,65,11,17,51,32,1.0,0.2,0.2,2.0,0.8,0.7,75.0,15.3,0.7,1.4,0.8,2.7,0.3,0.6,1.17,4.74,1.38,2.19,1.22,0.46,2.0,0.79,0.75,0.36,0.246,0.292,0.462,0.257,0.007,0.065,0.022,0.011,157,2232.96,203118
370,9733,Justin Hamilton,Y,Justin,84,Hamilton,Center,Active,2,1610612751,Nets,255,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203120
371,9612,Kostas Papanikolaou,N,Kostas,0,Papanikolaou,0,Inactive,1,0,0,0,20,8,10,24,4,11,2,3,8,0,0.6,0.2,0.3,1.2,0.5,0.3,26.0,11.3,0.3,0.9,0.7,1.5,0.5,0.8,1.04,5.35,1.22,3.09,1.7,0.31,2.48,0.78,1.39,0.78,0.195,0.228,0.577,0.317,0.009,0.055,0.014,0.023,17,493.756,203123
372,9739,Kyle O'Quinn,N,Kyle,82,O'Quinn,Center-Forward,Active,4,1610612752,Knicks,250,92,4,112,18,45,55,1,52,4,17,1.1,0.8,0.3,2.7,0.9,0.7,65.0,11.8,1.2,1.6,0.9,3.8,0.3,0.9,1.4,6.54,3.17,1.97,0.85,0.56,2.98,1.66,0.76,0.32,0.215,0.484,0.301,0.13,0.032,0.113,0.049,0.013,82,1461.792,203124
373,10032,Robert Sacre,Y,Robert,84,Sacre,Center,Active,4,1610612747,Lakers,270,30,0,21,0,24,14,0,11,0,6,0.6,0.4,0.4,1.6,1.5,1.0,25.0,12.8,1.3,1.7,1.0,2.9,0.2,0.5,1.46,6.14,2.95,1.73,0.55,0.63,3.09,1.64,0.82,0.27,0.238,0.481,0.281,0.089,0.015,0.06,0.048,0.006,22,621.216,203135
374,9366,Hollis Thompson,Y,Hollis,80,Thompson,Forward,Active,3,1610612755,76ers,206,117,125,113,267,57,65,57,40,92,16,1.3,0.3,0.2,2.8,1.2,0.9,77.0,28.0,0.7,2.4,1.1,3.5,0.5,1.0,1.82,8.51,2.31,4.38,2.58,0.78,3.91,1.49,1.64,0.84,0.213,0.272,0.515,0.304,0.005,0.048,0.012,0.008,223,3731.632,203138
375,11390,Mirza Teletovic,N,Mirza,81,Teletovic,Forward,Active,4,1610612749,Bucks,245,114,48,122,412,81,75,16,44,165,32,1.1,0.3,0.5,3.1,2.0,1.5,79.0,21.3,0.7,2.0,1.7,3.8,0.4,1.1,1.83,8.79,3.22,3.74,2.23,0.72,4.31,2.14,1.45,0.91,0.208,0.366,0.426,0.254,0.006,0.069,0.015,0.009,254,3050.46,203141
376,11939,Chris Copeland,N,Chris,0,Copeland,0,Inactive,4,0,0,0,7,10,4,26,4,5,1,0,9,2,0.5,0.0,0.1,0.4,0.3,0.3,24.0,6.5,0.0,0.7,0.3,0.4,0.1,0.3,0.3,3.15,1.05,1.8,1.1,0.15,1.75,0.65,0.95,0.65,0.096,0.333,0.571,0.349,0.0,0.03,0.003,0.007,14,224.076,203142
377,14435,Pablo Prigioni,N,Pablo,75,Prigioni,Guard,Active,4,1610612746,Clippers,185,30,12,10,82,12,18,6,3,21,6,2.2,0.0,0.1,1.3,0.1,0.1,59.0,13.9,0.6,1.4,0.5,1.9,0.9,0.8,0.98,4.48,0.93,2.57,1.57,0.45,2.2,0.8,0.95,0.61,0.219,0.207,0.574,0.351,0.001,0.047,0.023,0.033,20,1554.784,203143
378,10007,Kent Bazemore,Y,Kent,77,Bazemore,Forward-Guard,Active,4,1610612737,Hawks,201,304,118,74,187,41,174,49,26,60,10,2.3,0.5,0.5,4.7,2.0,1.6,75.0,27.8,0.4,2.3,2.3,5.1,1.3,1.8,1.73,8.65,1.81,5.11,3.12,0.69,3.59,1.09,1.81,1.08,0.2,0.209,0.591,0.361,0.009,0.081,0.006,0.023,214,4250.164,203145
379,11313,Brian Roberts,N,Brian,73,Roberts,Guard,Active,4,1610612766,Hornets,173,36,7,68,35,19,23,2,32,13,4,1.1,0.0,0.1,0.7,0.9,0.8,51.0,9.2,0.1,0.7,1.0,0.8,0.2,0.5,1.11,4.02,0.65,2.26,1.33,0.47,1.77,0.44,0.86,0.42,0.277,0.162,0.561,0.329,0.002,0.036,0.006,0.01,31,934.604,203148
380,9738,Henry Sims,Y,Henry,82,Sims,Center-Forward,Active,4,1610612751,Nets,248,32,0,31,0,14,17,0,12,0,4,0.6,1.0,0.1,3.6,2.1,1.8,14.0,18.8,1.5,2.6,1.5,5.1,0.6,0.9,1.36,9.07,5.5,2.21,0.79,0.93,6.0,4.07,1.0,0.36,0.15,0.606,0.244,0.087,0.026,0.093,0.038,0.016,29,502.4,203156
381,9688,Willie Reed,Y,Willie,82,Reed,Forward-Center,Active,1,1610612748,Heat,220,91,0,15,0,27,63,0,3,0,10,0.3,0.8,0.2,1.9,1.4,0.8,39.0,10.9,1.3,1.2,1.6,3.1,0.2,0.4,1.14,5.14,2.51,1.49,0.7,0.41,2.76,1.57,0.78,0.43,0.222,0.489,0.289,0.137,0.035,0.085,0.057,0.007,52,739.164,203186
382,9705,Chris Johnson,Y,Chris,78,Johnson,Forward,Active,4,1610612762,Jazz,206,52,62,31,37,12,33,17,11,10,1,0.6,0.3,0.2,1.5,0.6,0.5,70.0,12.2,0.4,1.4,0.4,1.9,0.5,0.6,0.75,5.02,1.51,2.76,1.78,0.24,2.0,0.81,0.95,0.56,0.148,0.301,0.551,0.355,0.012,0.064,0.016,0.019,48,1450.796,203187
383,10094,Justin Holiday,Y,Justin,78,Holiday,Guard,Active,3,1610612752,Knicks,185,68,38,40,67,15,31,14,18,22,3,1.1,0.4,0.4,1.5,0.7,0.5,53.0,14.6,0.2,1.2,0.9,1.7,0.6,0.7,0.81,5.83,2.08,2.94,1.81,0.43,2.58,1.19,0.96,0.6,0.139,0.357,0.504,0.311,0.012,0.05,0.008,0.02,71,1412.704,203200
384,9652,JaMychal Green,N,JaMychal,81,Green,Forward,Active,2,1610612763,Grizzlies,227,256,30,143,15,51,141,11,57,4,17,0.9,0.4,0.6,3.0,1.8,1.3,78.0,18.5,1.8,2.4,1.4,4.8,0.6,1.1,1.35,6.1,2.24,2.51,1.83,0.55,2.72,1.27,0.9,0.67,0.22,0.368,0.412,0.3,0.011,0.079,0.047,0.016,158,2465.956,203210
385,10193,Jorge Gutierrez,Y,Jorge,75,Gutierrez,Guard,Active,3,1610612766,Hornets,189,3,1,5,1,1,3,0,2,0,1,1.4,0.0,0.0,0.6,0.9,0.8,12.0,5.3,0.0,0.3,0.8,0.6,0.3,0.5,0.6,2.3,0.7,1.0,1.0,0.3,0.9,0.4,0.2,0.2,0.261,0.304,0.435,0.435,0.0,0.055,0.0,0.023,1,122.632,203268
386,10942,Aron Baynes,Y,Aron,82,Baynes,Center-Forward,Active,4,1610612765,Pistons,260,198,1,81,1,103,115,0,36,0,43,0.6,0.6,0.3,3.0,2.0,1.6,81.0,15.2,1.7,1.9,1.9,4.7,0.3,0.8,1.96,7.28,3.54,1.78,0.64,0.87,3.56,1.89,0.8,0.23,0.27,0.486,0.244,0.088,0.021,0.097,0.056,0.008,146,2527.416,203382
387,13427,Mike Miller,N,Mike,80,Miller,Guard-Forward,Active,16,1610612743,Nuggets,218,5,10,4,42,1,2,4,1,15,0,0.9,0.1,0.1,1.0,0.0,0.0,47.0,7.9,0.1,1.1,0.1,1.1,0.3,0.4,0.75,3.97,1.11,2.11,1.44,0.19,1.78,0.78,0.81,0.64,0.189,0.28,0.531,0.364,0.005,0.061,0.008,0.017,18,645.924,2034
388,8263,Nerlens Noel,N,Nerlens,83,Noel,Forward-Center,Active,2,1610612755,76ers,228,343,0,115,2,127,239,0,28,1,38,1.8,1.5,0.6,5.8,3.4,2.0,67.0,29.3,2.3,2.9,2.9,8.1,1.8,2.4,2.17,12.3,6.06,4.07,1.97,1.0,5.88,3.22,1.66,0.78,0.176,0.493,0.331,0.16,0.024,0.095,0.038,0.029,205,3567.76,203457
389,8561,Alex Len,N,Alex,85,Len,Center,Active,3,1610612756,Suns,260,300,4,193,3,124,166,1,63,0,34,1.2,0.8,0.8,5.3,3.1,2.2,78.0,23.3,2.3,2.9,2.3,7.6,0.5,1.9,2.44,10.44,4.75,3.25,1.3,0.91,4.94,2.81,1.22,0.42,0.234,0.455,0.311,0.124,0.016,0.109,0.047,0.01,177,3383.04,203458
