,FGA_l,FTA_l,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
3053,10.0,4.0,3.0,1.0,2571 - 202688 - 203458 - 200782 - 203933,"Barbosa,Leandro - Knight,Brandon - Len,Alex - Tucker,PJ - Warren,TJ",3.5,4.5
3054,6.0,2.1,0.0,5.1,202339 - 2199 - 202688 - 200782 - 203933,"Bledsoe,Eric - Chandler,Tyson - Knight,Brandon - Tucker,PJ - Warren,TJ",3.3,2.0
3055,4.0,2.0,2.0,1.0,202339 - 202688 - 203458 - 200782 - 1627755,"Bledsoe,Eric - Knight,Brandon - Len,Alex - Tucker,PJ - Ulis,Tyler",6.0,3.0
3056,4.0,0.0,1.0,0.0,1626164 - 2199 - 201162 - 1627755 - 203933,"Booker,Devin - Chandler,Tyson - Dudley,Jared - Ulis,Tyler - Warren,TJ",6.0,4.0
3057,3.0,0.0,0.0,0.0,2571 - 1627733 - 203458 - 200782 - 1627755,"Barbosa,Leandro - Bender,Dragan - Len,Alex - Tucker,PJ - Ulis,Tyler",5.0,4.0
3058,4.0,0.0,0.0,1.0,202339 - 1626164 - 1627737 - 203458 - 1627755,"Bledsoe,Eric - Booker,Devin - Chriss,Marquese - Len,Alex - Ulis,Tyler",6.0,2.0
3059,2.0,0.0,0.0,0.0,2571 - 202339 - 1626164 - 203458 - 203933,"Barbosa,Leandro - Bledsoe,Eric - Booker,Devin - Len,Alex - Warren,TJ",2.0,4.0
3060,2.0,4.0,0.0,0.0,2571 - 1626164 - 2199 - 200782 - 203933,"Barbosa,Leandro - Booker,Devin - Chandler,Tyson - Tucker,PJ - Warren,TJ",2.0,5.0
3061,9.0,2.1,2.1,0.0,2571 - 1627733 - 202339 - 201162 - 200782,"Barbosa,Leandro - Bender,Dragan - Bledsoe,Eric - Dudley,Jared - Tucker,PJ",2.7,4.0
3062,3.0,0.0,0.0,0.0,2571 - 1627733 - 1626164 - 201162 - 202688,"Barbosa,Leandro - Bender,Dragan - Booker,Devin - Dudley,Jared - Knight,Brandon",8.0,5.0
3063,3.0,0.0,0.0,1.0,2571 - 202339 - 202688 - 203458 - 200782,"Barbosa,Leandro - Bledsoe,Eric - Knight,Brandon - Len,Alex - Tucker,PJ",2.0,2.0
3064,3.0,0.0,0.0,1.0,1627733 - 202339 - 2199 - 1627737 - 202688,"Bender,Dragan - Bledsoe,Eric - Chandler,Tyson - Chriss,Marquese - Knight,Brandon",2.0,2.0
3065,3.0,2.0,0.0,0.0,202339 - 1626164 - 2199 - 201162 - 202688,"Bledsoe,Eric - Booker,Devin - Chandler,Tyson - Dudley,Jared - Knight,Brandon",6.0,4.0
3066,6.9,3.0,0.9,0.9,202339 - 1626164 - 202688 - 200782 - 203933,"Bledsoe,Eric - Booker,Devin - Knight,Brandon - Tucker,PJ - Warren,TJ",4.3,3.3
3067,4.0,0.0,0.0,0.0,202339 - 1626164 - 203458 - 200782 - 1627755,"Bledsoe,Eric - Booker,Devin - Len,Alex - Tucker,PJ - Ulis,Tyler",0.0,2.0
3068,1.0,2.0,0.0,1.0,1626164 - 201162 - 202688 - 203458 - 200782,"Booker,Devin - Dudley,Jared - Knight,Brandon - Len,Alex - Tucker,PJ",4.0,1.0
3069,2.0,0.0,0.0,0.0,2571 - 1627733 - 1627737 - 200782 - 1627755,"Barbosa,Leandro - Bender,Dragan - Chriss,Marquese - Tucker,PJ - Ulis,Tyler",4.0,2.0
3070,10.0,5.2,1.2,1.2,202339 - 1626164 - 203458 - 200782 - 203933,"Bledsoe,Eric - Booker,Devin - Len,Alex - Tucker,PJ - Warren,TJ",3.5,2.0
3071,4.0,0.0,1.0,0.0,202339 - 2199 - 1627737 - 202688 - 203933,"Bledsoe,Eric - Chandler,Tyson - Chriss,Marquese - Knight,Brandon - Warren,TJ",2.0,4.0
3072,4.0,4.0,0.0,1.0,1626164 - 1627737 - 202688 - 203458 - 200782,"Booker,Devin - Chriss,Marquese - Knight,Brandon - Len,Alex - Tucker,PJ",3.5,2.5
3073,4.0,0.0,0.0,0.0,2571 - 202339 - 1627737 - 200782 - 203933,"Barbosa,Leandro - Bledsoe,Eric - Chriss,Marquese - Tucker,PJ - Warren,TJ",0.0,5.0
3074,1.0,0.0,0.0,1.0,202339 - 1626164 - 2199 - 1627737 - 200782,"Bledsoe,Eric - Booker,Devin - Chandler,Tyson - Chriss,Marquese - Tucker,PJ",2.0,0.0
3075,8.0,2.0,0.0,4.0,1626164 - 201162 - 202688 - 203458 - 203933,"Booker,Devin - Dudley,Jared - Knight,Brandon - Len,Alex - Warren,TJ",3.4,2.6
3076,1.0,2.0,0.0,0.0,2571 - 202339 - 1626164 - 2199 - 203933,"Barbosa,Leandro - Bledsoe,Eric - Booker,Devin - Chandler,Tyson - Warren,TJ",5.0,3.0
3077,3.0,0.0,1.0,0.0,2571 - 202339 - 1626164 - 202688 - 203458,"Barbosa,Leandro - Bledsoe,Eric - Booker,Devin - Knight,Brandon - Len,Alex",2.0,0.0
3078,3.0,0.0,0.0,0.0,202339 - 201162 - 202688 - 200782 - 1626210,"Bledsoe,Eric - Dudley,Jared - Knight,Brandon - Tucker,PJ - Williams,Alan",0.0,0.0
3079,7.2,3.2,2.0,2.0,202339 - 202688 - 203458 - 200782 - 203933,"Bledsoe,Eric - Knight,Brandon - Len,Alex - Tucker,PJ - Warren,TJ",3.0,1.0
3080,1.0,2.0,0.0,0.0,1626164 - 1627737 - 201162 - 202688 - 203933,"Booker,Devin - Chriss,Marquese - Dudley,Jared - Knight,Brandon - Warren,TJ",6.0,3.0
3081,3.0,2.1,0.0,3.9,202339 - 1626164 - 1627737 - 202688 - 203933,"Bledsoe,Eric - Booker,Devin - Chriss,Marquese - Knight,Brandon - Warren,TJ",4.3,1.3
3082,9.0,5.0,2.0,4.0,202339 - 1627737 - 202688 - 203458 - 203933,"Bledsoe,Eric - Chriss,Marquese - Knight,Brandon - Len,Alex - Warren,TJ",3.6,3.0
3083,3.0,0.0,0.0,0.0,1627737 - 202688 - 203458 - 200782 - 1627755,"Chriss,Marquese - Knight,Brandon - Len,Alex - Tucker,PJ - Ulis,Tyler",0.0,2.0
3084,0.0,0.0,0.0,2.0,2571 - 1626164 - 1627737 - 202688 - 200782,"Barbosa,Leandro - Booker,Devin - Chriss,Marquese - Knight,Brandon - Tucker,PJ",2.0,0.0
3085,4.0,2.0,1.0,0.0,202339 - 1626164 - 201162 - 200782 - 203933,"Bledsoe,Eric - Booker,Devin - Dudley,Jared - Tucker,PJ - Warren,TJ",3.0,2.0
3086,1.0,2.0,0.0,0.0,1627733 - 1626164 - 2199 - 201162 - 202688,"Bender,Dragan - Booker,Devin - Chandler,Tyson - Dudley,Jared - Knight,Brandon",1.0,2.0
3087,5.1,3.9,0.0,0.0,202339 - 1626164 - 201162 - 202688 - 203933,"Bledsoe,Eric - Booker,Devin - Dudley,Jared - Knight,Brandon - Warren,TJ",2.0,2.3
3088,3.0,0.9,0.0,0.9,1626164 - 2199 - 202688 - 200782 - 203933,"Booker,Devin - Chandler,Tyson - Knight,Brandon - Tucker,PJ - Warren,TJ",1.4,2.7
3089,2.0,0.0,1.0,1.0,1627733 - 1626164 - 1627737 - 202688 - 203458,"Bender,Dragan - Booker,Devin - Chriss,Marquese - Knight,Brandon - Len,Alex",0.0,0.0
3090,1.0,3.0,1.0,2.0,202339 - 1626164 - 201162 - 202688 - 203458,"Bledsoe,Eric - Booker,Devin - Dudley,Jared - Knight,Brandon - Len,Alex",1.5,1.0
3091,2.0,0.0,0.0,0.0,202339 - 1627737 - 202688 - 203458 - 1627755,"Bledsoe,Eric - Chriss,Marquese - Knight,Brandon - Len,Alex - Ulis,Tyler",0.0,0.0
3092,1.0,0.0,0.0,0.0,1627733 - 202339 - 1626164 - 202688 - 1626210,"Bender,Dragan - Bledsoe,Eric - Booker,Devin - Knight,Brandon - Williams,Alan",3.0,2.0
3093,1.0,0.0,0.0,0.0,1627733 - 202339 - 2199 - 201162 - 202688,"Bender,Dragan - Bledsoe,Eric - Chandler,Tyson - Dudley,Jared - Knight,Brandon",0.0,2.0
3094,1.0,0.0,0.0,2.0,202339 - 1626164 - 2199 - 201162 - 200782,"Bledsoe,Eric - Booker,Devin - Chandler,Tyson - Dudley,Jared - Tucker,PJ",0.0,0.0
3095,1.0,0.0,0.0,0.0,2571 - 1627737 - 202688 - 200782 - 203933,"Barbosa,Leandro - Chriss,Marquese - Knight,Brandon - Tucker,PJ - Warren,TJ",0.0,0.0
3096,1.0,2.0,0.0,0.0,1627733 - 202339 - 202688 - 203458 - 203933,"Bender,Dragan - Bledsoe,Eric - Knight,Brandon - Len,Alex - Warren,TJ",0.0,2.0
3097,1.0,0.0,0.0,0.0,202339 - 1626164 - 2199 - 1627737 - 202688,"Bledsoe,Eric - Booker,Devin - Chandler,Tyson - Chriss,Marquese - Knight,Brandon",2.0,2.0
3098,1.0,0.0,0.0,0.0,202339 - 1626164 - 201162 - 202688 - 200782,"Bledsoe,Eric - Booker,Devin - Dudley,Jared - Knight,Brandon - Tucker,PJ",2.0,0.0
3099,0.0,1.0,0.0,0.0,1627733 - 202339 - 1627737 - 202688 - 1626210,"Bender,Dragan - Bledsoe,Eric - Chriss,Marquese - Knight,Brandon - Williams,Alan",0.0,0.0
3100,1.0,2.0,1.0,0.0,2571 - 202339 - 1626164 - 1627737 - 202688,"Barbosa,Leandro - Bledsoe,Eric - Booker,Devin - Chriss,Marquese - Knight,Brandon",0.0,1.0
3101,0.0,0.0,0.0,0.0,2571 - 202339 - 203458 - 200782 - 203933,"Barbosa,Leandro - Bledsoe,Eric - Len,Alex - Tucker,PJ - Warren,TJ",0.0,0.0
3102,0.0,0.0,0.0,0.0,2571 - 1626164 - 2199 - 202688 - 203933,"Barbosa,Leandro - Booker,Devin - Chandler,Tyson - Knight,Brandon - Warren,TJ",0.0,0.0
3103,0.0,0.0,0.0,1.0,1627733 - 202339 - 1626164 - 1627737 - 203458,"Bender,Dragan - Bledsoe,Eric - Booker,Devin - Chriss,Marquese - Len,Alex",2.0,0.0
3104,1.0,0.0,0.0,0.0,2571 - 202339 - 2199 - 200782 - 203933,"Barbosa,Leandro - Bledsoe,Eric - Chandler,Tyson - Tucker,PJ - Warren,TJ",0.0,2.0
3105,0.0,0.0,0.0,0.0,202339 - 2199 - 202688 - 1627755 - 203933,"Bledsoe,Eric - Chandler,Tyson - Knight,Brandon - Ulis,Tyler - Warren,TJ",5.0,0.0
3106,0.0,2.0,0.0,0.0,202339 - 201162 - 202688 - 1627755 - 203933,"Bledsoe,Eric - Dudley,Jared - Knight,Brandon - Ulis,Tyler - Warren,TJ",0.0,2.0
3107,0.0,0.0,0.0,0.0,1627733 - 1626164 - 2199 - 201162 - 203933,"Bender,Dragan - Booker,Devin - Chandler,Tyson - Dudley,Jared - Warren,TJ",0.0,0.0
3108,0.0,0.0,0.0,0.0,202339 - 1626164 - 2199 - 202688 - 203458,"Bledsoe,Eric - Booker,Devin - Chandler,Tyson - Knight,Brandon - Len,Alex",0.0,0.0
3109,328.9,69.3,22.0,67.1,101145 - 202331 - 201952 - 1626167 - 201152,"Ellis,Monta - George,Paul - Teague,Jeff - Turner,Myles - Young,Thaddeus",38.2,36.6
3110,78.9,42.0,8.1,18.9,101145 - 203922 - 201952 - 1626167 - 201152,"Ellis,Monta - Robinson III,Glenn - Teague,Jeff - Turner,Myles - Young,Thaddeus",32.3,39.0
3111,12.0,8.0,1.0,1.0,101145 - 1627777 - 201952 - 1626167 - 201152,"Ellis,Monta - Niang,Georges - Teague,Jeff - Turner,Myles - Young,Thaddeus",17.0,20.0
3112,14.0,0.0,1.0,0.0,1626176 - 1627777 - 203922 - 202338 - 1626202,"Christmas,Rakeem - Niang,Georges - Robinson III,Glenn - Seraphin,Kevin - Young,Joe",13.0,20.0
3113,70.8,6.0,7.2,6.0,202730 - 201166 - 101145 - 2744 - 101139,"Allen,Lavoy - Brooks,Aaron - Ellis,Monta - Jefferson,Al - Miles,CJ",10.5,13.7
3114,45.2,7.2,6.0,3.2,202730 - 201166 - 101145 - 101139 - 202338,"Allen,Lavoy - Brooks,Aaron - Ellis,Monta - Miles,CJ - Seraphin,Kevin",12.5,12.5
3115,10.0,3.0,1.0,1.0,2744 - 101139 - 203922 - 201952 - 201152,"Jefferson,Al - Miles,CJ - Robinson III,Glenn - Teague,Jeff - Young,Thaddeus",9.0,9.0
3116,49.8,10.2,7.2,9.0,101145 - 101139 - 201952 - 1626167 - 201152,"Ellis,Monta - Miles,CJ - Teague,Jeff - Turner,Myles - Young,Thaddeus",11.3,9.5
3117,13.0,0.0,3.0,6.0,202730 - 201166 - 2744 - 203922 - 201155,"Allen,Lavoy - Brooks,Aaron - Jefferson,Al - Robinson III,Glenn - Stuckey,Rodney",10.5,3.5
3118,24.9,8.1,2.1,3.0,201166 - 1627777 - 203922 - 202338 - 1626202,"Brooks,Aaron - Niang,Georges - Robinson III,Glenn - Seraphin,Kevin - Young,Joe",9.4,8.7
3119,9.0,1.0,2.0,0.0,202730 - 201166 - 101145 - 2744 - 203922,"Allen,Lavoy - Brooks,Aaron - Ellis,Monta - Jefferson,Al - Robinson III,Glenn",11.0,10.0
3120,9.0,2.0,1.0,1.0,101145 - 2744 - 101139 - 1626202 - 201152,"Ellis,Monta - Jefferson,Al - Miles,CJ - Young,Joe - Young,Thaddeus",10.0,7.0
3121,18.0,9.0,3.0,3.9,202730 - 201166 - 2744 - 101139 - 203922,"Allen,Lavoy - Brooks,Aaron - Jefferson,Al - Miles,CJ - Robinson III,Glenn",9.0,7.7
3122,6.0,4.0,1.0,1.0,2744 - 101139 - 1627777 - 203922 - 1626202,"Jefferson,Al - Miles,CJ - Niang,Georges - Robinson III,Glenn - Young,Joe",10.0,8.0
3123,16.0,1.0,3.0,0.0,101145 - 202331 - 201155 - 1626167 - 201152,"Ellis,Monta - George,Paul - Stuckey,Rodney - Turner,Myles - Young,Thaddeus",6.0,8.5
3124,7.0,0.0,2.0,1.0,202730 - 201166 - 1627777 - 202338 - 201155,"Allen,Lavoy - Brooks,Aaron - Niang,Georges - Seraphin,Kevin - Stuckey,Rodney",7.0,6.0
3125,46.2,4.2,7.8,4.2,202331 - 2744 - 101139 - 201952 - 201152,"George,Paul - Jefferson,Al - Miles,CJ - Teague,Jeff - Young,Thaddeus",7.5,8.2
3126,5.0,2.0,0.0,0.0,101145 - 202331 - 2744 - 101139 - 201155,"Ellis,Monta - George,Paul - Jefferson,Al - Miles,CJ - Stuckey,Rodney",8.0,12.0
3127,4.0,2.0,0.0,0.0,202730 - 2744 - 101139 - 203922 - 201952,"Allen,Lavoy - Jefferson,Al - Miles,CJ - Robinson III,Glenn - Teague,Jeff",2.0,3.0
3128,24.0,7.0,1.0,5.0,101145 - 202331 - 2744 - 201952 - 201152,"Ellis,Monta - George,Paul - Jefferson,Al - Teague,Jeff - Young,Thaddeus",6.6,5.4
3129,18.0,2.1,3.0,0.9,202730 - 201166 - 202331 - 101139 - 202338,"Allen,Lavoy - Brooks,Aaron - George,Paul - Miles,CJ - Seraphin,Kevin",6.4,8.7
3130,11.0,0.0,1.0,1.0,202730 - 2744 - 101139 - 203922 - 1626202,"Allen,Lavoy - Jefferson,Al - Miles,CJ - Robinson III,Glenn - Young,Joe",10.0,3.5
3131,15.0,5.1,0.9,3.0,101139 - 203922 - 201952 - 1626167 - 201152,"Miles,CJ - Robinson III,Glenn - Teague,Jeff - Turner,Myles - Young,Thaddeus",6.0,6.3
3132,5.0,0.0,0.0,1.0,201166 - 202331 - 2744 - 101139 - 201152,"Brooks,Aaron - George,Paul - Jefferson,Al - Miles,CJ - Young,Thaddeus",6.0,10.0
3133,21.2,1.2,2.0,5.2,202730 - 201166 - 202331 - 2744 - 101139,"Allen,Lavoy - Brooks,Aaron - George,Paul - Jefferson,Al - Miles,CJ",5.3,5.8
3134,12.0,8.1,0.0,2.1,202730 - 101145 - 101139 - 201952 - 1626167,"Allen,Lavoy - Ellis,Monta - Miles,CJ - Teague,Jeff - Turner,Myles",8.3,8.0
3135,36.0,17.1,0.0,8.1,202331 - 101139 - 201952 - 1626167 - 201152,"George,Paul - Miles,CJ - Teague,Jeff - Turner,Myles - Young,Thaddeus",4.9,6.6
3136,11.0,1.0,1.0,1.0,202730 - 202331 - 2744 - 101139 - 1626202,"Allen,Lavoy - George,Paul - Jefferson,Al - Miles,CJ - Young,Joe",4.0,7.0
3137,10.0,2.0,1.0,1.0,101145 - 202331 - 101139 - 1626167 - 201152,"Ellis,Monta - George,Paul - Miles,CJ - Turner,Myles - Young,Thaddeus",8.0,7.0
3138,4.0,0.0,0.0,2.0,101145 - 203922 - 201155 - 1626167 - 201152,"Ellis,Monta - Robinson III,Glenn - Stuckey,Rodney - Turner,Myles - Young,Thaddeus",3.0,6.0
3139,25.0,12.0,4.0,3.0,101145 - 202331 - 101139 - 201952 - 1626167,"Ellis,Monta - George,Paul - Miles,CJ - Teague,Jeff - Turner,Myles",5.0,8.2
3140,9.0,4.0,1.0,0.0,202730 - 201166 - 101145 - 202331 - 2744,"Allen,Lavoy - Brooks,Aaron - Ellis,Monta - George,Paul - Jefferson,Al",7.0,7.0
3141,3.0,0.0,1.0,3.0,202730 - 201166 - 2744 - 203922 - 201952,"Allen,Lavoy - Brooks,Aaron - Jefferson,Al - Robinson III,Glenn - Teague,Jeff",5.0,2.0
3142,9.0,0.0,2.0,3.0,202730 - 201166 - 203922 - 201155 - 1626167,"Allen,Lavoy - Brooks,Aaron - Robinson III,Glenn - Stuckey,Rodney - Turner,Myles",6.5,6.5
3143,5.0,0.0,0.0,0.0,202730 - 101145 - 2744 - 203922 - 201952,"Allen,Lavoy - Ellis,Monta - Jefferson,Al - Robinson III,Glenn - Teague,Jeff",12.0,4.0
3144,4.0,0.0,0.0,2.0,202730 - 101139 - 203922 - 201155 - 201952,"Allen,Lavoy - Miles,CJ - Robinson III,Glenn - Stuckey,Rodney - Teague,Jeff",7.0,2.0
3145,2.0,2.0,1.0,2.0,202730 - 201166 - 2744 - 1627777 - 201155,"Allen,Lavoy - Brooks,Aaron - Jefferson,Al - Niang,Georges - Stuckey,Rodney",9.0,3.0
3146,2.0,4.0,0.0,0.0,202730 - 1627777 - 202338 - 201155 - 201952,"Allen,Lavoy - Niang,Georges - Seraphin,Kevin - Stuckey,Rodney - Teague,Jeff",7.0,5.0
3147,5.0,2.0,2.0,0.0,201166 - 101145 - 2744 - 101139 - 201152,"Brooks,Aaron - Ellis,Monta - Jefferson,Al - Miles,CJ - Young,Thaddeus",5.0,5.0
3148,7.0,0.0,2.0,1.0,202331 - 101139 - 202338 - 201952 - 201152,"George,Paul - Miles,CJ - Seraphin,Kevin - Teague,Jeff - Young,Thaddeus",3.0,3.0
3149,3.0,0.0,0.0,0.0,201166 - 101145 - 202331 - 2744 - 201152,"Brooks,Aaron - Ellis,Monta - George,Paul - Jefferson,Al - Young,Thaddeus",6.0,3.0
3150,3.0,2.0,0.0,1.0,201166 - 202331 - 101139 - 1626167 - 201152,"Brooks,Aaron - George,Paul - Miles,CJ - Turner,Myles - Young,Thaddeus",6.0,6.0
3151,4.0,0.0,1.0,2.0,101145 - 2744 - 201155 - 201952 - 201152,"Ellis,Monta - Jefferson,Al - Stuckey,Rodney - Teague,Jeff - Young,Thaddeus",6.0,4.0
3152,3.0,0.0,0.0,1.0,202730 - 101145 - 202331 - 2744 - 1626202,"Allen,Lavoy - Ellis,Monta - George,Paul - Jefferson,Al - Young,Joe",5.0,2.0
3153,5.0,0.0,1.0,0.0,101145 - 202331 - 2744 - 101139 - 201952,"Ellis,Monta - George,Paul - Jefferson,Al - Miles,CJ - Teague,Jeff",6.0,2.0
3154,6.0,0.0,2.0,0.0,101145 - 2744 - 101139 - 1627777 - 1626202,"Ellis,Monta - Jefferson,Al - Miles,CJ - Niang,Georges - Young,Joe",4.0,6.0
3155,6.0,1.0,1.0,2.0,202730 - 201166 - 101139 - 203922 - 1626167,"Allen,Lavoy - Brooks,Aaron - Miles,CJ - Robinson III,Glenn - Turner,Myles",4.0,1.5
3156,2.0,0.0,0.0,1.0,202730 - 101145 - 2744 - 203922 - 201155,"Allen,Lavoy - Ellis,Monta - Jefferson,Al - Robinson III,Glenn - Stuckey,Rodney",7.0,0.0
3157,2.0,0.0,0.0,1.0,202730 - 2744 - 203922 - 201155 - 1626202,"Allen,Lavoy - Jefferson,Al - Robinson III,Glenn - Stuckey,Rodney - Young,Joe",5.0,0.0
3158,14.0,2.0,1.2,1.2,101139 - 1627777 - 203922 - 202338 - 1626202,"Miles,CJ - Niang,Georges - Robinson III,Glenn - Seraphin,Kevin - Young,Joe",2.2,4.0
3159,2.0,0.0,0.0,1.0,202730 - 101145 - 203922 - 201952 - 1626167,"Allen,Lavoy - Ellis,Monta - Robinson III,Glenn - Teague,Jeff - Turner,Myles",5.0,2.0
3160,4.0,0.0,1.0,0.0,202730 - 202331 - 101139 - 201952 - 201152,"Allen,Lavoy - George,Paul - Miles,CJ - Teague,Jeff - Young,Thaddeus",5.0,2.0
3161,4.0,0.0,2.0,2.0,202730 - 1627777 - 203922 - 202338 - 1626202,"Allen,Lavoy - Niang,Georges - Robinson III,Glenn - Seraphin,Kevin - Young,Joe",8.0,4.0
3162,7.0,0.0,0.0,0.0,201166 - 101145 - 101139 - 1626167 - 201152,"Brooks,Aaron - Ellis,Monta - Miles,CJ - Turner,Myles - Young,Thaddeus",2.0,2.5
3163,3.0,1.0,1.0,1.0,202331 - 1627777 - 203922 - 201952 - 1626167,"George,Paul - Niang,Georges - Robinson III,Glenn - Teague,Jeff - Turner,Myles",4.0,4.0
3164,4.0,0.0,0.0,2.0,202730 - 201166 - 101145 - 101139 - 1626167,"Allen,Lavoy - Brooks,Aaron - Ellis,Monta - Miles,CJ - Turner,Myles",4.5,2.0
3165,2.0,0.0,0.0,1.0,202730 - 101145 - 203922 - 202338 - 1626202,"Allen,Lavoy - Ellis,Monta - Robinson III,Glenn - Seraphin,Kevin - Young,Joe",7.0,0.0
3166,5.0,0.0,1.0,0.0,101145 - 202331 - 101139 - 201155 - 1626167,"Ellis,Monta - George,Paul - Miles,CJ - Stuckey,Rodney - Turner,Myles",9.0,6.0
3167,12.0,2.0,1.2,2.0,101145 - 202331 - 202338 - 201952 - 201152,"Ellis,Monta - George,Paul - Seraphin,Kevin - Teague,Jeff - Young,Thaddeus",3.0,2.5
3168,15.0,2.0,1.0,1.0,101145 - 2744 - 101139 - 201952 - 201152,"Ellis,Monta - Jefferson,Al - Miles,CJ - Teague,Jeff - Young,Thaddeus",2.4,2.4
3169,3.0,0.0,0.0,0.0,2744 - 203922 - 201155 - 201952 - 201152,"Jefferson,Al - Robinson III,Glenn - Stuckey,Rodney - Teague,Jeff - Young,Thaddeus",6.0,0.0
3170,2.0,0.0,0.0,1.0,202730 - 201166 - 101145 - 203922 - 1626167,"Allen,Lavoy - Brooks,Aaron - Ellis,Monta - Robinson III,Glenn - Turner,Myles",5.0,5.0
3171,3.0,2.0,1.0,1.0,202730 - 202331 - 203922 - 201952 - 1626167,"Allen,Lavoy - George,Paul - Robinson III,Glenn - Teague,Jeff - Turner,Myles",4.0,6.0
3172,4.0,0.0,1.0,0.0,101145 - 202331 - 101139 - 1626167 - 1626202,"Ellis,Monta - George,Paul - Miles,CJ - Turner,Myles - Young,Joe",2.0,4.0
3173,3.0,0.0,0.0,1.0,101145 - 2744 - 101139 - 1627777 - 201952,"Ellis,Monta - Jefferson,Al - Miles,CJ - Niang,Georges - Teague,Jeff",5.0,3.0
3174,5.0,0.0,1.0,0.0,202331 - 203922 - 201952 - 1626167 - 201152,"George,Paul - Robinson III,Glenn - Teague,Jeff - Turner,Myles - Young,Thaddeus",5.0,0.0
3175,3.0,3.0,1.0,0.0,202730 - 202331 - 2744 - 201155 - 1626202,"Allen,Lavoy - George,Paul - Jefferson,Al - Stuckey,Rodney - Young,Joe",2.0,5.0
3176,4.0,0.0,0.0,0.0,202331 - 101139 - 203922 - 202338 - 1626202,"George,Paul - Miles,CJ - Robinson III,Glenn - Seraphin,Kevin - Young,Joe",3.0,3.0
3177,2.0,2.0,0.0,1.0,202331 - 101139 - 203922 - 1626167 - 1626202,"George,Paul - Miles,CJ - Robinson III,Glenn - Turner,Myles - Young,Joe",2.0,1.0
3178,7.2,6.0,1.2,3.2,202730 - 201166 - 101145 - 202331 - 1626167,"Allen,Lavoy - Brooks,Aaron - Ellis,Monta - George,Paul - Turner,Myles",2.5,4.0
3179,3.0,0.0,1.0,0.0,202730 - 101145 - 202331 - 2744 - 201155,"Allen,Lavoy - Ellis,Monta - George,Paul - Jefferson,Al - Stuckey,Rodney",2.0,5.0
3180,4.0,2.0,0.0,2.0,202730 - 202331 - 101139 - 201952 - 1626167,"Allen,Lavoy - George,Paul - Miles,CJ - Teague,Jeff - Turner,Myles",2.0,3.5
3181,3.9,2.1,0.0,0.9,202730 - 201166 - 202331 - 101139 - 1626167,"Allen,Lavoy - Brooks,Aaron - George,Paul - Miles,CJ - Turner,Myles",3.0,1.7
3182,13.8,0.0,1.8,1.2,202730 - 202331 - 2744 - 101139 - 201952,"Allen,Lavoy - George,Paul - Jefferson,Al - Miles,CJ - Teague,Jeff",3.2,2.5
3183,2.0,0.0,0.0,0.0,201166 - 202331 - 2744 - 201952 - 201152,"Brooks,Aaron - George,Paul - Jefferson,Al - Teague,Jeff - Young,Thaddeus",2.0,5.0
3184,2.0,0.0,1.0,1.0,101145 - 201155 - 201952 - 1626167 - 201152,"Ellis,Monta - Stuckey,Rodney - Teague,Jeff - Turner,Myles - Young,Thaddeus",2.0,2.0
3185,1.0,0.0,1.0,1.0,202730 - 201166 - 203922 - 202338 - 201155,"Allen,Lavoy - Brooks,Aaron - Robinson III,Glenn - Seraphin,Kevin - Stuckey,Rodney",2.0,0.0
3186,3.0,2.0,0.0,0.0,202730 - 101145 - 202331 - 2744 - 201952,"Allen,Lavoy - Ellis,Monta - George,Paul - Jefferson,Al - Teague,Jeff",2.0,2.0
3187,2.0,0.0,0.0,1.0,202730 - 101145 - 202331 - 101139 - 201952,"Allen,Lavoy - Ellis,Monta - George,Paul - Miles,CJ - Teague,Jeff",7.0,2.0
3188,2.0,2.0,0.0,1.0,202730 - 101145 - 202331 - 1626167 - 1626202,"Allen,Lavoy - Ellis,Monta - George,Paul - Turner,Myles - Young,Joe",0.0,0.0
3189,4.0,0.0,0.0,0.0,101145 - 2744 - 203922 - 201952 - 201152,"Ellis,Monta - Jefferson,Al - Robinson III,Glenn - Teague,Jeff - Young,Thaddeus",1.0,2.5
3190,2.0,0.0,0.0,0.0,202730 - 201166 - 101145 - 202331 - 202338,"Allen,Lavoy - Brooks,Aaron - Ellis,Monta - George,Paul - Seraphin,Kevin",0.0,2.0
3191,5.1,0.0,0.9,0.9,202730 - 101145 - 202331 - 201952 - 1626167,"Allen,Lavoy - Ellis,Monta - George,Paul - Teague,Jeff - Turner,Myles",0.7,3.0
3192,3.9,2.1,0.0,2.1,202730 - 101145 - 2744 - 101139 - 201952,"Allen,Lavoy - Ellis,Monta - Jefferson,Al - Miles,CJ - Teague,Jeff",1.0,0.7
3193,3.0,0.0,0.0,1.0,201166 - 101145 - 202331 - 202338 - 201152,"Brooks,Aaron - Ellis,Monta - George,Paul - Seraphin,Kevin - Young,Thaddeus",1.5,1.0
3194,1.0,0.0,0.0,0.0,201166 - 101145 - 2744 - 201155 - 201152,"Brooks,Aaron - Ellis,Monta - Jefferson,Al - Stuckey,Rodney - Young,Thaddeus",0.0,3.0
3195,2.0,0.0,0.0,0.0,202730 - 201166 - 203922 - 1626202 - 201152,"Allen,Lavoy - Brooks,Aaron - Robinson III,Glenn - Young,Joe - Young,Thaddeus",5.0,2.0
