,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
135,4.0,2.0,3.0,1.0,1.0,101145 - 2400 - 201943 - 201601 - 202336,"Ellis,Monta - Gooden,Drew - Jennings,Brandon - Mbah a Moute,Luc - Sanders,Larry",5.0,9.0
136,4.0,2.0,2.9,0.0,1.0,202970 - 2605 - 2399 - 201601 - 202397,"Ayon,Gustavo - Daniels,Marquis - Dunleavy,Mike - Mbah a Moute,Luc - Smith,Ish",0.0,4.0
137,9.0,9.0,5.8,0.0,1.0,2605 - 2399 - 101145 - 201943 - 202327,"Daniels,Marquis - Dunleavy,Mike - Ellis,Monta - Jennings,Brandon - Udoh,Ekpe",7.5,11.5
138,5.0,4.0,2.9,1.0,0.0,2399 - 101145 - 202699 - 101141 - 2757,"Dunleavy,Mike - Ellis,Monta - Harris,Tobias - Ilyasova,Ersan - Udrih,Beno",10.0,4.0
139,25.2,10.0,11.6,6.0,3.2,2399 - 101145 - 101141 - 203117 - 202327,"Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Lamb,Doron - Udoh,Ekpe",4.0,7.0
140,35.7,9.8,20.3,6.3,7.7,2399 - 201943 - 202336 - 202327 - 2757,"Dunleavy,Mike - Jennings,Brandon - Sanders,Larry - Udoh,Ekpe - Udrih,Beno",5.1,5.7
141,6.0,0.0,2.9,0.0,0.0,101145 - 2400 - 201943 - 201601 - 200755,"Ellis,Monta - Gooden,Drew - Jennings,Brandon - Mbah a Moute,Luc - Redick,JJ",10.0,4.0
142,12.0,4.0,5.8,3.0,2.0,101145 - 202699 - 101141 - 201943 - 201601,"Ellis,Monta - Harris,Tobias - Ilyasova,Ersan - Jennings,Brandon - Mbah a Moute,Luc",5.0,6.5
143,39.2,9.8,19.6,4.9,4.2,2223 - 2399 - 101145 - 203089 - 2757,"Dalembert,Samuel - Dunleavy,Mike - Ellis,Monta - Henson,John - Udrih,Beno",4.3,6.9
144,6.0,0.0,2.8,1.0,1.0,2223 - 101145 - 101141 - 201943 - 200755,"Dalembert,Samuel - Ellis,Monta - Ilyasova,Ersan - Jennings,Brandon - Redick,JJ",8.0,6.0
145,4.0,2.0,2.8,0.0,1.0,2605 - 101145 - 2400 - 203089 - 203117,"Daniels,Marquis - Ellis,Monta - Gooden,Drew - Henson,John - Lamb,Doron",7.0,4.0
146,18.9,3.9,8.4,5.1,0.9,2605 - 101145 - 2400 - 101141 - 201943,"Daniels,Marquis - Ellis,Monta - Gooden,Drew - Ilyasova,Ersan - Jennings,Brandon",5.3,6.3
147,5.0,2.0,2.8,1.0,0.0,2399 - 2400 - 203089 - 200755 - 202397,"Dunleavy,Mike - Gooden,Drew - Henson,John - Redick,JJ - Smith,Ish",4.0,5.0
148,12.0,3.0,8.4,3.0,6.0,2399 - 201943 - 203117 - 202336 - 202327,"Dunleavy,Mike - Jennings,Brandon - Lamb,Doron - Sanders,Larry - Udoh,Ekpe",7.7,2.7
149,37.2,3.0,16.8,9.0,4.2,2399 - 201943 - 201601 - 200755 - 202327,"Dunleavy,Mike - Jennings,Brandon - Mbah a Moute,Luc - Redick,JJ - Udoh,Ekpe",5.8,4.5
150,14.1,8.1,8.4,0.9,0.9,101145 - 201943 - 201601 - 200755 - 202336,"Ellis,Monta - Jennings,Brandon - Mbah a Moute,Luc - Redick,JJ - Sanders,Larry",7.7,7.7
151,5.0,6.0,2.7,0.0,0.0,202970 - 2605 - 101145 - 2400 - 201943,"Ayon,Gustavo - Daniels,Marquis - Ellis,Monta - Gooden,Drew - Jennings,Brandon",9.0,11.0
152,9.0,2.0,5.4,2.0,1.0,2223 - 101145 - 202699 - 201943 - 202336,"Dalembert,Samuel - Ellis,Monta - Harris,Tobias - Jennings,Brandon - Sanders,Larry",7.0,4.0
153,9.0,6.0,5.4,1.0,1.0,2223 - 101145 - 101141 - 203117 - 201601,"Dalembert,Samuel - Ellis,Monta - Ilyasova,Ersan - Lamb,Doron - Mbah a Moute,Luc",7.0,7.5
154,15.0,0.0,5.4,4.0,1.0,2605 - 101145 - 101141 - 200755 - 202327,"Daniels,Marquis - Ellis,Monta - Ilyasova,Ersan - Redick,JJ - Udoh,Ekpe",6.0,7.0
155,3.0,1.0,2.7,0.0,1.0,2605 - 101145 - 203117 - 201601 - 2038,"Daniels,Marquis - Ellis,Monta - Lamb,Doron - Mbah a Moute,Luc - Przybilla,Joel",3.0,5.0
156,8.0,0.0,5.4,0.0,2.0,2605 - 101141 - 201943 - 203117 - 202336,"Daniels,Marquis - Ilyasova,Ersan - Jennings,Brandon - Lamb,Doron - Sanders,Larry",7.5,4.0
157,62.4,31.2,35.1,11.7,9.1,2399 - 101145 - 203089 - 201943 - 202336,"Dunleavy,Mike - Ellis,Monta - Henson,John - Jennings,Brandon - Sanders,Larry",6.3,6.5
158,5.0,0.0,2.7,0.0,1.0,2399 - 203089 - 201601 - 200755 - 202397,"Dunleavy,Mike - Henson,John - Mbah a Moute,Luc - Redick,JJ - Smith,Ish",7.0,7.0
159,10.0,4.0,5.4,1.0,0.0,101145 - 202699 - 203089 - 201943 - 202336,"Ellis,Monta - Harris,Tobias - Henson,John - Jennings,Brandon - Sanders,Larry",6.0,5.0
160,43.2,3.6,24.3,5.4,9.9,101145 - 202699 - 101141 - 201943 - 202336,"Ellis,Monta - Harris,Tobias - Ilyasova,Ersan - Jennings,Brandon - Sanders,Larry",6.6,5.0
161,5.0,0.0,2.7,0.0,0.0,2400 - 201943 - 203117 - 201601 - 202327,"Gooden,Drew - Jennings,Brandon - Lamb,Doron - Mbah a Moute,Luc - Udoh,Ekpe",2.0,5.0
162,9.0,2.0,5.4,0.0,1.0,101141 - 201943 - 203117 - 201601 - 202336,"Ilyasova,Ersan - Jennings,Brandon - Lamb,Doron - Mbah a Moute,Luc - Sanders,Larry",0.5,6.5
163,5.0,0.0,2.6,0.0,0.0,202970 - 2399 - 101145 - 101141 - 200755,"Ayon,Gustavo - Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Redick,JJ",4.0,10.0
164,5.0,0.0,2.6,1.0,3.0,2223 - 2605 - 2399 - 101145 - 203089,"Dalembert,Samuel - Daniels,Marquis - Dunleavy,Mike - Ellis,Monta - Henson,John",4.0,5.0
165,51.6,7.2,31.2,3.6,9.6,2605 - 101145 - 101141 - 201943 - 202327,"Daniels,Marquis - Ellis,Monta - Ilyasova,Ersan - Jennings,Brandon - Udoh,Ekpe",5.5,4.2
166,20.1,0.9,7.8,3.0,5.1,2399 - 101145 - 203089 - 101141 - 200755,"Dunleavy,Mike - Ellis,Monta - Henson,John - Ilyasova,Ersan - Redick,JJ",6.0,7.0
167,14.0,7.2,10.4,0.0,4.0,2399 - 101145 - 201601 - 200755 - 202327,"Dunleavy,Mike - Ellis,Monta - Mbah a Moute,Luc - Redick,JJ - Udoh,Ekpe",4.5,6.3
168,5.0,0.0,2.6,1.0,0.0,2399 - 101145 - 200755 - 202397 - 202327,"Dunleavy,Mike - Ellis,Monta - Redick,JJ - Smith,Ish - Udoh,Ekpe",5.0,8.0
169,9.0,2.0,5.2,0.0,2.0,101145 - 203089 - 201943 - 200755 - 202327,"Ellis,Monta - Henson,John - Jennings,Brandon - Redick,JJ - Udoh,Ekpe",6.0,5.0
170,73.5,27.0,39.0,12.0,9.0,101145 - 101141 - 201943 - 201601 - 202327,"Ellis,Monta - Ilyasova,Ersan - Jennings,Brandon - Mbah a Moute,Luc - Udoh,Ekpe",5.8,6.1
171,4.0,0.0,2.6,1.0,3.0,2400 - 202699 - 101141 - 201943 - 203117,"Gooden,Drew - Harris,Tobias - Ilyasova,Ersan - Jennings,Brandon - Lamb,Doron",3.0,3.0
172,25.0,4.0,12.5,5.0,2.0,2223 - 2399 - 201943 - 201601 - 2757,"Dalembert,Samuel - Dunleavy,Mike - Jennings,Brandon - Mbah a Moute,Luc - Udrih,Beno",6.2,4.0
173,4.0,0.0,2.5,0.0,0.0,2223 - 202699 - 101141 - 201943 - 2757,"Dalembert,Samuel - Harris,Tobias - Ilyasova,Ersan - Jennings,Brandon - Udrih,Beno",3.0,7.0
174,4.0,0.0,2.5,0.0,0.0,2605 - 101145 - 2400 - 101141 - 203117,"Daniels,Marquis - Ellis,Monta - Gooden,Drew - Ilyasova,Ersan - Lamb,Doron",2.0,6.0
175,2.0,4.0,2.5,1.0,1.0,2605 - 201943 - 203117 - 201601 - 2038,"Daniels,Marquis - Jennings,Brandon - Lamb,Doron - Mbah a Moute,Luc - Przybilla,Joel",7.0,2.0
176,22.0,5.0,12.5,5.0,3.0,2399 - 101145 - 203089 - 202336 - 2757,"Dunleavy,Mike - Ellis,Monta - Henson,John - Sanders,Larry - Udrih,Beno",5.2,3.8
177,5.0,0.0,2.4,1.0,0.0,202970 - 2223 - 2399 - 201943 - 200755,"Ayon,Gustavo - Dalembert,Samuel - Dunleavy,Mike - Jennings,Brandon - Redick,JJ",4.0,10.0
178,14.0,4.0,9.6,1.2,1.2,2223 - 2399 - 101145 - 203089 - 201943,"Dalembert,Samuel - Dunleavy,Mike - Ellis,Monta - Henson,John - Jennings,Brandon",4.2,5.5
179,4.0,2.0,2.4,0.0,1.0,2223 - 101141 - 201943 - 201601 - 2757,"Dalembert,Samuel - Ilyasova,Ersan - Jennings,Brandon - Mbah a Moute,Luc - Udrih,Beno",6.0,7.0
180,7.0,1.0,4.8,0.0,1.0,2605 - 2399 - 203089 - 101141 - 201943,"Daniels,Marquis - Dunleavy,Mike - Henson,John - Ilyasova,Ersan - Jennings,Brandon",6.5,5.0
181,11.0,0.0,4.8,1.0,0.0,2605 - 2399 - 203089 - 201943 - 202327,"Daniels,Marquis - Dunleavy,Mike - Henson,John - Jennings,Brandon - Udoh,Ekpe",4.5,9.5
182,13.0,0.0,4.8,2.0,0.0,2605 - 101145 - 101141 - 202336 - 2757,"Daniels,Marquis - Ellis,Monta - Ilyasova,Ersan - Sanders,Larry - Udrih,Beno",4.5,7.0
183,6.0,10.0,4.8,0.0,1.0,2399 - 101141 - 201943 - 201601 - 202336,"Dunleavy,Mike - Ilyasova,Ersan - Jennings,Brandon - Mbah a Moute,Luc - Sanders,Larry",4.0,7.5
184,12.0,8.1,7.2,3.0,2.1,2399 - 201943 - 201601 - 202327 - 2757,"Dunleavy,Mike - Jennings,Brandon - Mbah a Moute,Luc - Udoh,Ekpe - Udrih,Beno",3.7,3.0
185,6.0,2.0,4.8,1.0,2.0,101145 - 202699 - 203089 - 201943 - 202327,"Ellis,Monta - Harris,Tobias - Henson,John - Jennings,Brandon - Udoh,Ekpe",3.0,2.5
186,15.9,5.1,7.2,3.9,0.0,101145 - 101141 - 201601 - 200755 - 202327,"Ellis,Monta - Ilyasova,Ersan - Mbah a Moute,Luc - Redick,JJ - Udoh,Ekpe",5.4,6.7
187,12.9,2.1,6.9,3.0,3.0,2223 - 101145 - 201943 - 200755 - 202336,"Dalembert,Samuel - Ellis,Monta - Jennings,Brandon - Redick,JJ - Sanders,Larry",3.4,4.7
188,14.0,9.2,9.2,3.2,4.0,2399 - 101145 - 2400 - 201943 - 201601,"Dunleavy,Mike - Ellis,Monta - Gooden,Drew - Jennings,Brandon - Mbah a Moute,Luc",4.8,5.3
189,126.0,30.0,69.0,12.0,18.0,2399 - 101145 - 101141 - 201943 - 202327,"Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Jennings,Brandon - Udoh,Ekpe",4.7,5.6
190,15.2,0.0,9.2,1.2,3.2,2399 - 201601 - 200755 - 202397 - 202327,"Dunleavy,Mike - Mbah a Moute,Luc - Redick,JJ - Smith,Ish - Udoh,Ekpe",5.0,3.0
191,11.0,4.0,4.4,4.0,0.0,2223 - 2605 - 101145 - 101141 - 2757,"Dalembert,Samuel - Daniels,Marquis - Ellis,Monta - Ilyasova,Ersan - Udrih,Beno",5.5,3.0
192,18.0,2.0,8.8,5.2,2.0,2223 - 2399 - 101145 - 200755 - 202336,"Dalembert,Samuel - Dunleavy,Mike - Ellis,Monta - Redick,JJ - Sanders,Larry",3.8,4.3
193,11.2,2.0,8.8,2.0,4.0,2223 - 2399 - 201943 - 202327 - 2757,"Dalembert,Samuel - Dunleavy,Mike - Jennings,Brandon - Udoh,Ekpe - Udrih,Beno",4.5,2.0
194,12.0,5.1,6.6,2.1,0.0,2605 - 2399 - 201943 - 200755 - 202327,"Daniels,Marquis - Dunleavy,Mike - Jennings,Brandon - Redick,JJ - Udoh,Ekpe",3.3,5.3
195,7.0,2.0,4.4,1.0,2.0,2605 - 2399 - 201943 - 202327 - 2757,"Daniels,Marquis - Dunleavy,Mike - Jennings,Brandon - Udoh,Ekpe - Udrih,Beno",3.5,3.0
196,7.0,2.0,4.4,1.0,2.0,2605 - 2400 - 202699 - 203089 - 203117,"Daniels,Marquis - Gooden,Drew - Harris,Tobias - Henson,John - Lamb,Doron",4.5,3.5
197,35.1,14.4,19.8,6.3,6.3,2399 - 101141 - 201943 - 200755 - 202327,"Dunleavy,Mike - Ilyasova,Ersan - Jennings,Brandon - Redick,JJ - Udoh,Ekpe",5.8,5.0
198,11.1,0.0,6.6,0.0,2.1,101145 - 101141 - 201601 - 202336 - 2757,"Ellis,Monta - Ilyasova,Ersan - Mbah a Moute,Luc - Sanders,Larry - Udrih,Beno",5.7,5.7
199,12.0,0.0,6.3,0.0,0.9,2223 - 101145 - 202699 - 201943 - 202327,"Dalembert,Samuel - Ellis,Monta - Harris,Tobias - Jennings,Brandon - Udoh,Ekpe",2.3,4.0
200,41.0,15.0,21.0,6.0,4.0,2399 - 101145 - 201943 - 201601 - 202327,"Dunleavy,Mike - Ellis,Monta - Jennings,Brandon - Mbah a Moute,Luc - Udoh,Ekpe",5.6,3.9
201,18.0,1.0,10.5,2.0,3.0,2399 - 201943 - 201601 - 202336 - 2757,"Dunleavy,Mike - Jennings,Brandon - Mbah a Moute,Luc - Sanders,Larry - Udrih,Beno",2.8,4.6
202,11.1,3.0,6.0,2.1,0.9,202970 - 203089 - 201943 - 200755 - 202397,"Ayon,Gustavo - Henson,John - Jennings,Brandon - Redick,JJ - Smith,Ish",4.7,4.7
203,24.0,3.0,12.0,6.0,4.8,2223 - 2399 - 101145 - 101141 - 200755,"Dalembert,Samuel - Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Redick,JJ",5.8,3.3
204,23.1,4.2,14.0,2.1,4.9,2605 - 101145 - 201943 - 201601 - 202327,"Daniels,Marquis - Ellis,Monta - Jennings,Brandon - Mbah a Moute,Luc - Udoh,Ekpe",4.8,2.9
205,8.1,2.1,6.0,0.0,3.0,2399 - 101145 - 2400 - 101141 - 201943,"Dunleavy,Mike - Ellis,Monta - Gooden,Drew - Ilyasova,Ersan - Jennings,Brandon",4.0,1.7
206,27.9,5.4,18.0,0.9,5.4,2399 - 101145 - 101141 - 200755 - 202327,"Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Redick,JJ - Udoh,Ekpe",4.6,4.2
207,5.0,0.0,4.0,0.0,0.0,2399 - 201943 - 203117 - 201601 - 202336,"Dunleavy,Mike - Jennings,Brandon - Lamb,Doron - Mbah a Moute,Luc - Sanders,Larry",2.0,2.5
208,7.0,1.0,3.8,0.0,0.0,202970 - 2399 - 101145 - 201943 - 202327,"Ayon,Gustavo - Dunleavy,Mike - Ellis,Monta - Jennings,Brandon - Udoh,Ekpe",6.0,2.5
209,3.0,4.0,3.8,0.0,2.0,2399 - 101145 - 101141 - 201943 - 201601,"Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Jennings,Brandon - Mbah a Moute,Luc",7.0,3.0
210,23.8,9.8,13.3,2.1,2.8,2399 - 101145 - 201943 - 200755 - 202327,"Dunleavy,Mike - Ellis,Monta - Jennings,Brandon - Redick,JJ - Udoh,Ekpe",5.2,4.6
211,27.3,4.2,13.3,2.8,2.8,101145 - 101141 - 201601 - 200755 - 202336,"Ellis,Monta - Ilyasova,Ersan - Mbah a Moute,Luc - Redick,JJ - Sanders,Larry",3.8,5.1
212,6.0,6.0,3.6,1.0,1.0,2223 - 2605 - 101145 - 201943 - 202327,"Dalembert,Samuel - Daniels,Marquis - Ellis,Monta - Jennings,Brandon - Udoh,Ekpe",4.0,4.0
213,23.1,9.1,12.6,4.2,6.3,2223 - 2399 - 101145 - 101141 - 2757,"Dalembert,Samuel - Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Udrih,Beno",3.7,3.0
214,46.8,10.4,23.4,6.5,3.9,2399 - 101145 - 203089 - 201943 - 202327,"Dunleavy,Mike - Ellis,Monta - Henson,John - Jennings,Brandon - Udoh,Ekpe",3.9,4.1
215,11.2,0.0,6.8,1.2,3.2,2223 - 2399 - 101145 - 200755 - 202327,"Dalembert,Samuel - Dunleavy,Mike - Ellis,Monta - Redick,JJ - Udoh,Ekpe",2.7,3.0
216,12.0,6.0,6.8,2.0,2.0,2223 - 101145 - 201943 - 201601 - 202336,"Dalembert,Samuel - Ellis,Monta - Jennings,Brandon - Mbah a Moute,Luc - Sanders,Larry",2.3,5.8
217,6.0,2.1,5.1,0.0,5.1,2605 - 2399 - 101141 - 201943 - 202327,"Daniels,Marquis - Dunleavy,Mike - Ilyasova,Ersan - Jennings,Brandon - Udoh,Ekpe",6.4,1.7
218,4.0,0.0,3.4,0.0,2.0,2399 - 101145 - 203089 - 201601 - 200755,"Dunleavy,Mike - Ellis,Monta - Henson,John - Mbah a Moute,Luc - Redick,JJ",4.5,2.0
219,6.9,9.0,5.1,0.0,3.9,2399 - 101145 - 101141 - 201601 - 202336,"Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Mbah a Moute,Luc - Sanders,Larry",3.4,5.7
220,10.0,5.2,6.8,1.2,3.2,2399 - 101145 - 201601 - 202327 - 2757,"Dunleavy,Mike - Ellis,Monta - Mbah a Moute,Luc - Udoh,Ekpe - Udrih,Beno",3.7,4.5
221,12.0,6.0,8.5,3.0,2.0,2399 - 203089 - 201943 - 202336 - 2757,"Dunleavy,Mike - Henson,John - Jennings,Brandon - Sanders,Larry - Udrih,Beno",3.6,3.4
222,9.2,2.0,6.8,0.0,3.2,2399 - 101141 - 201943 - 200755 - 202336,"Dunleavy,Mike - Ilyasova,Ersan - Jennings,Brandon - Redick,JJ - Sanders,Larry",3.8,3.0
223,9.0,5.1,5.1,3.0,0.0,101145 - 101141 - 203117 - 201601 - 202327,"Ellis,Monta - Ilyasova,Ersan - Lamb,Doron - Mbah a Moute,Luc - Udoh,Ekpe",4.7,2.0
224,11.2,2.0,6.8,1.2,2.0,101145 - 201943 - 200755 - 202336 - 202327,"Ellis,Monta - Jennings,Brandon - Redick,JJ - Sanders,Larry - Udoh,Ekpe",2.5,3.8
225,9.0,1.0,3.2,2.0,1.0,2223 - 101145 - 203089 - 201601 - 2757,"Dalembert,Samuel - Ellis,Monta - Henson,John - Mbah a Moute,Luc - Udrih,Beno",4.0,3.0
226,9.9,3.0,4.8,0.0,0.9,2605 - 101141 - 201943 - 200755 - 202336,"Daniels,Marquis - Ilyasova,Ersan - Jennings,Brandon - Redick,JJ - Sanders,Larry",2.7,3.0
227,8.1,3.0,4.8,0.0,0.0,2399 - 201943 - 200755 - 202336 - 202327,"Dunleavy,Mike - Jennings,Brandon - Redick,JJ - Sanders,Larry - Udoh,Ekpe",3.3,2.0
228,8.1,3.9,4.8,0.0,0.9,101145 - 202699 - 101141 - 201943 - 202327,"Ellis,Monta - Harris,Tobias - Ilyasova,Ersan - Jennings,Brandon - Udoh,Ekpe",3.4,2.7
229,15.0,7.0,8.0,1.0,2.0,101145 - 101141 - 203117 - 201601 - 202336,"Ellis,Monta - Ilyasova,Ersan - Lamb,Doron - Mbah a Moute,Luc - Sanders,Larry",3.2,3.6
230,13.2,3.2,6.4,2.0,2.0,101145 - 101141 - 201601 - 202327 - 2757,"Ellis,Monta - Ilyasova,Ersan - Mbah a Moute,Luc - Udoh,Ekpe - Udrih,Beno",3.0,4.3
231,5.0,2.0,3.0,1.0,1.0,2223 - 2605 - 101145 - 203089 - 201943,"Dalembert,Samuel - Daniels,Marquis - Ellis,Monta - Henson,John - Jennings,Brandon",4.0,3.0
232,10.0,5.0,7.5,0.0,6.0,2223 - 2399 - 101141 - 201943 - 2757,"Dalembert,Samuel - Dunleavy,Mike - Ilyasova,Ersan - Jennings,Brandon - Udrih,Beno",5.6,2.4
233,6.0,0.0,3.0,1.0,0.0,2605 - 101145 - 202336 - 202327 - 2757,"Daniels,Marquis - Ellis,Monta - Sanders,Larry - Udoh,Ekpe - Udrih,Beno",2.0,2.0
234,15.0,7.2,9.0,4.2,7.2,2399 - 101145 - 203089 - 200755 - 202336,"Dunleavy,Mike - Ellis,Monta - Henson,John - Redick,JJ - Sanders,Larry",4.0,3.3
235,43.5,13.5,22.5,6.0,7.5,2399 - 101145 - 101141 - 202327 - 2757,"Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Udoh,Ekpe - Udrih,Beno",4.0,3.9
236,11.2,2.0,5.6,2.0,2.0,2223 - 2399 - 101145 - 201943 - 202336,"Dalembert,Samuel - Dunleavy,Mike - Ellis,Monta - Jennings,Brandon - Sanders,Larry",2.5,2.0
237,5.0,2.0,2.8,1.0,1.0,2605 - 101145 - 201943 - 200755 - 202327,"Daniels,Marquis - Ellis,Monta - Jennings,Brandon - Redick,JJ - Udoh,Ekpe",3.5,6.5
238,20.3,11.2,9.8,4.2,0.7,2399 - 101145 - 101141 - 202336 - 2757,"Dunleavy,Mike - Ellis,Monta - Ilyasova,Ersan - Sanders,Larry - Udrih,Beno",3.3,3.3
239,8.0,4.0,5.6,1.2,3.2,2399 - 101141 - 201943 - 202336 - 2757,"Dunleavy,Mike - Ilyasova,Ersan - Jennings,Brandon - Sanders,Larry - Udrih,Beno",3.0,4.0
240,5.0,0.0,2.8,0.0,0.0,101145 - 203089 - 201943 - 201601 - 202336,"Ellis,Monta - Henson,John - Jennings,Brandon - Mbah a Moute,Luc - Sanders,Larry",3.5,1.0
241,6.0,2.0,2.8,1.0,1.0,101145 - 201601 - 202336 - 202327 - 2757,"Ellis,Monta - Mbah a Moute,Luc - Sanders,Larry - Udoh,Ekpe - Udrih,Beno",3.0,2.0
242,18.0,3.0,7.8,4.8,1.2,2223 - 2399 - 101145 - 201943 - 202327,"Dalembert,Samuel - Dunleavy,Mike - Ellis,Monta - Jennings,Brandon - Udoh,Ekpe",2.5,3.3
243,12.0,1.2,5.2,2.0,1.2,2605 - 101145 - 201943 - 200755 - 202336,"Daniels,Marquis - Ellis,Monta - Jennings,Brandon - Redick,JJ - Sanders,Larry",1.5,2.3
244,2.0,2.0,2.6,0.0,2.0,2399 - 201943 - 203117 - 201601 - 202327,"Dunleavy,Mike - Jennings,Brandon - Lamb,Doron - Mbah a Moute,Luc - Udoh,Ekpe",5.0,3.5
245,4.0,1.0,2.4,0.0,1.0,202970 - 101145 - 201943 - 200755 - 202327,"Ayon,Gustavo - Ellis,Monta - Jennings,Brandon - Redick,JJ - Udoh,Ekpe",4.5,2.5
246,8.1,0.0,3.6,0.9,0.9,2223 - 2399 - 203089 - 201943 - 2757,"Dalembert,Samuel - Dunleavy,Mike - Henson,John - Jennings,Brandon - Udrih,Beno",3.0,2.7
247,6.0,0.0,3.3,0.0,0.9,2605 - 2399 - 101145 - 202327 - 2757,"Daniels,Marquis - Dunleavy,Mike - Ellis,Monta - Udoh,Ekpe - Udrih,Beno",4.0,0.7
248,3.9,0.0,2.7,0.0,3.0,101145 - 202699 - 201943 - 202336 - 202327,"Ellis,Monta - Harris,Tobias - Jennings,Brandon - Sanders,Larry - Udoh,Ekpe",1.7,0.0
249,7.2,0.0,3.2,0.0,0.0,2605 - 2399 - 101141 - 201943 - 202336,"Daniels,Marquis - Dunleavy,Mike - Ilyasova,Ersan - Jennings,Brandon - Sanders,Larry",1.5,0.0
250,738.0,153.0,423.0,78.0,120.0,203084 - 101106 - 201939 - 101135 - 202691,"Barnes,Harrison - Bogut,Andrew - Curry,Stephen - Lee,David - Thompson,Klay",29.2,29.5
251,907.5,181.5,517.0,121.0,176.0,203084 - 201939 - 203105 - 101135 - 202691,"Barnes,Harrison - Curry,Stephen - Ezeli,Festus - Lee,David - Thompson,Klay",19.1,19.7
252,348.4,98.8,202.8,49.4,57.2,101106 - 201939 - 101127 - 101135 - 202691,"Bogut,Andrew - Curry,Stephen - Jack,Jarrett - Lee,David - Thompson,Klay",15.9,17.7
253,70.2,24.0,43.2,7.2,13.2,203084 - 101106 - 101127 - 101135 - 202691,"Barnes,Harrison - Bogut,Andrew - Jack,Jarrett - Lee,David - Thompson,Klay",13.7,15.7
254,9.0,8.0,7.0,0.0,1.0,203084 - 203145 - 203110 - 2210 - 202952,"Barnes,Harrison - Bazemore,Kent - Green,Draymond - Jefferson,Richard - Thomas,Malcolm",10.0,27.0
255,12.0,0.0,7.0,0.0,2.0,203145 - 203105 - 101127 - 101135 - 202691,"Bazemore,Kent - Ezeli,Festus - Jack,Jarrett - Lee,David - Thompson,Klay",12.0,21.0
256,701.5,164.7,402.6,85.4,122.0,201939 - 101127 - 201171 - 101135 - 202691,"Curry,Stephen - Jack,Jarrett - Landry,Carl - Lee,David - Thompson,Klay",13.7,14.9
257,36.0,6.0,18.9,6.9,8.1,203084 - 101106 - 201939 - 201171 - 202691,"Barnes,Harrison - Bogut,Andrew - Curry,Stephen - Landry,Carl - Thompson,Klay",12.0,11.7
258,22.0,2.0,12.6,2.0,4.0,2740 - 101127 - 2210 - 101135 - 202691,"Biedrins,Andris - Jack,Jarrett - Jefferson,Richard - Lee,David - Thompson,Klay",10.5,17.0
259,7.0,8.0,5.6,1.0,3.0,203105 - 101127 - 2210 - 201171 - 201575,"Ezeli,Festus - Jack,Jarrett - Jefferson,Richard - Landry,Carl - Rush,Brandon",7.0,14.0
260,20.0,6.0,11.0,3.0,3.0,203145 - 203110 - 101127 - 101135 - 202691,"Bazemore,Kent - Green,Draymond - Jack,Jarrett - Lee,David - Thompson,Klay",11.0,11.0
261,7.0,4.0,5.5,1.0,2.0,203105 - 101127 - 202724 - 201171 - 202691,"Ezeli,Festus - Jack,Jarrett - Jenkins,Charles - Landry,Carl - Thompson,Klay",10.0,9.0
262,11.0,0.0,5.4,2.0,2.0,203084 - 2740 - 201939 - 203110 - 202691,"Barnes,Harrison - Biedrins,Andris - Curry,Stephen - Green,Draymond - Thompson,Klay",9.0,5.0
263,42.0,7.0,25.0,3.0,8.0,203084 - 203105 - 101127 - 101135 - 202691,"Barnes,Harrison - Ezeli,Festus - Jack,Jarrett - Lee,David - Thompson,Klay",9.2,10.8
264,8.0,2.0,4.9,4.0,1.0,203145 - 203105 - 203110 - 2210 - 202952,"Bazemore,Kent - Ezeli,Festus - Green,Draymond - Jefferson,Richard - Thomas,Malcolm",2.0,6.0
265,309.6,68.4,172.8,39.6,57.6,203084 - 2740 - 201939 - 101135 - 202691,"Barnes,Harrison - Biedrins,Andris - Curry,Stephen - Lee,David - Thompson,Klay",9.6,10.1
266,9.0,2.0,4.7,3.0,2.0,203084 - 101106 - 201939 - 203110 - 202691,"Barnes,Harrison - Bogut,Andrew - Curry,Stephen - Green,Draymond - Thompson,Klay",14.0,11.0
267,40.0,7.0,21.5,6.0,6.0,203084 - 201939 - 203105 - 201171 - 202691,"Barnes,Harrison - Curry,Stephen - Ezeli,Festus - Landry,Carl - Thompson,Klay",8.4,8.4
268,6.0,2.0,4.3,0.0,2.0,2740 - 201939 - 101127 - 2210 - 201171,"Biedrins,Andris - Curry,Stephen - Jack,Jarrett - Jefferson,Richard - Landry,Carl",14.0,8.0
269,20.1,3.9,12.0,2.1,3.0,203145 - 203105 - 203110 - 2210 - 201171,"Bazemore,Kent - Ezeli,Festus - Green,Draymond - Jefferson,Richard - Landry,Carl",8.0,7.0
