player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,blk_pos,dreb_pos,oreb_pos,stl_pos,ast_shot_made,pos
203468,9197,CJ McCollum,Y,CJ,75,McCollum,Guard,Active,3,1610612757,Trail Blazers,190,30,21,44,59,24,14,11,18,19,12,0.7,0.1,0.3,1.1,0.9,0.6,38.0,12.5,0.2,1.4,0.7,1.3,0.4,0.9,1.14,4.46,0.86,2.46,1.26,0.35,1.77,0.51,0.91,0.43,0.257,0.192,0.551,0.282,0.002,0.042,0.007,0.014,43,964.688
203469,8815,Cody Zeller,N,Cody,84,Zeller,Center,Active,3,1610612766,Hornets,240,217,0,148,1,38,118,0,42,0,12,1.1,0.5,0.5,2.9,2.4,1.8,82.0,17.3,1.4,2.1,2.0,4.3,0.5,1.1,1.84,6.85,2.41,2.6,1.28,0.74,2.99,1.41,0.84,0.43,0.268,0.352,0.38,0.186,0.014,0.082,0.041,0.014,112,2846.396
203471,8470,Dennis Schroder,Y,Dennis,73,Schroder,Guard,Active,3,1610612737,Hawks,172,64,9,41,33,41,37,3,12,7,13,1.9,0.0,0.3,1.1,0.9,0.6,49.0,13.1,0.1,1.1,1.2,1.2,0.3,1.2,0.95,4.43,0.91,2.57,1.75,0.45,1.93,0.5,0.98,0.64,0.216,0.205,0.579,0.395,0.0,0.043,0.004,0.013,30,1121.044
203473,9965,Dewayne Dedmon,Y,Dewayne,84,Dedmon,Center,Active,3,1610612759,Spurs,245,53,0,19,0,11,28,0,7,0,3,0.2,0.7,0.1,2.9,1.0,0.7,31.0,12.6,1.2,2.1,1.1,4.1,0.2,0.6,1.68,6.79,2.86,2.25,0.89,0.4,3.25,1.96,0.89,0.39,0.247,0.421,0.332,0.132,0.028,0.114,0.049,0.009,23,696.672
203474,9471,DJ Stephens,Y,DJ,0,Stephens,,Inactive,1,0,,0,6,0,0,0,1,3,0,0,0,0,0.0,0.0,0.3,1.3,0.3,0.3,3.0,4.9,0.3,0.0,0.3,1.7,0.0,0.0,,2.0,,1.0,0.5,,1.0,,0.5,0.0,,,0.5,0.25,0.0,0.141,0.035,0.0,0,21.32
203475,9330,Erick Green,Y,Erick,0,Green,,Inactive,1,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203476,9806,Gorgui Dieng,N,Gorgui,83,Dieng,Forward-Center,Active,3,1610612750,Timberwolves,240,133,0,43,1,50,78,0,16,1,18,0.7,0.8,0.4,3.3,1.6,1.0,60.0,13.6,1.7,1.8,1.2,5.0,0.5,0.9,1.51,7.39,3.81,2.07,0.88,0.59,3.61,2.3,0.72,0.25,0.205,0.515,0.28,0.119,0.03,0.116,0.061,0.018,80,1613.48
203477,9318,Isaiah Canaan,Y,Isaiah,72,Canaan,Guard,Active,3,1610612741,Bulls,201,22,16,7,39,3,10,6,3,12,0,1.0,0.2,0.3,0.8,1.3,1.0,22.0,11.5,0.3,1.1,0.9,1.1,0.4,1.0,0.88,5.0,0.81,3.31,1.81,0.18,2.0,0.63,1.19,0.63,0.174,0.163,0.663,0.363,0.008,0.032,0.013,0.015,18,475.512
203479,9257,Jamaal Franklin,Y,Jamaal,77,Franklin,Guard,Active,2,1610612743,Nuggets,191,12,2,14,9,2,7,2,4,3,0,0.3,0.1,0.1,0.9,0.1,0.1,21.0,7.7,0.2,1.1,0.4,1.1,0.2,0.5,0.58,3.42,0.95,1.89,1.0,0.26,1.37,0.53,0.58,0.26,0.169,0.277,0.554,0.292,0.006,0.06,0.013,0.013,12,232.54
203480,9706,James Southerland,Y,James,80,Southerland,Forward,Active,0,1610612740,Pelicans,215,1,3,7,3,1,1,1,1,2,0,0.0,0.5,0.0,2.0,0.5,0.3,4.0,7.5,0.0,0.8,0.3,2.0,0.3,0.3,0.25,2.75,1.25,1.25,0.75,0.0,0.5,0.25,0.25,0.25,0.09,0.455,0.455,0.273,0.032,0.129,0.0,0.016,5,26.2
203481,9758,Jeff Withey,N,Jeff,84,Withey,Center,Active,3,1610612762,Jazz,231,94,0,15,1,19,50,0,9,0,10,0.4,0.9,0.3,1.7,1.3,0.9,58.0,11.8,0.8,1.3,0.9,2.6,0.3,0.3,1.11,5.63,3.02,1.5,0.79,0.35,2.48,1.5,0.63,0.31,0.198,0.536,0.266,0.14,0.037,0.075,0.036,0.011,57,1093.988
203482,9350,Kelly Olynyk,N,Kelly,84,Olynyk,Center-Forward,Active,3,1610612738,Celtics,238,216,11,115,103,57,137,4,43,36,14,1.6,0.4,0.5,3.2,1.7,1.4,70.0,20.0,2.0,3.2,1.8,5.2,0.5,1.5,2.1,8.97,3.36,3.51,1.63,0.82,4.29,2.06,1.41,0.57,0.234,0.374,0.392,0.182,0.009,0.079,0.049,0.012,172,2663.396
203484,8679,Kentavious Caldwell-Pope,N,Kentavious,77,Caldwell-Pope,Guard,Active,3,1610612765,Pistons,205,136,67,109,117,30,78,26,35,32,10,0.7,0.2,0.2,1.5,0.8,0.6,80.0,19.8,0.5,1.8,0.7,2.0,0.9,0.4,0.96,5.68,1.21,3.51,2.3,0.34,2.62,0.87,1.41,0.86,0.169,0.213,0.618,0.405,0.004,0.037,0.012,0.023,135,3146.616
203485,9586,Lorenzo Brown,Y,Lorenzo,77,Brown,Guard,Active,3,1610612765,Pistons,189,30,9,13,21,13,13,1,3,2,7,1.6,0.1,0.4,0.8,0.5,0.3,26.0,8.6,0.3,0.7,0.5,1.1,0.5,0.6,0.35,3.25,0.75,2.15,1.5,0.15,1.1,0.35,0.6,0.45,0.107,0.231,0.662,0.462,0.006,0.041,0.016,0.027,9,379.872
203486,9760,Mason Plumlee,N,Mason,83,Plumlee,Center,Active,3,1610612757,Trail Blazers,255,259,0,7,3,33,189,0,0,0,10,0.9,0.8,0.5,3.0,2.8,1.7,70.0,18.2,1.4,2.4,2.0,4.4,0.7,1.1,1.65,7.93,3.85,2.43,0.97,0.57,3.94,2.38,0.99,0.44,0.208,0.486,0.306,0.122,0.022,0.085,0.04,0.02,162,2116.984
203487,9176,Michael Carter-Williams,N,Michael,78,Carter-Williams,Guard,Active,3,1610612741,Bulls,190,408,18,203,190,235,211,7,73,48,88,6.3,0.6,1.6,4.8,5.2,3.7,70.0,34.5,1.4,3.0,5.1,6.2,1.9,3.5,1.81,10.04,2.96,5.27,3.14,0.77,4.7,1.86,2.07,1.26,0.181,0.294,0.525,0.313,0.008,0.065,0.02,0.025,131,4860.652
203488,9277,Mike Muscala,Y,Mike,83,Muscala,Forward-Center,Active,3,1610612737,Hawks,240,23,1,34,2,13,11,0,16,0,4,0.4,0.5,0.3,1.8,0.7,0.7,20.0,10.7,0.9,1.5,0.8,2.6,0.2,0.6,1.11,4.72,2.5,1.11,0.56,0.55,2.83,1.72,0.56,0.28,0.236,0.529,0.235,0.118,0.023,0.08,0.039,0.007,26,374.944
203489,9324,Nate Wolters,Y,Nate,0,Wolters,,Inactive,2,0,,0,152,10,93,52,82,86,5,32,13,34,3.2,0.3,0.5,2.0,1.6,1.0,58.0,22.6,0.6,1.2,1.5,2.6,0.6,1.0,1.66,7.59,1.76,4.17,2.41,0.72,3.3,1.06,1.52,0.85,0.219,0.232,0.549,0.317,0.006,0.045,0.013,0.014,66,2255.372
203490,8574,Otto Porter,N,Otto,80,Porter,Forward,Active,3,1610612764,Wizards,198,21,10,39,11,10,13,1,13,3,3,0.3,0.0,0.1,1.0,0.3,0.2,37.0,8.6,0.6,0.7,0.4,1.5,0.2,0.4,0.45,2.65,0.62,1.58,0.92,0.28,1.12,0.38,0.46,0.15,0.174,0.232,0.594,0.348,0.002,0.057,0.033,0.013,22,568.484
203491,9527,Peyton Siva,Y,Peyton,72,Siva,Guard,Active,0,1610612765,Pistons,185,25,2,5,23,2,8,0,2,7,1,1.4,0.0,0.3,0.5,0.6,0.5,24.0,9.3,0.1,1.1,0.7,0.6,0.4,0.8,0.55,4.11,0.5,3.06,2.06,0.05,1.72,0.39,1.28,0.83,0.135,0.122,0.743,0.5,0.002,0.028,0.005,0.021,4,388.148
203492,9296,Ray McCallum,Y,Ray,0,McCallum,,Inactive,3,0,,0,83,23,122,36,36,45,9,36,13,10,2.7,0.2,0.5,1.4,1.0,0.7,45.0,19.9,0.4,1.5,0.9,1.8,0.5,0.9,1.71,7.84,1.97,4.16,2.53,0.66,3.29,1.26,1.37,0.82,0.218,0.252,0.53,0.322,0.005,0.034,0.01,0.012,53,1595.236
203493,9384,Reggie Bullock,Y,Reggie,79,Bullock,Forward,Active,3,1610612765,Pistons,205,14,22,28,51,6,11,11,8,11,2,0.3,0.0,0.0,1.0,0.2,0.2,43.0,9.2,0.3,0.6,0.3,1.3,0.2,0.3,0.83,3.73,0.97,1.93,1.1,0.33,1.43,0.43,0.67,0.37,0.223,0.259,0.518,0.295,0.001,0.053,0.013,0.011,36,722.88
203495,8840,Ricky Ledo,Y,Ricky,79,Ledo,Guard,Active,1,1610612752,Knicks,195,4,1,4,7,1,3,0,0,3,0,0.2,0.0,0.0,0.2,0.4,0.4,11.0,3.0,0.0,0.2,0.2,0.2,0.1,0.2,0.37,1.38,0.38,0.63,0.38,0.0,0.38,0.25,0.13,0.13,0.272,0.273,0.455,0.273,0.0,0.031,0.0,0.015,3,62.94
203496,9476,Robert Covington,Y,Robert,81,Covington,Forward,Active,3,1610612755,76ers,215,0,4,1,7,2,0,2,1,2,1,0.0,0.0,0.0,0.4,0.0,0.0,7.0,4.8,0.3,0.4,0.1,0.7,0.3,0.1,0.25,2.0,0.25,1.5,1.25,0.0,0.5,0.25,0.25,0.25,0.125,0.125,0.75,0.625,0.0,0.045,0.03,0.03,6,54.96
203497,8916,Rudy Gobert,Y,Rudy,85,Gobert,Center,Active,3,1610612762,Jazz,245,64,0,1,0,9,34,0,0,0,2,0.2,0.9,0.2,2.3,1.4,0.7,45.0,9.6,1.1,1.3,1.3,3.4,0.2,0.7,1.18,4.38,2.56,0.64,0.15,0.43,1.87,1.21,0.23,0.03,0.269,0.585,0.146,0.035,0.048,0.121,0.059,0.009,24,819.252
203498,8776,Shabazz Muhammad,Y,Shabazz,78,Muhammad,Forward,Active,3,1610612750,Timberwolves,223,49,3,47,8,17,24,1,24,2,6,0.2,0.0,0.4,0.8,1.1,0.7,37.0,7.8,0.6,0.6,0.8,1.4,0.2,0.4,0.57,3.1,0.7,1.83,1.33,0.27,1.1,0.33,0.5,0.37,0.183,0.226,0.591,0.43,0.002,0.049,0.041,0.014,32,532.204
203499,8818,Shane Larkin,Y,Shane,71,Larkin,Guard,Active,3,1610612751,Nets,175,31,6,44,32,24,18,3,12,9,10,1.5,0.0,0.3,0.6,0.5,0.3,48.0,10.2,0.2,1.0,0.7,0.9,0.5,0.8,0.8,3.91,0.5,2.61,1.66,0.32,1.7,0.36,1.02,0.66,0.203,0.128,0.669,0.424,0.001,0.032,0.011,0.027,19,959.608
203500,8527,Steven Adams,N,Steven,84,Adams,Center,Active,3,1610612760,Thunder,255,133,0,10,0,42,76,0,2,0,15,0.5,0.7,0.2,2.3,1.7,1.0,81.0,14.8,1.8,2.5,1.5,4.1,0.5,0.9,1.8,6.77,2.94,2.03,0.7,0.74,3.23,1.67,0.82,0.34,0.267,0.434,0.299,0.103,0.024,0.079,0.059,0.017,57,2393.392
203501,9018,Tim Hardaway Jr.,Y,Tim,78,Hardaway Jr.,Guard,Active,3,1610612737,Hawks,205,150,120,143,240,34,98,43,60,87,6,0.8,0.1,0.3,1.3,1.6,1.3,81.0,23.2,0.2,1.8,1.2,1.5,0.5,0.6,1.03,7.06,1.84,4.19,2.96,0.5,3.46,1.25,1.71,1.1,0.147,0.26,0.593,0.419,0.002,0.028,0.005,0.012,201,3469.608
203502,8996,Tony Mitchell,Y,Tony,80,Mitchell,Forward,Active,2,1610612765,Pistons,235,8,0,3,1,0,4,0,0,1,0,0.1,0.1,0.2,0.5,0.9,0.5,21.0,3.8,0.7,0.4,0.5,1.2,0.3,0.2,0.57,2.64,1.21,0.86,0.29,0.28,1.57,0.93,0.36,0.07,0.217,0.459,0.324,0.108,0.019,0.071,0.097,0.039,3,144.38
203503,9145,Tony Snell,N,Tony,79,Snell,Guard-Forward,Active,3,1610612749,Bucks,217,61,46,66,132,31,30,14,27,43,15,0.9,0.2,0.3,1.4,0.5,0.4,77.0,16.0,0.2,1.1,0.5,1.6,0.4,0.6,1.21,5.0,1.41,2.38,1.14,0.62,2.47,0.94,0.91,0.45,0.244,0.281,0.475,0.228,0.006,0.044,0.008,0.012,98,2367.708
203504,8777,Trey Burke,N,Trey,73,Burke,Guard,Active,3,1610612764,Wizards,191,153,39,304,296,104,75,15,118,96,37,5.7,0.1,0.4,2.4,1.6,1.5,70.0,32.3,0.5,2.1,1.4,3.0,0.6,1.9,2.04,9.11,2.47,4.6,2.54,0.87,4.14,1.7,1.57,0.94,0.224,0.271,0.505,0.279,0.001,0.039,0.008,0.009,156,4358.984
203505,8895,Vander Blue,Y,Vander,76,Blue,Guard,Active,1,1610612747,Lakers,200,1,1,1,0,1,1,0,0,0,1,0.3,0.0,0.0,1.0,1.7,0.3,3.0,4.9,0.0,0.3,0.7,1.0,0.0,0.7,,1.67,,1.33,0.67,,0.33,,0.33,0.0,,,0.8,0.4,0.0,0.099,0.0,0.0,0,25.64
203506,8969,Victor Oladipo,N,Victor,76,Oladipo,Guard,Active,3,1610612760,Thunder,210,390,24,239,202,81,210,8,91,66,17,4.1,0.5,1.1,3.6,4.0,3.1,80.0,31.1,0.5,2.6,3.4,4.1,1.6,3.2,1.86,11.38,2.79,6.73,3.95,0.69,4.7,1.68,2.33,1.3,0.164,0.245,0.591,0.347,0.007,0.057,0.009,0.026,129,4897.532
203507,8023,Giannis Antetokounmpo,N,Giannis,83,Antetokounmpo,Forward-Guard,Active,3,1610612749,Bucks,222,211,17,55,101,34,116,1,10,40,6,1.9,0.8,0.4,3.4,2.6,1.8,77.0,24.6,1.0,2.2,2.2,4.4,0.8,1.6,1.0,7.96,2.85,4.11,2.65,0.38,3.45,1.47,1.6,1.0,0.126,0.358,0.516,0.333,0.016,0.07,0.021,0.016,111,3273.376
203508,8429,Sergey Karasev,Y,Sergey,79,Karasev,Guard-Forward,Active,3,1610612751,Nets,208,4,7,10,12,2,4,3,3,1,1,0.3,0.0,0.0,0.7,0.5,0.4,22.0,7.1,0.0,1.0,0.5,0.7,0.1,0.5,0.6,3.47,0.67,2.2,1.0,0.4,1.93,0.33,1.2,0.4,0.173,0.192,0.635,0.288,0.003,0.05,0.0,0.009,10,279.992
203511,8539,Grant Jerrett,Y,Grant,82,Jerrett,Forward,Active,1,1610612762,Jazz,232,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203512,8886,Lucas Nogueira,Y,Lucas,84,Nogueira,Center,Active,2,1610612761,Raptors,220,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203513,9525,Erik Murphy,Y,Erik,82,Murphy,Forward,Active,0,1610612762,Jazz,230,1,1,5,2,4,1,0,1,0,1,0.1,0.2,0.0,0.3,0.0,0.0,24.0,2.6,0.1,0.3,0.0,0.3,0.0,0.1,0.42,2.57,0.79,1.36,0.93,0.14,1.14,0.36,0.64,0.29,0.166,0.306,0.528,0.361,0.034,0.051,0.017,0.0,3,116.876
203515,9411,Phil Pressey,Y,Phil,0,Pressey,,Inactive,3,0,,0,60,7,62,99,25,30,1,16,27,4,3.2,0.1,0.1,1.1,0.6,0.4,75.0,15.1,0.3,1.3,0.7,1.4,0.9,1.2,0.92,4.51,0.85,2.74,1.36,0.37,2.04,0.58,1.09,0.57,0.203,0.189,0.608,0.302,0.002,0.038,0.009,0.03,33,2070.836
203516,9642,James Ennis,Y,James,79,Ennis,Forward,Active,2,1610612763,Grizzlies,210,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203517,9292,Nemanja Nedovic,Y,Nemanja,75,Nedovic,Guard,Active,1,1610612744,Warriors,192,7,3,11,15,3,2,1,2,2,1,0.5,0.0,0.1,0.5,0.3,0.3,24.0,5.9,0.1,0.5,0.4,0.6,0.0,0.5,0.59,2.71,0.65,1.47,0.82,0.29,1.06,0.18,0.59,0.35,0.218,0.239,0.543,0.304,0.003,0.041,0.01,0.0,3,258.544
203519,8644,Adonis Thomas,Y,Adonis,79,Thomas,Guard-Forward,Active,1,1610612755,76ers,240,2,2,5,3,2,1,0,2,1,2,0.5,0.0,0.2,0.5,0.2,0.2,6.0,6.3,0.0,1.0,0.3,0.5,0.0,0.2,0.4,1.8,0.2,1.2,0.8,0.2,1.0,0.2,0.6,0.4,0.222,0.111,0.667,0.444,0.0,0.04,0.0,0.0,2,50.52
203521,9573,Matthew Dellavedova,N,Matthew,76,Dellavedova,Guard,Active,3,1610612749,Bucks,198,33,49,54,106,54,19,22,24,35,22,2.6,0.1,0.1,1.3,0.7,0.5,72.0,17.7,0.4,1.7,0.9,1.7,0.5,0.8,1.27,6.82,1.45,4.1,2.58,0.61,3.06,0.94,1.51,0.96,0.186,0.212,0.602,0.379,0.002,0.037,0.012,0.013,84,2334.8
203524,9382,Solomon Hill,Y,Solomon,79,Hill,Forward,Active,3,1610612740,Pelicans,225,9,12,4,11,4,5,3,3,4,2,0.4,0.1,0.1,1.1,0.3,0.2,28.0,8.1,0.3,0.7,0.3,1.5,0.2,0.5,0.91,3.24,0.57,1.76,1.1,0.38,1.19,0.38,0.43,0.33,0.28,0.176,0.544,0.338,0.005,0.073,0.021,0.011,9,437.78
203527,9360,Ryan Kelly,Y,Ryan,83,Kelly,Forward,Active,3,1610612737,Hawks,230,96,33,79,109,54,59,11,32,37,18,1.6,0.8,0.4,3.0,2.3,1.9,59.0,22.2,0.7,2.5,2.1,3.7,0.5,0.8,2.14,10.54,3.21,5.19,2.89,1.0,4.88,2.02,1.86,0.98,0.203,0.304,0.493,0.275,0.016,0.063,0.015,0.011,112,2442.576
203530,9186,Joffrey Lauvergne,N,Joffrey,83,Lauvergne,Center-Forward,Active,2,1610612760,Thunder,220,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203539,10491,Gal Mekel,Y,Gal,0,Mekel,,Inactive,1,0,,0,26,7,18,13,22,13,2,6,3,6,2.0,0.0,0.3,0.7,0.4,0.3,31.0,9.4,0.2,1.0,0.4,0.9,0.1,1.0,0.67,3.71,0.54,2.5,1.5,0.33,1.92,0.46,1.13,0.67,0.18,0.146,0.674,0.404,0.002,0.037,0.008,0.007,14,590.376
203540,10589,Gigi Datome,Y,Gigi,80,Datome,Forward,Active,1,1610612738,Celtics,215,14,8,42,31,2,10,1,16,6,1,0.3,0.0,0.0,0.9,0.3,0.2,34.0,7.0,0.4,0.6,0.3,1.4,0.2,0.3,0.57,2.78,1.04,1.17,0.96,0.26,1.43,0.78,0.39,0.3,0.203,0.375,0.422,0.344,0.002,0.067,0.03,0.013,22,430.104
203543,10429,Vitor Faverani,Y,Vitor,83,Faverani,Center,Active,1,1610612738,Celtics,260,64,0,20,40,23,35,0,7,12,10,0.4,0.7,0.4,2.3,1.0,0.6,37.0,13.2,1.1,2.0,0.9,3.5,0.4,1.1,1.38,6.19,3.22,1.59,0.46,0.48,2.89,1.65,0.76,0.19,0.222,0.52,0.258,0.074,0.028,0.09,0.044,0.015,47,846.488
203544,12536,Pero Antic,N,Pero,83,Antic,Forward-Center,Active,1,1610612737,Hawks,260,72,32,33,139,18,46,16,17,40,4,1.2,0.2,0.2,3.0,1.3,1.0,50.0,18.5,1.1,2.5,1.8,4.2,0.4,1.1,1.61,7.67,3.63,2.43,0.93,0.69,3.8,1.91,1.2,0.33,0.21,0.473,0.317,0.122,0.006,0.08,0.03,0.01,91,1737.548
203545,10550,Miroslav Raduljica,N,Miroslav,0,Raduljica,,Inactive,1,0,,0,87,0,11,0,28,53,0,2,0,13,0.5,0.3,0.4,1.1,1.1,0.9,48.0,9.7,1.1,1.8,1.0,2.3,0.1,0.6,1.0,4.35,2.12,1.23,0.53,0.42,1.95,0.95,0.58,0.26,0.23,0.487,0.283,0.123,0.014,0.059,0.059,0.008,46,699.904
203546,9393,Ian Clark,Y,Ian,75,Clark,Guard,Active,3,1610612744,Warriors,175,14,9,12,22,10,6,3,4,8,5,0.7,0.1,0.2,0.7,0.3,0.2,23.0,7.5,0.1,1.0,0.1,0.8,0.3,0.6,0.45,2.18,0.55,1.18,0.64,0.32,1.18,0.45,0.41,0.14,0.208,0.25,0.542,0.292,0.006,0.047,0.009,0.023,16,314.012
203548,10002,Elias Harris,Y,Elias,0,Harris,,Inactive,0,0,,0,1,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,5.7,0.5,0.0,1.0,0.5,0.5,0.0,1.0,4.0,0.5,2.5,2.5,0.5,3.0,0.5,2.0,2.0,0.25,0.125,0.625,0.625,0.0,0.0,0.041,0.041,0,16.44
203552,9589,Seth Curry,Y,Seth,74,Curry,Guard,Active,3,1610612742,Mavericks,185,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,6.5,0.0,0.0,1.0,0.5,1.0,0.0,,2.0,1.0,,,,0.0,0.0,,,,0.5,,,0.0,0.034,0.0,0.067,1,22.76
203561,9253,Brandon Davies,N,Brandon,0,Davies,,Inactive,1,0,,0,70,1,23,9,25,38,0,6,2,8,0.5,0.2,0.2,1.4,1.0,0.7,51.0,11.3,0.7,1.8,1.2,2.1,0.5,0.7,0.87,5.0,1.63,2.5,1.23,0.48,2.44,1.02,0.94,0.35,0.175,0.325,0.5,0.246,0.007,0.059,0.032,0.02,40,987.912
203564,10045,Kalin Lucas,Y,Kalin,0,Lucas,,Inactive,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203565,10400,Patrick Christopher,Y,Patrick,0,Christopher,,Inactive,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203569,9779,Chris Babb,Y,Chris,77,Babb,Guard,Active,2,1610612738,Celtics,225,2,6,1,21,0,2,1,0,5,0,0.2,0.0,0.0,0.9,0.0,0.0,14.0,9.5,0.3,0.9,0.3,1.2,0.4,0.2,1.09,3.18,0.36,1.73,1.09,0.45,1.18,0.09,0.64,0.18,0.343,0.114,0.543,0.343,0.0,0.05,0.016,0.023,8,198.908
203580,9760,Larry Drew,Y,Larry,0,Drew,,Inactive,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203584,9263,Troy Daniels,Y,Troy,76,Daniels,Guard,Active,3,1610612763,Grizzlies,205,0,4,1,21,5,0,1,0,11,3,1.0,0.0,0.2,0.8,0.0,0.0,5.0,15.0,0.0,1.2,0.4,0.8,0.0,0.6,0.75,5.5,2.25,2.5,1.25,0.5,3.5,1.75,1.25,0.75,0.136,0.409,0.455,0.227,0.0,0.027,0.0,0.0,10,138.12
203798,8735,PJ Hairston,Y,PJ,78,Hairston,Forward-Guard,Active,2,1610612763,Grizzlies,230,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203805,9420,Will Cherry,Y,Will,0,Cherry,,Inactive,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203810,9807,Casper Ware,N,Casper,70,Ware,Guard,Active,1,1610612755,76ers,175,8,4,7,17,6,7,3,2,4,2,1.1,0.0,0.1,1.0,0.7,0.6,9.0,12.9,0.0,1.2,1.0,1.0,0.9,0.6,0.55,3.44,0.78,2.11,1.44,0.32,1.44,0.56,0.56,0.33,0.161,0.226,0.613,0.419,0.0,0.038,0.0,0.034,10,160.136
203816,9969,Scotty Hopson,Y,Scotty,79,Hopson,Guard,Active,0,1610612739,Cavaliers,204,0,0,2,2,0,0,0,0,0,0,0.5,0.0,0.5,0.0,1.0,0.5,2.0,3.4,0.0,0.0,0.5,0.0,0.5,0.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,0.0,0.0,0.0,0.072,0,13.88
203893,9350,Russ Smith,Y,Russ,0,Smith,,Inactive,1,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203894,9264,Shabazz Napier,Y,Shabazz,73,Napier,Guard,Active,2,1610612757,Trail Blazers,175,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
