player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_2,attempt_3,attempt_at_rim_2,attempt_cut_run_2,attempt_drive_2,attempt_jumper_2,attempt_jumper_3,attempt_off_dribble_2,attempt_off_dribble_3,attempt_post_2,made_2,made_3,made_at_rim_2,made_cut_run_2,made_drive_2,made_jumper_2,made_jumper_3,made_off_dribble_2,made_off_dribble_3,made_post_2,total_attempt,total_made,catch_shoot_freq,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,c_dreb_game,c_oreb_game,avg_speed_def,avg_speed_off,avg_speed_tot,mi_game_def,mi_game_off,mi_game_tot,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,pass_total
203471,8464,Dennis Schroder,Y,Dennis,73,Schroder,Guard,Active,3,1610612737,Hawks,172,542.0,239.0,42.0,23.0,267.0,88.0,177.0,121.0,62.0,1.0,252.0,77.0,14.0,15.0,138.0,24.0,59.0,61.0,18.0,0.0,781.0,329.0,0.203,4.4,0.1,0.9,2.2,2.3,1.8,80.0,20.3,0.3,1.7,2.2,2.6,0.9,2.3,0.22,0.11,4.01,4.82,4.4,0.71,0.78,1.49,1.2,5.59,1.34,3.05,1.77,0.44,2.42,0.84,1.14,0.65,3133.6
203473,9959,Dewayne Dedmon,Y,Dewayne,84,Dedmon,Center,Active,3,1610612759,Spurs,245,177.0,0.0,88.0,15.0,5.0,42.0,0.0,4.0,0.0,23.0,99.0,0.0,53.0,14.0,3.0,16.0,0.0,2.0,0.0,11.0,177.0,99.0,0.153,0.2,0.8,0.3,2.8,1.3,1.0,58.0,12.2,1.2,1.9,1.1,3.9,0.4,0.6,0.81,0.84,3.81,4.51,4.14,0.41,0.43,0.84,1.42,5.9,3.16,1.32,0.56,0.5,2.74,1.82,0.42,0.22,661.2
203475,9324,Erick Green,Y,Erick,0,Green,,Inactive,1,0,,0,8.0,5.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,13.0,5.0,0.385,0.3,0.0,0.0,0.3,0.2,0.2,9.0,4.7,0.3,0.4,0.2,0.7,0.1,0.0,0.11,0.0,4.12,4.64,4.4,0.14,0.2,0.34,0.67,2.17,0.5,1.0,0.67,0.5,1.0,0.17,0.33,0.33,78.84
203476,9800,Gorgui Dieng,N,Gorgui,83,Dieng,Forward-Center,Active,3,1610612750,Timberwolves,240,559.0,20.0,159.0,37.0,34.0,253.0,20.0,12.0,0.0,64.0,302.0,6.0,102.0,35.0,22.0,100.0,6.0,10.0,0.0,33.0,579.0,308.0,0.289,1.7,1.2,0.6,5.2,3.0,2.5,82.0,27.1,1.9,2.7,2.5,7.1,1.1,1.7,1.19,1.17,3.76,4.17,3.96,0.85,0.94,1.79,2.06,10.52,5.14,3.32,1.52,0.8,5.29,3.22,1.27,0.49,2368.98
203477,9312,Isaiah Canaan,Y,Isaiah,72,Canaan,Guard,Active,3,1610612741,Bulls,201,237.0,485.0,42.0,19.0,48.0,99.0,445.0,27.0,40.0,2.0,84.0,176.0,10.0,17.0,28.0,14.0,149.0,14.0,27.0,1.0,722.0,260.0,0.425,1.8,0.2,0.5,2.0,2.3,1.9,77.0,25.5,0.3,1.7,1.7,2.3,0.7,1.2,0.25,0.11,3.87,4.34,4.12,0.8,0.95,1.75,1.32,6.82,1.68,3.82,2.35,0.59,3.2,1.15,1.46,0.86,2382.6
203481,9752,Jeff Withey,N,Jeff,84,Withey,Center,Active,3,1610612762,Jazz,231,160.0,2.0,77.0,12.0,8.0,37.0,2.0,11.0,0.0,15.0,87.0,0.0,45.0,12.0,8.0,10.0,0.0,5.0,0.0,7.0,162.0,87.0,0.154,0.4,1.0,0.3,2.3,1.2,0.8,51.0,12.9,1.1,1.5,1.0,3.4,0.4,0.5,0.88,0.82,3.87,4.46,4.17,0.4,0.5,0.9,1.48,6.85,3.54,1.83,0.65,0.5,2.98,1.77,0.71,0.19,923.0
203482,9344,Kelly Olynyk,N,Kelly,84,Olynyk,Center-Forward,Active,3,1610612738,Celtics,238,346.0,210.0,120.0,28.0,53.0,108.0,204.0,23.0,6.0,14.0,168.0,85.0,72.0,25.0,35.0,24.0,81.0,7.0,4.0,5.0,556.0,253.0,0.381,1.5,0.5,0.5,3.0,1.9,1.4,69.0,20.2,1.0,2.4,1.7,4.1,0.8,1.1,0.59,0.78,3.7,4.79,4.24,0.64,0.79,1.43,2.24,10.06,3.43,4.39,2.43,0.89,4.33,2.01,1.43,0.82,2085.56
203484,8673,Kentavious Caldwell-Pope,N,Kentavious,77,Caldwell-Pope,Guard,Active,3,1610612765,Pistons,205,591.0,368.0,129.0,25.0,81.0,263.0,355.0,87.0,13.0,6.0,289.0,114.0,71.0,21.0,56.0,80.0,111.0,55.0,3.0,6.0,959.0,403.0,0.32,1.8,0.2,0.5,2.8,3.0,2.4,76.0,36.7,0.9,2.2,2.5,3.7,1.4,1.4,0.45,0.48,3.87,4.41,4.14,1.19,1.35,2.54,2.17,10.33,2.13,6.03,3.43,0.84,4.34,1.33,2.17,1.14,1767.0
203485,9580,Lorenzo Brown,Y,Lorenzo,77,Brown,Guard,Active,3,1610612765,Pistons,189,17.0,8.0,0.0,1.0,4.0,6.0,8.0,5.0,0.0,1.0,7.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,25.0,8.0,0.08,1.4,0.1,0.0,0.9,0.5,0.4,8.0,7.6,0.0,0.5,0.4,0.9,0.4,1.1,0.13,0.0,4.31,4.96,4.64,0.28,0.31,0.59,0.25,2.13,0.75,1.13,0.63,0.12,1.25,0.5,0.63,0.38,137.12
203486,9754,Mason Plumlee,N,Mason,83,Plumlee,Forward-Center,Active,3,1610612757,Trail Blazers,255,513.0,4.0,200.0,70.0,78.0,87.0,3.0,20.0,1.0,58.0,267.0,0.0,111.0,60.0,41.0,25.0,0.0,8.0,0.0,22.0,517.0,267.0,0.041,2.8,1.0,0.8,5.2,4.1,2.6,82.0,25.4,2.5,3.1,3.3,7.7,0.8,1.9,1.1,1.55,3.82,4.52,4.17,0.8,0.97,1.77,2.55,10.53,5.36,2.62,0.86,1.24,5.27,2.96,1.07,0.23,2601.86
203487,9170,Michael Carter-Williams,N,Michael,78,Carter-Williams,Guard,Active,3,1610612741,Bulls,190,500.0,55.0,89.0,36.0,100.0,177.0,53.0,77.0,2.0,21.0,236.0,15.0,32.0,33.0,68.0,47.0,14.0,45.0,1.0,11.0,555.0,251.0,0.119,5.2,0.8,0.8,4.2,3.0,2.0,54.0,30.5,0.9,3.0,3.2,5.1,1.5,2.8,0.91,0.59,3.98,4.86,4.4,1.04,1.2,2.24,1.83,9.83,2.74,5.26,3.54,0.78,4.28,1.69,1.81,1.26,3001.32
203488,9271,Mike Muscala,Y,Mike,83,Muscala,Forward-Center,Active,3,1610612737,Hawks,240,113.0,39.0,30.0,14.0,10.0,42.0,39.0,8.0,0.0,9.0,64.0,12.0,17.0,11.0,7.0,19.0,12.0,4.0,0.0,6.0,152.0,76.0,0.483,0.6,0.5,0.0,1.3,0.7,0.5,60.0,9.4,0.6,1.2,0.6,2.0,0.2,0.5,0.35,0.46,3.97,4.95,4.45,0.32,0.38,0.7,1.34,5.19,2.7,1.15,0.58,0.72,2.74,1.57,0.45,0.25,864.12
203490,8568,Otto Porter,N,Otto,80,Porter,Forward,Active,3,1610612764,Wizards,198,450.0,266.0,113.0,43.0,28.0,207.0,259.0,46.0,7.0,13.0,241.0,98.0,64.0,35.0,25.0,76.0,94.0,31.0,4.0,10.0,716.0,339.0,0.492,1.6,0.4,0.4,3.9,1.7,1.3,75.0,30.3,1.3,2.2,1.5,5.2,1.4,0.9,0.92,0.72,4.03,4.87,4.43,1.07,1.17,2.24,1.68,9.24,2.29,5.27,3.43,0.7,4.44,1.55,2.19,1.33,1943.25
203492,9290,Ray McCallum,Y,Ray,0,McCallum,,Inactive,3,0,,0,104.0,42.0,10.0,13.0,15.0,40.0,40.0,24.0,2.0,2.0,40.0,15.0,5.0,8.0,8.0,9.0,13.0,9.0,2.0,1.0,146.0,55.0,0.317,1.5,0.2,0.3,1.0,0.4,0.3,41.0,11.6,0.2,0.7,0.4,1.1,0.3,0.6,0.12,0.1,4.18,5.15,4.68,0.39,0.52,0.9,1.36,4.79,1.07,2.36,1.54,0.64,2.14,0.57,0.93,0.64,867.16
203493,9378,Reggie Bullock,Y,Reggie,79,Bullock,Forward,Active,3,1610612765,Pistons,205,45.0,53.0,14.0,3.0,4.0,20.0,53.0,4.0,0.0,0.0,21.0,22.0,7.0,3.0,1.0,6.0,22.0,4.0,0.0,0.0,98.0,43.0,0.592,0.7,0.1,0.1,1.5,0.4,0.4,37.0,11.6,0.4,0.8,0.4,1.8,0.3,0.2,0.14,0.22,4.0,4.89,4.45,0.38,0.48,0.86,0.76,4.86,1.24,2.86,1.72,0.51,2.17,0.83,0.83,0.59,474.12
203496,9470,Robert Covington,Y,Robert,81,Covington,Forward,Active,3,1610612755,76ers,215,230.0,482.0,70.0,25.0,55.0,63.0,470.0,12.0,12.0,5.0,104.0,170.0,30.0,19.0,37.0,11.0,163.0,6.0,7.0,1.0,712.0,274.0,0.607,1.4,0.6,0.6,5.3,2.6,2.1,67.0,28.4,1.0,3.5,2.0,6.3,1.6,2.1,1.24,0.57,3.91,4.5,4.21,0.92,1.07,1.99,1.91,9.51,2.9,4.7,3.22,0.64,4.19,1.94,1.61,1.21,2466.27
203497,8910,Rudy Gobert,Y,Rudy,85,Gobert,Center,Active,3,1610612762,Jazz,245,354.0,0.0,253.0,25.0,11.0,35.0,0.0,13.0,0.0,17.0,198.0,0.0,157.0,20.0,7.0,4.0,0.0,5.0,0.0,5.0,354.0,198.0,0.037,1.5,2.2,0.7,7.5,4.6,2.6,61.0,31.7,3.4,2.7,3.9,11.0,0.7,1.9,1.68,2.77,3.86,4.42,4.15,0.97,1.22,2.19,2.92,11.8,5.7,3.18,1.34,1.19,5.16,2.77,1.2,0.51,2983.51
203498,8770,Shabazz Muhammad,Y,Shabazz,78,Muhammad,Forward,Active,3,1610612750,Timberwolves,223,529.0,152.0,150.0,54.0,89.0,132.0,149.0,55.0,3.0,49.0,273.0,44.0,89.0,46.0,51.0,35.0,41.0,28.0,3.0,24.0,681.0,317.0,0.262,0.6,0.1,0.7,2.0,3.0,2.3,82.0,20.5,1.2,1.1,2.2,3.3,0.3,0.9,0.44,0.84,4.16,4.42,4.28,0.72,0.74,1.47,0.62,5.85,1.67,3.56,2.39,0.3,2.82,1.04,1.48,1.01,864.28
203499,8812,Shane Larkin,Y,Shane,71,Larkin,Guard,Active,3,1610612751,Nets,175,394.0,108.0,46.0,46.0,113.0,101.0,101.0,88.0,7.0,0.0,183.0,39.0,15.0,36.0,67.0,25.0,35.0,40.0,4.0,0.0,502.0,222.0,0.134,4.4,0.2,0.4,1.9,1.4,1.1,78.0,22.4,0.4,1.6,1.6,2.3,1.2,1.9,0.21,0.08,3.93,4.64,4.3,0.73,0.87,1.61,1.33,7.44,1.88,4.23,3.12,0.48,3.26,1.21,1.57,1.18,3457.74
203500,8521,Steven Adams,N,Steven,84,Adams,Center,Active,3,1610612760,Thunder,255,426.0,0.0,264.0,28.0,12.0,39.0,0.0,20.0,0.0,63.0,261.0,0.0,164.0,26.0,6.0,17.0,0.0,16.0,0.0,32.0,426.0,261.0,0.036,0.8,1.1,0.4,3.9,2.5,1.4,80.0,25.2,2.7,2.8,2.4,6.7,0.5,1.1,0.89,2.13,3.68,4.76,4.2,0.8,0.97,1.77,2.98,13.25,5.28,4.99,2.1,0.98,5.57,2.89,1.7,0.68,2971.2
203501,9012,Tim Hardaway Jr.,Y,Tim,78,Hardaway Jr.,Guard,Active,3,1610612737,Hawks,205,122.0,143.0,16.0,23.0,27.0,34.0,131.0,21.0,12.0,1.0,66.0,48.0,8.0,20.0,17.0,9.0,41.0,11.0,7.0,1.0,265.0,114.0,0.506,1.0,0.1,0.3,1.5,1.1,1.0,51.0,16.9,0.1,0.9,0.9,1.7,0.4,0.5,0.31,0.04,3.88,4.6,4.22,0.58,0.62,1.2,0.87,5.55,0.92,3.76,2.53,0.23,2.0,0.57,1.2,0.8,719.61
203503,9139,Tony Snell,N,Tony,79,Snell,Guard-Forward,Active,3,1610612749,Bucks,217,184.0,155.0,34.0,17.0,39.0,72.0,152.0,19.0,3.0,3.0,70.0,56.0,9.0,11.0,24.0,18.0,55.0,7.0,1.0,1.0,339.0,126.0,0.431,1.0,0.3,0.4,2.8,0.5,0.5,64.0,20.3,0.3,1.6,0.6,3.1,0.3,0.8,0.35,0.08,3.83,4.55,4.18,0.66,0.76,1.42,1.68,7.03,1.77,3.58,2.05,0.69,2.83,0.98,1.16,0.56,891.52
203504,8771,Trey Burke,N,Trey,73,Burke,Guard,Active,3,1610612764,Wizards,191,378.0,256.0,37.0,27.0,64.0,148.0,247.0,100.0,9.0,2.0,174.0,88.0,13.0,18.0,37.0,48.0,82.0,57.0,6.0,1.0,634.0,262.0,0.309,2.3,0.1,0.5,1.5,1.3,1.0,64.0,21.3,0.3,1.3,1.2,1.8,0.5,1.3,0.11,0.08,3.93,4.66,4.31,0.67,0.87,1.53,1.5,6.24,1.19,3.55,2.35,0.75,2.87,0.85,1.27,0.92,2375.68
203506,8963,Victor Oladipo,N,Victor,76,Oladipo,Guard,Active,3,1610612760,Thunder,210,688.0,282.0,109.0,66.0,133.0,202.0,267.0,173.0,15.0,5.0,327.0,98.0,47.0,47.0,79.0,60.0,92.0,91.0,6.0,3.0,970.0,425.0,0.253,3.9,0.8,0.9,4.1,3.4,2.8,72.0,33.0,0.7,2.4,2.9,4.8,1.6,2.1,0.79,0.32,4.1,4.81,4.45,1.13,1.31,2.44,1.89,11.63,3.01,6.73,4.61,0.6,5.08,1.89,2.59,1.63,2793.85
203507,8017,Giannis Antetokounmpo,N,Giannis,83,Antetokounmpo,Forward-Guard,Active,3,1610612749,Bucks,222,904.0,107.0,277.0,115.0,151.0,252.0,104.0,42.0,3.0,67.0,485.0,27.0,147.0,104.0,117.0,63.0,26.0,28.0,1.0,26.0,1011.0,512.0,0.141,4.3,1.4,0.8,6.2,5.1,3.7,80.0,35.3,1.4,3.2,4.1,7.7,1.2,2.6,1.35,1.04,3.74,4.47,4.09,1.13,1.29,2.41,2.25,12.65,4.81,5.59,4.09,0.83,5.54,2.5,2.21,1.6,3941.6
203508,8423,Sergey Karasev,Y,Sergey,79,Karasev,Guard-Forward,Active,3,1610612751,Nets,208,37.0,37.0,9.0,6.0,0.0,12.0,37.0,8.0,0.0,2.0,19.0,11.0,4.0,5.0,0.0,3.0,11.0,6.0,0.0,1.0,74.0,30.0,0.452,0.9,0.1,0.1,1.3,0.7,0.7,40.0,10.0,0.2,0.7,0.8,1.5,0.2,0.6,0.18,0.08,3.94,4.71,4.32,0.34,0.38,0.72,0.74,4.14,1.09,2.31,1.34,0.34,1.91,0.74,0.83,0.4,388.05
203512,8880,Lucas Nogueira,Y,Lucas,84,Nogueira,Center,Active,2,1610612761,Raptors,220,41.0,3.0,29.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,27.0,1.0,20.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,28.0,0.091,0.2,0.4,0.1,1.0,0.5,0.3,29.0,7.7,0.6,1.0,0.4,1.6,0.4,0.4,0.28,0.45,3.88,4.35,4.13,0.25,0.29,0.53,1.68,5.88,2.52,1.68,1.0,0.6,2.72,1.28,0.84,0.64,199.92
203515,9405,Phil Pressey,Y,Phil,0,Pressey,,Inactive,3,0,,0,60.0,18.0,8.0,11.0,19.0,17.0,18.0,5.0,0.0,0.0,26.0,4.0,2.0,9.0,12.0,2.0,4.0,1.0,0.0,0.0,78.0,30.0,0.104,3.3,0.2,0.4,1.2,1.1,0.6,23.0,12.3,0.1,1.2,0.9,1.3,0.8,1.4,0.04,0.0,4.27,5.19,4.71,0.45,0.51,0.96,1.05,4.45,0.95,2.45,1.25,0.35,1.95,0.75,0.85,0.55,575.3
203516,9636,James Ennis,Y,James,79,Ennis,Forward,Active,2,1610612763,Grizzlies,210,55.0,57.0,24.0,12.0,8.0,10.0,57.0,1.0,0.0,0.0,28.0,26.0,11.0,11.0,3.0,2.0,26.0,1.0,0.0,0.0,112.0,54.0,0.389,1.0,0.2,0.2,1.0,1.5,1.1,22.0,14.9,1.0,1.3,1.5,1.9,0.7,0.9,0.23,0.41,3.93,4.64,4.28,0.49,0.58,1.07,1.54,6.47,0.93,4.0,2.67,0.6,2.93,0.8,1.53,1.07,223.0
203518,8509,Alex Abrines,N,Alex,78,Abrines,Guard-Forward,Active,0,1610612760,Thunder,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203521,9567,Matthew Dellavedova,N,Matthew,76,Dellavedova,Guard,Active,3,1610612749,Bucks,198,272.0,239.0,17.0,8.0,63.0,88.0,235.0,85.0,4.0,11.0,109.0,98.0,6.0,8.0,28.0,20.0,98.0,41.0,0.0,6.0,511.0,207.0,0.354,4.4,0.1,0.3,1.7,0.9,0.8,76.0,24.6,0.4,2.3,1.2,2.1,0.6,1.5,0.22,0.18,3.81,4.59,4.21,0.76,0.96,1.72,1.78,8.63,1.82,5.03,2.91,0.72,3.68,1.26,1.7,0.95,3270.28
203524,9376,Solomon Hill,Y,Solomon,79,Hill,Forward,Active,3,1610612740,Pelicans,225,134.0,74.0,37.0,17.0,26.0,30.0,73.0,12.0,1.0,12.0,69.0,24.0,22.0,15.0,14.0,10.0,24.0,4.0,0.0,4.0,208.0,93.0,0.382,1.0,0.2,0.2,2.2,0.7,0.6,59.0,14.7,0.7,1.2,0.6,2.8,0.6,0.6,0.44,0.46,3.76,4.41,4.08,0.47,0.53,1.0,1.16,5.9,1.76,2.98,2.08,0.42,2.44,1.12,0.9,0.56,990.55
203526,8948,Raul Neto,N,Raul,73,Neto,Guard,Active,1,1610612762,Jazz,179,256.0,162.0,32.0,31.0,53.0,99.0,158.0,36.0,4.0,5.0,116.0,64.0,13.0,26.0,30.0,33.0,61.0,12.0,3.0,2.0,418.0,180.0,0.314,2.1,0.0,0.3,1.3,0.9,0.6,81.0,18.5,0.2,1.5,1.3,1.5,0.8,1.3,0.18,0.03,4.15,4.73,4.45,0.61,0.77,1.37,1.53,6.84,1.36,3.95,2.16,0.76,3.22,0.84,1.62,0.84,2635.74
203527,9354,Ryan Kelly,Y,Ryan,83,Kelly,Forward,Active,3,1610612737,Hawks,230,112.0,37.0,24.0,5.0,11.0,54.0,37.0,10.0,0.0,8.0,50.0,5.0,9.0,5.0,6.0,19.0,5.0,6.0,0.0,5.0,149.0,55.0,0.409,0.6,0.3,0.4,2.8,1.5,1.0,36.0,13.1,0.6,1.1,1.2,3.4,0.4,0.5,0.61,0.31,3.65,4.53,4.06,0.41,0.47,0.89,1.15,5.5,1.88,2.47,1.56,0.46,2.41,1.24,0.71,0.38,551.52
203530,9180,Joffrey Lauvergne,N,Joffrey,83,Lauvergne,Center-Forward,Active,2,1610612760,Thunder,220,327.0,53.0,109.0,25.0,24.0,86.0,52.0,15.0,1.0,68.0,182.0,13.0,69.0,17.0,14.0,39.0,13.0,9.0,0.0,34.0,380.0,195.0,0.303,0.9,0.3,0.5,3.6,1.2,1.1,59.0,17.6,1.3,1.9,1.1,4.9,0.2,0.9,0.7,0.88,3.81,4.43,4.12,0.56,0.66,1.22,2.11,7.3,2.82,2.37,1.0,0.91,3.33,1.61,0.81,0.21,1348.15
203546,9387,Ian Clark,Y,Ian,75,Clark,Guard,Active,3,1610612744,Warriors,175,118.0,83.0,20.0,7.0,27.0,29.0,72.0,33.0,11.0,2.0,59.0,29.0,9.0,7.0,19.0,6.0,23.0,17.0,6.0,1.0,201.0,88.0,0.302,1.0,0.2,0.2,0.8,0.5,0.4,66.0,8.8,0.2,0.9,0.3,1.0,0.3,0.7,0.12,0.07,3.97,4.89,4.45,0.29,0.37,0.65,0.63,3.47,1.06,1.78,1.22,0.29,1.8,0.71,0.8,0.49,854.04
203552,9583,Seth Curry,Y,Seth,74,Curry,Guard,Active,3,1610612742,Mavericks,185,113.0,111.0,6.0,5.0,23.0,44.0,93.0,34.0,18.0,1.0,52.0,50.0,3.0,5.0,14.0,13.0,41.0,16.0,9.0,1.0,224.0,102.0,0.409,1.5,0.1,0.3,1.2,1.2,1.0,44.0,15.7,0.2,0.9,0.9,1.4,0.5,0.8,0.18,0.02,3.89,4.63,4.25,0.52,0.58,1.1,1.07,5.5,1.15,3.28,2.15,0.5,2.7,0.75,1.45,1.03,709.93
203584,9257,Troy Daniels,Y,Troy,76,Daniels,Guard,Active,3,1610612763,Grizzlies,205,65.0,122.0,3.0,2.0,5.0,36.0,118.0,17.0,4.0,2.0,30.0,59.0,1.0,2.0,4.0,17.0,56.0,4.0,3.0,2.0,187.0,89.0,0.674,0.5,0.1,0.1,1.2,0.2,0.1,43.0,11.1,0.2,0.9,0.3,1.3,0.3,0.6,0.07,0.09,4.14,4.96,4.56,0.38,0.47,0.84,0.79,3.73,0.7,2.24,1.54,0.33,1.35,0.43,0.59,0.32,400.68
203585,9243,Rodney McGruder,Y,Rodney,76,McGruder,Guard,Active,0,1610612748,Heat,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203613,9926,Jonathon Simmons,Y,Jonathon,78,Simmons,Guard-Forward,Active,1,1610612759,Spurs,195,195.0,47.0,41.0,30.0,63.0,40.0,46.0,20.0,1.0,1.0,104.0,18.0,23.0,28.0,34.0,6.0,18.0,13.0,0.0,0.0,242.0,122.0,0.191,1.1,0.1,0.4,1.5,1.7,1.3,55.0,14.8,0.3,1.9,1.6,1.7,0.4,1.0,0.25,0.13,3.92,4.61,4.28,0.46,0.59,1.06,0.94,4.41,1.08,2.39,1.45,0.48,2.24,0.84,0.92,0.57,871.2
203648,8888,Thanasis Antetokounmpo,Y,Thanasis,0,Antetokounmpo,,Inactive,0,0,,0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,2.0,3.1,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,5.07,4.35,4.76,0.13,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
203798,8729,PJ Hairston,Y,PJ,78,Hairston,Forward-Guard,Active,2,1610612763,Grizzlies,230,167.0,241.0,35.0,23.0,42.0,40.0,235.0,25.0,6.0,2.0,75.0,70.0,17.0,18.0,24.0,8.0,69.0,8.0,1.0,0.0,408.0,145.0,0.568,0.6,0.2,0.2,2.3,1.0,0.8,66.0,19.9,0.4,2.1,1.0,2.6,0.5,0.6,0.35,0.25,3.89,4.51,4.2,0.64,0.75,1.39,1.22,6.47,1.42,3.83,2.38,0.45,3.09,0.86,1.78,1.06,842.82
203893,9344,Russ Smith,Y,Russ,0,Smith,,Inactive,1,0,,0,17.0,5.0,2.0,4.0,5.0,1.0,5.0,5.0,0.0,0.0,6.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,22.0,7.0,0.091,0.7,0.1,0.3,0.5,0.9,0.5,15.0,4.4,0.1,0.3,0.5,0.6,0.3,0.5,0.07,0.0,3.97,4.9,4.44,0.15,0.18,0.33,0.62,3.13,0.38,2.13,1.75,0.12,1.75,0.38,1.25,0.88,109.9
203894,9258,Shabazz Napier,Y,Shabazz,73,Napier,Guard,Active,2,1610612757,Trail Blazers,175,97.0,104.0,10.0,3.0,20.0,28.0,93.0,36.0,11.0,0.0,34.0,34.0,2.0,1.0,8.0,5.0,32.0,18.0,2.0,0.0,201.0,68.0,0.289,1.8,0.0,0.1,0.8,0.8,0.6,55.0,10.9,0.2,0.7,0.9,1.0,0.4,0.8,0.05,0.06,4.1,4.77,4.43,0.38,0.43,0.81,0.69,4.11,0.72,2.7,1.63,0.35,1.85,0.57,0.93,0.59,1050.3
203895,9366,Jordan McRae,Y,Jordan,77,McRae,Guard,Active,1,1610612739,Cavaliers,179,56.0,22.0,6.0,4.0,15.0,25.0,21.0,5.0,1.0,1.0,24.0,10.0,3.0,3.0,8.0,7.0,10.0,2.0,0.0,1.0,78.0,34.0,0.154,1.1,0.0,0.4,0.7,1.3,1.0,22.0,8.9,0.2,0.8,1.0,0.9,0.1,0.7,0.05,0.09,3.64,4.51,4.03,0.28,0.33,0.6,0.62,3.44,0.88,1.94,1.44,0.37,1.56,0.38,0.81,0.56,266.28
203897,7923,Zach LaVine,N,Zach,77,LaVine,Guard,Active,2,1610612750,Timberwolves,185,643.0,316.0,89.0,58.0,143.0,201.0,283.0,136.0,33.0,16.0,310.0,123.0,48.0,51.0,95.0,47.0,104.0,64.0,19.0,5.0,959.0,433.0,0.196,3.1,0.2,0.7,2.5,2.5,2.0,82.0,28.0,0.3,2.4,1.9,2.8,0.8,1.9,0.28,0.15,4.06,4.59,4.33,0.96,1.05,2.02,1.52,8.55,1.66,5.37,3.45,0.72,3.93,1.17,2.04,1.27,2860.98
203898,8121,Tyler Ennis,Y,Tyler,75,Ennis,Guard,Active,2,1610612745,Rockets,194,148.0,39.0,30.0,7.0,42.0,29.0,39.0,39.0,0.0,1.0,71.0,13.0,9.0,6.0,29.0,7.0,13.0,20.0,0.0,0.0,187.0,84.0,0.203,2.1,0.0,0.4,1.3,0.7,0.5,46.0,14.2,0.3,1.4,0.8,1.6,0.5,1.0,0.13,0.2,4.03,4.84,4.44,0.48,0.57,1.05,0.84,5.47,1.24,3.39,2.39,0.36,2.39,0.87,1.16,0.79,1136.2
203900,9059,Markel Brown,Y,Markel,75,Brown,Guard,Active,2,1610612751,Nets,190,201.0,121.0,45.0,14.0,38.0,73.0,119.0,29.0,2.0,2.0,89.0,38.0,21.0,14.0,20.0,23.0,38.0,11.0,0.0,0.0,322.0,127.0,0.347,1.5,0.2,0.2,1.6,1.5,1.1,62.0,15.8,0.4,1.5,1.4,2.0,0.6,0.9,0.2,0.18,3.99,4.45,4.22,0.54,0.58,1.12,0.96,5.48,1.72,2.8,2.0,0.47,2.8,1.13,1.2,0.83,958.31
203901,8304,Elfrid Payton,N,Elfrid,76,Payton,Guard,Active,2,1610612753,Magic,185,638.0,91.0,129.0,37.0,152.0,179.0,89.0,138.0,2.0,3.0,288.0,30.0,63.0,23.0,101.0,36.0,30.0,63.0,0.0,2.0,729.0,318.0,0.14,6.4,0.3,1.2,2.5,2.6,1.5,73.0,29.4,1.1,2.2,2.3,3.6,1.2,2.4,0.27,0.58,4.27,4.82,4.54,1.07,1.17,2.24,1.72,10.21,2.78,5.71,3.83,0.86,4.85,1.86,2.13,1.36,4176.0
