,cluster_dist,def_comp,inertia,k_val,off_comp,s_score
204,"[0.17, 0.13, 0.11, 0.1, 0.09, 0.08, 0.08, 0.07, 0.06, 0.05, 0.04, 0.04]",8,1.47783986315,12,3,0.202845865181
205,"[0.17, 0.11, 0.11, 0.1, 0.09, 0.07, 0.07, 0.07, 0.06, 0.06, 0.04, 0.03, 0.03]",8,1.41439813916,13,3,0.199433086758
206,"[0.16, 0.14, 0.13, 0.09, 0.08, 0.06, 0.06, 0.05, 0.05, 0.04, 0.04, 0.04, 0.03, 0.02]",8,1.38146635122,14,3,0.197366304691
207,"[0.13, 0.13, 0.13, 0.09, 0.07, 0.07, 0.06, 0.05, 0.05, 0.05, 0.04, 0.04, 0.03, 0.03, 0.03]",8,1.33364548953,15,3,0.200973017308
208,"[0.67, 0.33]",9,3.91696216751,2,3,0.419863770156
209,"[0.33, 0.24, 0.23, 0.2]",9,2.51602426187,4,3,0.277078213686
210,"[0.3, 0.21, 0.2, 0.19, 0.1]",9,2.23670379145,5,3,0.257688880648
211,"[0.29, 0.18, 0.17, 0.16, 0.11, 0.1]",9,2.00878015192,6,3,0.240517423152
212,"[0.23, 0.17, 0.16, 0.12, 0.11, 0.11, 0.1]",9,1.84446669767,7,3,0.233317433659
213,"[0.19, 0.18, 0.17, 0.14, 0.12, 0.08, 0.08, 0.04]",9,1.71516330122,8,3,0.23175499977
214,"[0.2, 0.17, 0.16, 0.15, 0.09, 0.08, 0.07, 0.04, 0.04]",9,1.63908335902,9,3,0.221442070255
215,"[0.22, 0.17, 0.12, 0.11, 0.09, 0.08, 0.07, 0.07, 0.04, 0.04]",9,1.53053132157,10,3,0.228683747807
216,"[0.17, 0.17, 0.17, 0.11, 0.1, 0.08, 0.06, 0.06, 0.04, 0.04, 0.01]",9,1.46786153348,11,3,0.232959676799
217,"[0.17, 0.17, 0.12, 0.11, 0.1, 0.08, 0.06, 0.06, 0.05, 0.04, 0.04, 0.02]",9,1.39992913664,12,3,0.222817548568
218,"[0.15, 0.12, 0.12, 0.1, 0.09, 0.08, 0.07, 0.07, 0.06, 0.06, 0.04, 0.03, 0.03]",9,1.34488078848,13,3,0.198386243292
219,"[0.16, 0.11, 0.1, 0.1, 0.09, 0.08, 0.07, 0.06, 0.05, 0.05, 0.04, 0.04, 0.04, 0.03]",9,1.30095206326,14,3,0.203032071661
220,"[0.11, 0.1, 0.1, 0.1, 0.08, 0.08, 0.07, 0.06, 0.06, 0.06, 0.05, 0.04, 0.04, 0.03, 0.03]",9,1.24438726585,15,3,0.197799870226
221,"[0.68, 0.32]",10,3.99855373466,2,3,0.417049537767
222,"[0.33, 0.24, 0.21, 0.21]",10,2.59448479101,4,3,0.272531132353
223,"[0.3, 0.2, 0.2, 0.2, 0.1]",10,2.3276382615,5,3,0.249770681885
224,"[0.28, 0.19, 0.16, 0.16, 0.11, 0.1]",10,2.09657388894,6,3,0.231456342771
225,"[0.21, 0.17, 0.16, 0.14, 0.12, 0.11, 0.09]",10,1.93606766748,7,3,0.223905674337
226,"[0.21, 0.18, 0.16, 0.14, 0.11, 0.09, 0.06, 0.05]",10,1.81402019748,8,3,0.224991954389
227,"[0.22, 0.19, 0.13, 0.12, 0.11, 0.08, 0.07, 0.06, 0.04]",10,1.68989067182,9,3,0.224969305673
228,"[0.22, 0.17, 0.12, 0.12, 0.09, 0.07, 0.06, 0.06, 0.06, 0.03]",10,1.59875381478,10,3,0.235109652665
229,"[0.17, 0.16, 0.11, 0.1, 0.1, 0.08, 0.08, 0.07, 0.05, 0.04, 0.03]",10,1.53354227406,11,3,0.210132807344
230,"[0.18, 0.17, 0.1, 0.1, 0.09, 0.08, 0.06, 0.06, 0.06, 0.04, 0.04, 0.02]",10,1.46976092502,12,3,0.214749097027
231,"[0.17, 0.12, 0.11, 0.09, 0.08, 0.08, 0.07, 0.07, 0.06, 0.05, 0.04, 0.04, 0.03]",10,1.41710510205,13,3,0.188105945638
232,"[0.16, 0.1, 0.09, 0.09, 0.09, 0.06, 0.06, 0.06, 0.06, 0.06, 0.05, 0.05, 0.04, 0.03]",10,1.3625024188,14,3,0.185624589963
233,"[0.15, 0.11, 0.1, 0.09, 0.07, 0.07, 0.07, 0.06, 0.06, 0.05, 0.04, 0.04, 0.03, 0.03, 0.03]",10,1.3088135143,15,3,0.191891262641
234,"[0.69, 0.31]",2,2.56449688478,2,4,0.494520733981
235,"[0.31, 0.3, 0.19, 0.19]",2,1.28334018615,4,4,0.399886706188
236,"[0.31, 0.2, 0.2, 0.18, 0.11]",2,1.00269616879,5,4,0.403762066048
237,"[0.28, 0.2, 0.14, 0.14, 0.14, 0.1]",2,0.815998906651,6,4,0.383038422065
238,"[0.19, 0.18, 0.16, 0.14, 0.14, 0.11, 0.09]",2,0.693817547366,7,4,0.366627127205
239,"[0.2, 0.18, 0.14, 0.12, 0.11, 0.1, 0.09, 0.06]",2,0.608706541935,8,4,0.367106026538
240,"[0.18, 0.14, 0.12, 0.11, 0.11, 0.1, 0.09, 0.09, 0.06]",2,0.547811419686,9,4,0.356925057918
241,"[0.18, 0.15, 0.11, 0.11, 0.1, 0.1, 0.09, 0.06, 0.05, 0.05]",2,0.493913236953,10,4,0.356141809504
242,"[0.15, 0.15, 0.12, 0.1, 0.1, 0.1, 0.08, 0.07, 0.06, 0.05, 0.04]",2,0.462458350193,11,4,0.340633279332
243,"[0.14, 0.12, 0.11, 0.1, 0.1, 0.09, 0.08, 0.06, 0.06, 0.06, 0.05, 0.04]",2,0.424629912209,12,4,0.34024461601
244,"[0.12, 0.12, 0.1, 0.09, 0.09, 0.09, 0.07, 0.07, 0.07, 0.06, 0.06, 0.05, 0.03]",2,0.398648938067,13,4,0.339976501255
245,"[0.13, 0.11, 0.1, 0.1, 0.09, 0.08, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.03, 0.03]",2,0.381764038222,14,4,0.336920889905
246,"[0.1, 0.1, 0.09, 0.09, 0.08, 0.08, 0.08, 0.07, 0.07, 0.07, 0.04, 0.04, 0.03, 0.03, 0.03]",2,0.358955924085,15,4,0.323914101223
247,"[0.67, 0.33]",3,2.9402740319,2,4,0.490083354921
248,"[0.32, 0.27, 0.21, 0.2]",3,1.49076145637,4,4,0.391799352495
249,"[0.3, 0.21, 0.21, 0.19, 0.1]",3,1.19008567821,5,4,0.392150068146
250,"[0.29, 0.2, 0.15, 0.13, 0.13, 0.1]",3,1.00342257533,6,4,0.373780257032
251,"[0.23, 0.18, 0.14, 0.13, 0.12, 0.11, 0.09]",3,0.8392225028,7,4,0.372452191623
252,"[0.2, 0.17, 0.14, 0.14, 0.13, 0.12, 0.06, 0.04]",3,0.74820802564,8,4,0.36959728934
253,"[0.2, 0.17, 0.14, 0.12, 0.11, 0.11, 0.06, 0.06, 0.04]",3,0.669392083566,9,4,0.365119422907
254,"[0.18, 0.16, 0.14, 0.12, 0.11, 0.07, 0.07, 0.06, 0.06, 0.04]",3,0.610309705194,10,4,0.356669687807
255,"[0.15, 0.13, 0.12, 0.1, 0.1, 0.1, 0.09, 0.06, 0.06, 0.05, 0.04]",3,0.54560860784,11,4,0.347244543841
256,"[0.14, 0.13, 0.12, 0.1, 0.09, 0.09, 0.08, 0.06, 0.06, 0.05, 0.04, 0.04]",3,0.497984071591,12,4,0.35073558428
257,"[0.16, 0.12, 0.11, 0.1, 0.09, 0.08, 0.08, 0.06, 0.06, 0.06, 0.04, 0.03, 0.03]",3,0.461728552624,13,4,0.36292360432
258,"[0.11, 0.11, 0.1, 0.1, 0.09, 0.09, 0.09, 0.08, 0.06, 0.06, 0.06, 0.03, 0.03, 0.02]",3,0.441345712833,14,4,0.344279091989
259,"[0.11, 0.11, 0.1, 0.09, 0.08, 0.08, 0.08, 0.06, 0.06, 0.05, 0.05, 0.05, 0.03, 0.03, 0.03]",3,0.414548432072,15,4,0.345917956376
260,"[0.66, 0.34]",4,2.9310389755,2,4,0.487337603292
261,"[0.32, 0.29, 0.2, 0.19]",4,1.54110809011,4,4,0.378420352739
262,"[0.3, 0.21, 0.19, 0.19, 0.1]",4,1.24430944135,5,4,0.37829920597
263,"[0.3, 0.19, 0.14, 0.14, 0.13, 0.1]",4,1.0632347624,6,4,0.353927308368
264,"[0.23, 0.18, 0.14, 0.13, 0.13, 0.1, 0.09]",4,0.912784229226,7,4,0.348895278939
265,"[0.19, 0.18, 0.15, 0.13, 0.13, 0.11, 0.07, 0.04]",4,0.825783992246,8,4,0.347339272974
266,"[0.23, 0.17, 0.13, 0.13, 0.11, 0.1, 0.07, 0.04, 0.04]",4,0.748286349593,9,4,0.341850034452
267,"[0.23, 0.15, 0.11, 0.1, 0.09, 0.09, 0.07, 0.06, 0.06, 0.04]",4,0.682009111163,10,4,0.340922003597
268,"[0.17, 0.15, 0.11, 0.1, 0.09, 0.09, 0.07, 0.07, 0.06, 0.05, 0.04]",4,0.622763885395,11,4,0.327374535523
269,"[0.13, 0.11, 0.11, 0.11, 0.09, 0.08, 0.08, 0.08, 0.06, 0.06, 0.04, 0.04]",4,0.567890453067,12,4,0.320703923449
270,"[0.13, 0.11, 0.11, 0.11, 0.09, 0.09, 0.08, 0.07, 0.06, 0.06, 0.04, 0.04, 0.03]",4,0.537810102543,13,4,0.324225054579
271,"[0.13, 0.11, 0.11, 0.09, 0.09, 0.08, 0.08, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03]",4,0.521424552848,14,4,0.31329646331
272,"[0.14, 0.11, 0.1, 0.1, 0.08, 0.08, 0.07, 0.06, 0.05, 0.05, 0.05, 0.03, 0.03, 0.03, 0.03]",4,0.485480098723,15,4,0.323032644364
273,"[0.66, 0.34]",5,3.11679957109,2,4,0.462575955728
274,"[0.32, 0.29, 0.21, 0.19]",5,1.78334923961,4,4,0.334564942034
275,"[0.3, 0.21, 0.2, 0.19, 0.1]",5,1.49049833858,5,4,0.33062352632
276,"[0.3, 0.19, 0.15, 0.14, 0.12, 0.1]",5,1.3065336391,6,4,0.304213831916
277,"[0.23, 0.18, 0.15, 0.13, 0.13, 0.1, 0.09]",5,1.1658156936,7,4,0.293286325558
278,"[0.23, 0.17, 0.14, 0.13, 0.13, 0.1, 0.06, 0.04]",5,1.06598268388,8,4,0.295692363709
279,"[0.18, 0.17, 0.16, 0.14, 0.12, 0.1, 0.06, 0.04, 0.04]",5,0.97284834221,9,4,0.29698248437
280,"[0.23, 0.17, 0.11, 0.11, 0.1, 0.09, 0.06, 0.05, 0.04, 0.04]",5,0.889276952,10,4,0.297573837031
281,"[0.17, 0.14, 0.13, 0.11, 0.09, 0.09, 0.08, 0.07, 0.05, 0.04, 0.04]",5,0.832310006299,11,4,0.275584738519
282,"[0.17, 0.14, 0.13, 0.11, 0.07, 0.07, 0.06, 0.06, 0.06, 0.05, 0.04, 0.04]",5,0.780407259219,12,4,0.282850555833
283,"[0.14, 0.12, 0.11, 0.1, 0.09, 0.07, 0.07, 0.07, 0.06, 0.05, 0.04, 0.04, 0.04]",5,0.732302788714,13,4,0.270568059857
284,"[0.13, 0.12, 0.11, 0.11, 0.09, 0.08, 0.07, 0.05, 0.05, 0.05, 0.04, 0.04, 0.04, 0.03]",5,0.70483084679,14,4,0.269374863799
285,"[0.11, 0.11, 0.1, 0.09, 0.09, 0.07, 0.07, 0.06, 0.05, 0.05, 0.05, 0.04, 0.04, 0.03, 0.03]",5,0.68052517601,15,4,0.26432511852
286,"[0.66, 0.34]",6,3.50064783214,2,4,0.438457842309
287,"[0.32, 0.29, 0.2, 0.18]",6,2.174909272,4,4,0.295115670184
288,"[0.31, 0.21, 0.2, 0.18, 0.1]",6,1.88452400357,5,4,0.283782241329
289,"[0.3, 0.19, 0.17, 0.14, 0.11, 0.1]",6,1.65531809233,6,4,0.271472819043
290,"[0.2, 0.17, 0.17, 0.15, 0.12, 0.11, 0.07]",6,1.51725843422,7,4,0.25251218778
291,"[0.2, 0.18, 0.15, 0.15, 0.11, 0.11, 0.06, 0.04]",6,1.40196153065,8,4,0.261438536788
292,"[0.17, 0.17, 0.17, 0.11, 0.1, 0.09, 0.09, 0.06, 0.04]",6,1.29408586967,9,4,0.258489251644
293,"[0.22, 0.18, 0.12, 0.11, 0.1, 0.07, 0.07, 0.06, 0.04, 0.04]",6,1.19947988206,10,4,0.269071928732
294,"[0.17, 0.17, 0.11, 0.09, 0.08, 0.08, 0.07, 0.06, 0.06, 0.05, 0.04]",6,1.12651854867,11,4,0.254665545923
295,"[0.14, 0.13, 0.12, 0.1, 0.1, 0.09, 0.09, 0.06, 0.06, 0.05, 0.04, 0.04]",6,1.07874382288,12,4,0.237826282337
296,"[0.15, 0.11, 0.11, 0.1, 0.08, 0.07, 0.07, 0.07, 0.06, 0.06, 0.06, 0.04, 0.03]",6,1.0182688078,13,4,0.233264376837
297,"[0.16, 0.14, 0.09, 0.09, 0.07, 0.07, 0.06, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03]",6,0.990961507465,14,4,0.240523122822
298,"[0.14, 0.11, 0.1, 0.08, 0.07, 0.07, 0.06, 0.06, 0.06, 0.05, 0.05, 0.05, 0.04, 0.04, 0.02]",6,0.95435952867,15,4,0.227495570706
299,"[0.67, 0.33]",7,4.29658575553,2,4,0.410862446059
300,"[0.32, 0.28, 0.22, 0.17]",7,2.95133520697,4,4,0.248201829493
301,"[0.32, 0.26, 0.19, 0.17, 0.06]",7,2.64709532224,5,4,0.251240885819
302,"[0.29, 0.2, 0.17, 0.17, 0.1, 0.06]",7,2.36848808697,6,4,0.233300415373
303,"[0.3, 0.2, 0.14, 0.11, 0.1, 0.1, 0.06]",7,2.170981899,7,4,0.237129655434
304,"[0.21, 0.2, 0.17, 0.12, 0.11, 0.1, 0.05, 0.04]",7,2.00852865944,8,4,0.219268006941
305,"[0.19, 0.18, 0.17, 0.11, 0.09, 0.08, 0.07, 0.07, 0.04]",7,1.88338749488,9,4,0.213426381304
306,"[0.19, 0.17, 0.12, 0.12, 0.11, 0.1, 0.09, 0.04, 0.04, 0.03]",7,1.79246136599,10,4,0.21555962277
307,"[0.18, 0.17, 0.16, 0.1, 0.09, 0.07, 0.06, 0.06, 0.04, 0.04, 0.02]",7,1.69960958822,11,4,0.212296827976
308,"[0.17, 0.13, 0.12, 0.11, 0.1, 0.09, 0.07, 0.06, 0.05, 0.04, 0.04, 0.03]",7,1.63325712041,12,4,0.211235005273
309,"[0.18, 0.16, 0.14, 0.08, 0.07, 0.06, 0.06, 0.06, 0.04, 0.04, 0.04, 0.04, 0.02]",7,1.57715150847,13,4,0.200951753727
310,"[0.17, 0.15, 0.13, 0.08, 0.07, 0.06, 0.06, 0.06, 0.05, 0.05, 0.05, 0.04, 0.03, 0.01]",7,1.49730410998,14,4,0.203501811728
311,"[0.14, 0.12, 0.12, 0.09, 0.07, 0.07, 0.07, 0.06, 0.06, 0.06, 0.04, 0.03, 0.03, 0.03, 0.03]",7,1.4785350475,15,4,0.178136699563
312,"[0.67, 0.33]",8,4.04500630906,2,4,0.415182505836
313,"[0.31, 0.27, 0.23, 0.19]",8,2.72576387185,4,4,0.259122527202
314,"[0.32, 0.23, 0.21, 0.14, 0.1]",8,2.4363813578,5,4,0.24101975448
315,"[0.31, 0.18, 0.16, 0.13, 0.12, 0.1]",8,2.18999775961,6,4,0.229534940123
316,"[0.29, 0.2, 0.16, 0.13, 0.1, 0.07, 0.04]",8,2.02083935318,7,4,0.233981519052
317,"[0.19, 0.18, 0.18, 0.14, 0.13, 0.07, 0.07, 0.05]",8,1.89368093684,8,4,0.206052136417
318,"[0.25, 0.16, 0.12, 0.1, 0.1, 0.09, 0.08, 0.07, 0.04]",8,1.77326989211,9,4,0.21711814893
319,"[0.19, 0.17, 0.15, 0.11, 0.1, 0.08, 0.06, 0.05, 0.04, 0.04]",8,1.68034481144,10,4,0.214824984584
320,"[0.21, 0.17, 0.13, 0.11, 0.09, 0.08, 0.06, 0.05, 0.04, 0.03, 0.03]",8,1.60832974285,11,4,0.210733967267
321,"[0.16, 0.13, 0.13, 0.12, 0.1, 0.09, 0.07, 0.07, 0.05, 0.04, 0.04, 0.03]",8,1.55116287393,12,4,0.191676740845
322,"[0.17, 0.12, 0.12, 0.1, 0.09, 0.08, 0.06, 0.06, 0.06, 0.05, 0.04, 0.03, 0.03]",8,1.48941421904,13,4,0.193446091776
323,"[0.14, 0.1, 0.1, 0.1, 0.08, 0.08, 0.08, 0.07, 0.06, 0.05, 0.05, 0.04, 0.03, 0.03]",8,1.4585019948,14,4,0.170312286164
324,"[0.14, 0.11, 0.09, 0.09, 0.08, 0.08, 0.08, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03, 0.03]",8,1.39040787897,15,4,0.187872684202
325,"[0.67, 0.33]",9,3.90861470502,2,4,0.420040263342
326,"[0.33, 0.25, 0.22, 0.2]",9,2.573246637,4,4,0.267529081642
327,"[0.31, 0.21, 0.2, 0.17, 0.1]",9,2.29961158206,5,4,0.245770064587
328,"[0.31, 0.19, 0.16, 0.14, 0.11, 0.1]",9,2.07196808265,6,4,0.231530076918
329,"[0.22, 0.18, 0.17, 0.13, 0.11, 0.1, 0.09]",9,1.92152097813,7,4,0.220118302028
330,"[0.24, 0.17, 0.16, 0.16, 0.12, 0.07, 0.05, 0.04]",9,1.80607791624,8,4,0.224542363038
331,"[0.2, 0.18, 0.14, 0.13, 0.11, 0.09, 0.07, 0.04, 0.04]",9,1.68062380711,9,4,0.224148139681
332,"[0.2, 0.17, 0.12, 0.11, 0.09, 0.09, 0.08, 0.06, 0.04, 0.04]",9,1.60443558086,10,4,0.211462598483
333,"[0.17, 0.17, 0.1, 0.1, 0.1, 0.08, 0.08, 0.07, 0.07, 0.04, 0.03]",9,1.52767185958,11,4,0.203108881166
334,"[0.17, 0.16, 0.11, 0.1, 0.1, 0.08, 0.08, 0.06, 0.06, 0.04, 0.04, 0.03]",9,1.45884212948,12,4,0.201674275139
335,"[0.16, 0.11, 0.1, 0.1, 0.09, 0.09, 0.08, 0.06, 0.06, 0.05, 0.04, 0.04, 0.03]",9,1.41617311054,13,4,0.188597688495
336,"[0.16, 0.15, 0.1, 0.09, 0.09, 0.07, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03, 0.03]",9,1.38462830796,14,4,0.178654753567
337,"[0.15, 0.1, 0.1, 0.08, 0.08, 0.08, 0.07, 0.07, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03, 0.03]",9,1.32809135046,15,4,0.177491354215
338,"[0.67, 0.33]",10,3.99099404072,2,4,0.415369108074
339,"[0.32, 0.25, 0.22, 0.21]",10,2.65953262442,4,4,0.264349518972
340,"[0.3, 0.2, 0.2, 0.2, 0.1]",10,2.39135035116,5,4,0.238715862356
341,"[0.31, 0.19, 0.16, 0.14, 0.11, 0.1]",10,2.16140179705,6,4,0.227702280425
342,"[0.23, 0.18, 0.17, 0.11, 0.11, 0.1, 0.09]",10,2.01102049184,7,4,0.215512731729
343,"[0.23, 0.17, 0.13, 0.11, 0.1, 0.1, 0.09, 0.07]",10,1.89111572689,8,4,0.211449897569
344,"[0.2, 0.18, 0.17, 0.12, 0.1, 0.07, 0.06, 0.06, 0.04]",10,1.76782735965,9,4,0.212260357847
345,"[0.19, 0.16, 0.12, 0.11, 0.11, 0.08, 0.08, 0.07, 0.05, 0.04]",10,1.68621095287,10,4,0.204905319917
346,"[0.22, 0.17, 0.11, 0.1, 0.08, 0.07, 0.06, 0.06, 0.05, 0.04, 0.04]",10,1.60492688967,11,4,0.217375633664
347,"[0.17, 0.17, 0.1, 0.09, 0.08, 0.07, 0.07, 0.07, 0.07, 0.04, 0.04, 0.03]",10,1.52615295674,12,4,0.200810281729
348,"[0.15, 0.13, 0.12, 0.09, 0.09, 0.07, 0.06, 0.06, 0.05, 0.05, 0.05, 0.05, 0.03]",10,1.47659918891,13,4,0.190145413687
349,"[0.18, 0.17, 0.1, 0.09, 0.08, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.03, 0.02, 0.01]",10,1.43453583439,14,4,0.207082664992
350,"[0.16, 0.14, 0.12, 0.09, 0.08, 0.07, 0.06, 0.06, 0.05, 0.05, 0.04, 0.03, 0.03, 0.03, 0.01]",10,1.38399437922,15,4,0.185917866073
351,"[0.66, 0.34]",2,2.71970579291,2,5,0.465988068714
352,"[0.31, 0.3, 0.2, 0.18]",2,1.52101286291,4,5,0.352461720572
353,"[0.31, 0.2, 0.2, 0.18, 0.11]",2,1.24585102138,5,5,0.352688570975
354,"[0.29, 0.21, 0.15, 0.13, 0.13, 0.1]",2,1.05869063936,6,5,0.330170560006
355,"[0.19, 0.17, 0.17, 0.15, 0.13, 0.11, 0.09]",2,0.94225194355,7,5,0.30469966802
356,"[0.19, 0.17, 0.17, 0.15, 0.11, 0.09, 0.08, 0.04]",2,0.836826409238,8,5,0.313693411004
357,"[0.2, 0.17, 0.14, 0.12, 0.11, 0.09, 0.07, 0.06, 0.05]",2,0.783177223625,9,5,0.302139608723
358,"[0.18, 0.15, 0.11, 0.11, 0.1, 0.09, 0.09, 0.08, 0.06, 0.04]",2,0.706138180558,10,5,0.294150118781
359,"[0.19, 0.15, 0.11, 0.1, 0.1, 0.1, 0.09, 0.05, 0.04, 0.04, 0.04]",2,0.657453971423,11,5,0.293623512533
360,"[0.15, 0.15, 0.11, 0.1, 0.1, 0.08, 0.07, 0.06, 0.05, 0.05, 0.04, 0.04]",2,0.623776267437,12,5,0.284854987137
361,"[0.14, 0.12, 0.12, 0.09, 0.09, 0.07, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.04]",2,0.592459472424,13,5,0.262337195864
362,"[0.15, 0.15, 0.09, 0.09, 0.07, 0.07, 0.06, 0.06, 0.05, 0.05, 0.05, 0.04, 0.04, 0.04]",2,0.560374554124,14,5,0.270874801938
363,"[0.12, 0.1, 0.1, 0.09, 0.08, 0.07, 0.07, 0.06, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03]",2,0.537863606645,15,5,0.263228851385
364,"[0.67, 0.33]",3,3.12580460668,2,5,0.465105982631
365,"[0.32, 0.27, 0.21, 0.2]",3,1.73142094359,4,5,0.348748828037
366,"[0.29, 0.21, 0.21, 0.18, 0.1]",3,1.43405362008,5,5,0.342150749422
367,"[0.3, 0.17, 0.15, 0.15, 0.14, 0.1]",3,1.24508682407,6,5,0.319177473763
368,"[0.21, 0.18, 0.15, 0.14, 0.12, 0.1, 0.1]",3,1.09226651444,7,5,0.309579249928
369,"[0.17, 0.16, 0.14, 0.13, 0.13, 0.1, 0.1, 0.07]",3,1.02787537446,8,5,0.28480575234
370,"[0.25, 0.17, 0.13, 0.11, 0.1, 0.1, 0.06, 0.04, 0.04]",3,0.893991748972,9,5,0.325814668562
371,"[0.19, 0.17, 0.15, 0.11, 0.1, 0.09, 0.06, 0.06, 0.04, 0.04]",3,0.821552398553,10,5,0.314270739082
372,"[0.16, 0.15, 0.13, 0.11, 0.09, 0.09, 0.08, 0.07, 0.06, 0.04, 0.04]",3,0.76217042385,11,5,0.295076844456
373,"[0.18, 0.14, 0.11, 0.1, 0.09, 0.09, 0.08, 0.06, 0.06, 0.04, 0.04, 0.03]",3,0.719680264175,12,5,0.296460386039
374,"[0.12, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.06, 0.06, 0.05, 0.05, 0.04, 0.04]",3,0.677194836151,13,5,0.275153341996
375,"[0.14, 0.13, 0.11, 0.09, 0.09, 0.07, 0.07, 0.06, 0.05, 0.05, 0.04, 0.04, 0.04, 0.03]",3,0.63585737998,14,5,0.28108916337
376,"[0.16, 0.12, 0.09, 0.09, 0.08, 0.07, 0.07, 0.06, 0.06, 0.05, 0.04, 0.03, 0.03, 0.03, 0.02]",3,0.605413836489,15,5,0.278335760212
377,"[0.66, 0.34]",4,3.11679956872,2,5,0.462575955818
378,"[0.31, 0.29, 0.2, 0.19]",4,1.78329928656,4,5,0.335620535459
379,"[0.3, 0.21, 0.2, 0.19, 0.1]",4,1.48987318087,5,5,0.329804441031
380,"[0.3, 0.19, 0.15, 0.14, 0.12, 0.1]",4,1.30653363711,6,5,0.304213832144
381,"[0.22, 0.17, 0.15, 0.12, 0.12, 0.11, 0.1]",4,1.1683423496,7,5,0.291287548512
382,"[0.23, 0.17, 0.14, 0.13, 0.1, 0.1, 0.09, 0.04]",4,1.06231313132,8,5,0.302911746219
383,"[0.24, 0.17, 0.15, 0.11, 0.1, 0.08, 0.06, 0.04, 0.04]",4,0.961175824718,9,5,0.308626890939
384,"[0.17, 0.17, 0.15, 0.13, 0.11, 0.08, 0.07, 0.07, 0.04, 0.04]",4,0.897862979825,10,5,0.290146912335
385,"[0.18, 0.12, 0.12, 0.11, 0.1, 0.1, 0.08, 0.06, 0.05, 0.04, 0.04]",4,0.832620527146,11,5,0.267864942386
386,"[0.13, 0.12, 0.11, 0.11, 0.1, 0.09, 0.09, 0.08, 0.06, 0.05, 0.04, 0.03]",4,0.783687659311,12,5,0.268676615991
387,"[0.16, 0.11, 0.11, 0.09, 0.08, 0.07, 0.07, 0.07, 0.06, 0.05, 0.04, 0.04, 0.04]",4,0.730274319575,13,5,0.272889439651
388,"[0.15, 0.12, 0.1, 0.08, 0.08, 0.08, 0.07, 0.07, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03]",4,0.699865256727,14,5,0.270313950293
389,"[0.13, 0.11, 0.11, 0.1, 0.09, 0.08, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04, 0.04, 0.03, 0.03]",4,0.678272231322,15,5,0.262571390445
390,"[0.66, 0.34]",5,3.30256016723,2,5,0.444361309719
391,"[0.32, 0.29, 0.2, 0.2]",5,2.02352004774,4,5,0.308560801657
392,"[0.31, 0.21, 0.2, 0.18, 0.1]",5,1.73374340346,5,5,0.301255547793
393,"[0.3, 0.21, 0.19, 0.16, 0.1, 0.04]",5,1.49375782688,6,5,0.310202163459
394,"[0.3, 0.18, 0.16, 0.13, 0.1, 0.08, 0.05]",5,1.33457549173,7,5,0.297138267746
395,"[0.23, 0.17, 0.15, 0.13, 0.1, 0.1, 0.08, 0.05]",5,1.20017901436,8,5,0.286049535202
396,"[0.2, 0.17, 0.14, 0.13, 0.12, 0.1, 0.07, 0.04, 0.04]",5,1.11021527279,9,5,0.288194397285
397,"[0.18, 0.17, 0.16, 0.11, 0.1, 0.08, 0.06, 0.05, 0.04, 0.04]",5,1.01788629315,10,5,0.279981575357
398,"[0.2, 0.14, 0.11, 0.11, 0.09, 0.09, 0.08, 0.07, 0.05, 0.04, 0.04]",5,0.974121589474,11,5,0.258889931937
399,"[0.17, 0.12, 0.11, 0.11, 0.1, 0.08, 0.08, 0.06, 0.05, 0.05, 0.04, 0.03]",5,0.930570476719,12,5,0.250722491737
400,"[0.13, 0.12, 0.11, 0.1, 0.09, 0.09, 0.07, 0.07, 0.07, 0.06, 0.04, 0.04, 0.03]",5,0.875086290964,13,5,0.24085335608
401,"[0.16, 0.12, 0.11, 0.09, 0.09, 0.07, 0.07, 0.06, 0.05, 0.05, 0.05, 0.04, 0.03, 0.02]",5,0.846483866119,14,5,0.257827473154
402,"[0.12, 0.1, 0.09, 0.09, 0.08, 0.07, 0.07, 0.06, 0.06, 0.06, 0.05, 0.05, 0.05, 0.03, 0.03]",5,0.799380427798,15,5,0.230586926313
403,"[0.66, 0.34]",6,3.68640842832,2,5,0.422361702606
404,"[0.33, 0.28, 0.2, 0.19]",6,2.41301237638,4,5,0.274499018411
405,"[0.3, 0.22, 0.21, 0.16, 0.1]",6,2.12558985469,5,5,0.25759695802
406,"[0.3, 0.2, 0.2, 0.15, 0.1, 0.05]",6,1.88744673298,6,5,0.261405247696
