player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_2,attempt_3,attempt_at_rim_2,attempt_cut_run_2,attempt_drive_2,attempt_jumper_2,attempt_jumper_3,attempt_off_dribble_2,attempt_off_dribble_3,attempt_post_2,made_2,made_3,made_at_rim_2,made_cut_run_2,made_drive_2,made_jumper_2,made_jumper_3,made_off_dribble_2,made_off_dribble_3,made_post_2,total_attempt,total_made,catch_shoot_freq,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,c_dreb_game,c_oreb_game,avg_speed_def,avg_speed_off,avg_speed_tot,mi_game_def,mi_game_off,mi_game_tot,d_fga_overall,d_fga_paint,d_fga_perim,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_ppm_overall,d_ppm_paint,d_ppm_perim,pass_total
201588,11154,George Hill,N,George,75,Hill,Guard,Active,8,1610612762,Jazz,188,342.0,193.0,77.0,4.0,40.0,153.0,190.0,55.0,3.0,5.0,186.0,69.0,48.0,4.0,32.0,49.0,67.0,41.0,2.0,4.0,535.0,255.0,0.227,5.1,0.3,0.6,3.6,3.3,2.6,43.0,29.5,0.6,2.6,3.4,4.2,1.0,1.6,0.46,0.24,3.77,4.43,4.11,0.9,1.11,2.01,10.67,2.0,5.88,4.26,1.12,2.02,-0.032,-0.012,-0.02,2323.72
201589,10463,Darrell Arthur,N,Darrell,81,Arthur,Forward,Active,7,1610612743,Nuggets,235,274.0,110.0,37.0,2.0,6.0,191.0,110.0,7.0,0.0,19.0,129.0,26.0,21.0,2.0,6.0,83.0,26.0,4.0,0.0,6.0,384.0,155.0,0.693,1.0,0.4,0.2,2.0,1.0,0.8,58.0,17.0,0.9,2.5,0.9,2.9,0.8,0.8,0.59,0.57,3.7,4.37,4.02,0.56,0.59,1.14,7.5,2.66,3.34,3.21,1.57,1.2,-0.021,-0.001,-0.008,968.02
201593,11275,Nikola Pekovic,N,Nikola,83,Pekovic,Center,Active,6,1610612750,Timberwolves,307,328.0,0.0,133.0,9.0,4.0,80.0,0.0,3.0,0.0,69.0,139.0,0.0,77.0,1.0,3.0,19.0,0.0,1.0,0.0,26.0,328.0,139.0,0.035,0.9,0.4,1.5,4.7,4.2,3.5,31.0,26.3,2.9,1.9,3.4,7.5,0.6,1.4,1.29,2.13,3.77,3.72,3.75,0.82,0.82,1.64,10.53,4.5,3.2,4.87,2.4,1.3,-0.011,-0.05,0.024,511.8
201595,12024,Joey Dorsey,Y,Joey,81,Dorsey,Center-Forward,Active,3,1610612745,Rockets,275,144.0,1.0,85.0,1.0,5.0,14.0,1.0,0.0,0.0,13.0,80.0,0.0,49.0,1.0,2.0,4.0,0.0,0.0,0.0,5.0,145.0,80.0,0.014,0.4,0.4,0.4,2.6,1.2,0.3,69.0,12.4,1.5,2.3,0.9,4.0,0.6,0.6,0.68,1.11,3.81,4.45,4.12,0.4,0.46,0.86,6.44,2.9,2.16,2.93,1.67,0.72,-0.009,-0.024,-0.041,894.45
201596,11139,Mario Chalmers,N,Mario,0,Chalmers,,Inactive,7,0,,0,415.0,248.0,74.0,7.0,132.0,148.0,245.0,48.0,3.0,3.0,194.0,73.0,31.0,5.0,77.0,49.0,73.0,29.0,0.0,1.0,663.0,267.0,0.293,3.8,0.1,0.5,2.3,3.3,2.6,80.0,29.6,0.3,3.1,3.5,2.6,1.5,2.2,0.39,0.11,3.6,4.42,4.03,0.87,1.12,1.99,8.31,1.71,5.08,3.4,1.09,1.66,-0.025,0.045,-0.047,3848.88
201599,10345,DeAndre Jordan,N,DeAndre,83,Jordan,Center,Active,8,1610612746,Clippers,265,530.0,4.0,357.0,0.0,12.0,21.0,4.0,1.0,0.0,15.0,378.0,1.0,265.0,0.0,10.0,7.0,1.0,1.0,0.0,8.0,534.0,379.0,0.006,0.7,2.2,0.2,10.1,5.7,2.3,82.0,34.4,4.8,3.0,4.6,15.0,1.0,1.3,2.7,3.93,3.61,4.08,3.84,1.07,1.13,2.2,14.78,6.3,4.43,6.86,3.59,1.74,-0.007,-0.027,0.018,3193.9
201600,11093,Omer Asik,N,Omer,84,Asik,Center,Active,6,1610612740,Pelicans,255,412.0,0.0,299.0,1.0,9.0,28.0,0.0,0.0,0.0,7.0,213.0,0.0,160.0,1.0,8.0,2.0,0.0,0.0,0.0,3.0,412.0,213.0,0.017,0.9,0.7,1.2,6.6,3.0,1.7,76.0,26.1,3.2,1.9,2.4,9.8,0.4,1.3,1.95,2.52,3.54,4.06,3.81,0.75,0.91,1.65,11.97,6.16,2.84,5.99,3.61,1.01,0.018,-0.018,-0.025,2314.96
201601,11026,Luc Mbah a Moute,N,Luc,80,Mbah a Moute,Forward,Active,8,1610612746,Clippers,230,434.0,202.0,138.0,3.0,54.0,208.0,202.0,14.0,0.0,12.0,189.0,62.0,67.0,3.0,40.0,56.0,62.0,13.0,0.0,8.0,636.0,251.0,0.438,1.6,0.3,0.8,3.7,2.4,1.4,67.0,28.6,1.2,1.6,1.9,4.9,1.2,1.5,0.77,0.7,3.66,4.56,4.1,0.87,1.08,1.96,10.89,3.74,4.59,4.61,2.12,1.64,-0.03,-0.027,-0.015,2756.38
201603,11089,Sonny Weems,Y,Sonny,0,Weems,,Inactive,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201604,10905,Chris Douglas-Roberts,Y,Chris,0,Douglas-Roberts,,Inactive,6,0,,0,14.0,7.0,5.0,0.0,4.0,4.0,7.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,21.0,5.0,0.333,0.3,0.0,0.3,0.9,0.7,0.7,12.0,8.5,0.1,1.2,0.4,1.0,0.1,0.0,0.17,0.0,3.99,3.93,3.95,0.27,0.29,0.56,2.13,0.75,0.88,1.5,0.75,0.25,0.28,0.387,-0.068,62.88
201609,11152,Goran Dragic,N,Goran,75,Dragic,Guard,Active,8,1610612748,Heat,190,743.0,259.0,242.0,10.0,171.0,255.0,256.0,40.0,3.0,18.0,412.0,90.0,160.0,7.0,128.0,79.0,88.0,24.0,2.0,10.0,1002.0,502.0,0.203,4.5,0.2,0.6,2.5,3.0,2.3,78.0,33.8,1.0,2.5,2.9,3.5,1.0,2.2,0.48,0.44,3.98,4.83,4.39,1.14,1.34,2.48,9.68,2.4,5.13,4.26,1.58,1.85,0.008,0.076,-0.006,3946.8
201611,10631,Henry Walker,Y,Henry,78,Walker,Forward,Active,4,1610612748,Heat,235,36.0,132.0,4.0,0.0,15.0,15.0,132.0,0.0,0.0,0.0,13.0,45.0,2.0,0.0,7.0,3.0,45.0,0.0,0.0,0.0,168.0,58.0,0.707,1.2,0.4,0.4,3.1,0.8,0.6,24.0,26.1,0.3,3.2,1.0,3.4,1.0,1.0,0.84,0.08,3.52,4.36,3.93,0.77,0.96,1.73,10.19,3.38,4.76,4.76,2.38,1.48,0.02,0.118,-0.06,760.1
201619,11515,Sasha Kaun,Y,Sasha,83,Kaun,Center,Active,1,1610612739,Cavaliers,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201627,11373,Anthony Morrow,N,Anthony,77,Morrow,Guard,Active,8,1610612760,Thunder,210,290.0,325.0,32.0,1.0,15.0,157.0,317.0,63.0,8.0,13.0,144.0,141.0,19.0,1.0,11.0,66.0,137.0,33.0,4.0,9.0,615.0,285.0,0.583,0.8,0.1,0.2,2.1,1.2,1.1,74.0,24.4,0.5,1.8,1.1,2.6,0.7,0.5,0.38,0.27,3.78,4.3,4.04,0.78,0.86,1.64,7.0,1.66,4.18,3.2,1.11,1.58,0.026,0.076,0.014,1070.78
201628,11741,Bobby Brown,N,Bobby,74,Brown,Guard,Active,2,1610612745,Rockets,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201858,11684,Cartier Martin,Y,Cartier,79,Martin,Forward,Active,7,1610612765,Pistons,220,20.0,33.0,2.0,0.0,3.0,15.0,33.0,0.0,0.0,0.0,9.0,6.0,2.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,53.0,15.0,0.615,0.5,0.0,0.1,0.9,0.0,0.0,23.0,8.6,0.0,0.9,0.3,0.9,0.1,0.2,0.17,0.0,3.85,4.82,4.34,0.26,0.36,0.63,3.16,0.84,1.89,1.74,0.68,0.84,0.119,0.224,0.083,153.87
201880,11374,Greg Stiemsma,Y,Greg,83,Stiemsma,Center,Active,4,1610612761,Raptors,260,8.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.125,0.2,0.0,0.0,0.4,0.2,0.1,17.0,3.9,0.5,0.9,0.2,0.9,0.1,0.4,0.06,0.36,3.78,4.19,4.02,0.11,0.15,0.26,1.67,0.75,0.58,0.67,0.42,0.17,-0.062,-0.014,-0.087,74.1
201933,10107,Blake Griffin,N,Blake,82,Griffin,Forward,Active,6,1610612746,Clippers,251,1119.0,25.0,242.0,19.0,63.0,571.0,25.0,14.0,0.0,121.0,564.0,10.0,155.0,11.0,60.0,221.0,10.0,8.0,0.0,49.0,1144.0,574.0,0.292,5.3,0.5,0.7,5.7,6.4,4.6,67.0,35.2,1.9,2.9,5.9,7.6,0.9,2.3,1.58,1.24,3.5,4.02,3.75,1.06,1.14,2.2,13.15,4.33,6.15,6.0,2.57,2.19,-0.005,-0.018,-0.011,3776.12
201935,9944,James Harden,N,James,77,Harden,Guard,Active,7,1610612745,Rockets,220,915.0,555.0,148.0,10.0,314.0,334.0,507.0,65.0,48.0,17.0,439.0,208.0,62.0,4.0,213.0,102.0,185.0,27.0,23.0,9.0,1470.0,647.0,0.151,7.0,0.7,1.3,4.7,10.2,8.8,81.0,36.8,0.9,2.6,6.7,5.7,1.9,4.0,0.92,0.5,3.47,4.0,3.72,1.08,1.21,2.29,12.25,3.34,7.0,5.23,2.09,2.36,-0.016,0.035,-0.028,3707.2
201936,9920,Tyreke Evans,N,Tyreke,78,Evans,Guard-Forward,Active,7,1610612740,Pelicans,220,938.0,227.0,363.0,10.0,288.0,227.0,222.0,35.0,5.0,8.0,452.0,69.0,139.0,3.0,224.0,59.0,67.0,19.0,2.0,3.0,1165.0,521.0,0.121,6.6,0.5,1.4,4.2,3.7,2.6,79.0,34.0,1.0,2.5,3.0,5.3,1.3,3.1,0.73,0.53,3.55,4.36,3.96,0.98,1.27,2.25,10.54,2.91,5.71,4.78,1.86,2.16,0.015,0.044,0.017,4106.42
201937,9523,Ricky Rubio,N,Ricky,76,Rubio,Guard,Active,5,1610612750,Timberwolves,190,168.0,51.0,12.0,2.0,25.0,104.0,50.0,24.0,1.0,0.0,65.0,13.0,5.0,1.0,7.0,37.0,13.0,14.0,0.0,0.0,219.0,78.0,0.324,8.8,0.0,0.5,4.8,3.2,2.6,22.0,31.5,0.9,2.7,3.8,5.7,1.7,2.9,0.64,0.41,3.79,4.51,4.16,1.02,1.16,2.18,10.82,2.5,6.09,4.68,1.64,2.0,-0.011,0.058,-0.05,1419.0
201939,10474,Stephen Curry,N,Stephen,75,Curry,Guard,Active,7,1610612744,Warriors,190,695.0,646.0,90.0,13.0,169.0,245.0,451.0,137.0,195.0,17.0,367.0,286.0,46.0,10.0,134.0,75.0,184.0,76.0,102.0,5.0,1341.0,653.0,0.257,7.7,0.2,0.5,3.6,4.2,3.9,80.0,32.7,0.7,2.0,3.7,4.3,2.0,3.1,0.63,0.24,3.71,5.15,4.37,1.09,1.29,2.38,9.78,1.59,5.76,3.96,1.01,1.97,-0.028,0.045,-0.023,4463.2
201941,10705,Jordan Hill,N,Jordan,82,Hill,Forward-Center,Active,7,1610612750,Timberwolves,240,766.0,11.0,114.0,11.0,16.0,454.0,11.0,12.0,0.0,76.0,354.0,3.0,82.0,7.0,10.0,159.0,3.0,6.0,0.0,34.0,777.0,357.0,0.393,1.5,0.7,0.4,5.5,2.4,1.8,70.0,26.8,2.5,2.3,1.9,7.9,0.5,1.5,1.59,1.8,3.73,4.12,3.93,0.8,0.96,1.76,12.44,6.29,3.24,6.46,3.87,1.29,0.046,0.013,0.022,2259.6
201942,9963,DeMar DeRozan,N,DeMar,79,DeRozan,Guard,Active,7,1610612761,Raptors,220,902.0,88.0,59.0,6.0,122.0,468.0,85.0,118.0,2.0,107.0,384.0,25.0,36.0,4.0,74.0,155.0,25.0,50.0,0.0,49.0,990.0,409.0,0.183,3.5,0.2,1.2,3.9,7.2,6.0,60.0,35.0,0.7,2.0,4.9,4.6,1.2,2.3,0.71,0.3,3.7,4.48,4.11,1.05,1.34,2.39,8.97,2.15,5.0,4.18,1.53,1.85,0.025,0.12,0.003,2007.6
201943,9916,Brandon Jennings,Y,Brandon,73,Jennings,Guard,Active,7,1610612752,Knicks,170,332.0,211.0,83.0,8.0,67.0,127.0,202.0,43.0,9.0,1.0,142.0,76.0,29.0,7.0,46.0,40.0,72.0,18.0,4.0,1.0,543.0,218.0,0.144,6.6,0.1,0.7,2.0,3.5,2.9,41.0,28.6,0.5,1.6,3.1,2.5,1.1,2.2,0.24,0.2,3.92,4.86,4.4,0.92,1.18,2.1,7.54,1.27,4.32,3.29,0.83,1.61,-0.002,0.059,0.008,2201.29
201945,10570,Gerald Henderson,N,Gerald,77,Henderson,Guard,Active,7,1610612755,76ers,215,711.0,136.0,100.0,3.0,74.0,441.0,135.0,46.0,1.0,33.0,325.0,45.0,53.0,2.0,59.0,164.0,45.0,27.0,0.0,11.0,847.0,370.0,0.257,2.6,0.3,0.4,3.0,2.7,2.3,80.0,28.9,0.5,1.7,2.8,3.4,0.6,1.4,0.33,0.11,3.92,4.71,4.32,0.94,1.15,2.09,8.73,1.33,5.98,3.74,0.79,2.4,-0.004,0.012,0.033,2260.8
201946,11336,Tyler Hansbrough,N,Tyler,81,Hansbrough,Forward,Active,7,1610612766,Hornets,250,158.0,7.0,63.0,6.0,9.0,24.0,7.0,2.0,0.0,14.0,85.0,1.0,35.0,4.0,7.0,10.0,1.0,0.0,0.0,8.0,165.0,86.0,0.092,0.3,0.2,0.2,2.1,1.9,1.3,74.0,14.3,1.4,1.9,1.8,3.6,0.4,0.3,0.69,1.02,3.97,4.17,4.08,0.47,0.51,0.97,5.34,2.5,1.57,2.72,1.54,0.59,0.049,0.029,0.003,852.48
201947,10531,Earl Clark,Y,Earl,82,Clark,Forward,Active,5,1610612751,Nets,234,16.0,14.0,1.0,1.0,2.0,11.0,14.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,30.0,11.0,0.633,0.3,0.4,0.0,2.2,0.4,0.1,10.0,9.3,0.1,1.2,0.4,2.3,0.3,0.6,0.3,0.0,3.86,4.67,4.23,0.32,0.34,0.66,4.33,1.67,1.89,1.56,0.44,0.78,-0.075,-0.333,0.055,114.0
201948,10391,Austin Daye,Y,Austin,83,Daye,Forward,Active,6,1610612737,Hawks,220,70.0,71.0,9.0,1.0,4.0,42.0,70.0,8.0,1.0,2.0,26.0,24.0,3.0,0.0,3.0,15.0,23.0,4.0,1.0,0.0,141.0,50.0,0.536,0.5,0.1,0.1,1.9,0.2,0.1,34.0,10.1,0.3,1.1,0.2,2.2,0.4,0.7,0.44,0.18,3.87,4.48,4.18,0.32,0.38,0.71,4.38,1.21,2.62,1.97,0.76,1.0,0.022,0.045,0.028,424.32
201949,10862,James Johnson,Y,James,81,Johnson,Forward,Active,7,1610612748,Heat,250,353.0,51.0,80.0,17.0,100.0,77.0,51.0,21.0,0.0,15.0,227.0,11.0,63.0,9.0,71.0,30.0,11.0,13.0,0.0,9.0,404.0,238.0,0.128,1.4,1.0,0.3,2.8,1.5,1.0,70.0,19.6,0.9,2.2,1.1,3.7,0.8,1.1,0.52,0.57,3.93,4.26,4.1,0.64,0.7,1.34,7.97,2.32,4.29,3.32,1.26,1.45,-0.019,-0.037,-0.024,1141.0
201950,9654,Jrue Holiday,N,Jrue,76,Holiday,Guard,Active,7,1610612740,Pelicans,205,399.0,135.0,85.0,4.0,56.0,189.0,127.0,52.0,8.0,8.0,187.0,51.0,33.0,3.0,43.0,57.0,48.0,42.0,3.0,4.0,534.0,238.0,0.126,6.9,0.6,0.8,2.6,1.9,1.6,40.0,32.6,0.8,2.8,1.8,3.4,1.6,2.3,0.53,0.41,3.75,4.77,4.26,1.04,1.28,2.32,11.0,2.45,6.85,4.73,1.48,2.58,-0.008,0.005,0.007,2160.8
201951,10606,Ty Lawson,N,Ty,71,Lawson,Guard,Active,7,1610612758,Kings,195,721.0,205.0,89.0,10.0,134.0,417.0,199.0,56.0,6.0,2.0,334.0,70.0,42.0,4.0,104.0,153.0,69.0,27.0,1.0,0.0,926.0,404.0,0.146,9.6,0.1,0.8,2.6,4.8,3.5,75.0,35.5,0.6,1.7,3.8,3.1,1.2,2.5,0.3,0.2,3.66,4.27,3.95,1.12,1.23,2.35,8.92,1.8,5.32,4.19,1.35,2.05,0.037,0.154,0.021,4555.5
201952,10386,Jeff Teague,N,Jeff,74,Teague,Guard,Active,7,1610612754,Pacers,186,680.0,207.0,83.0,60.0,186.0,215.0,197.0,115.0,10.0,9.0,337.0,71.0,34.0,41.0,123.0,70.0,69.0,56.0,2.0,3.0,887.0,408.0,0.108,7.0,0.4,0.9,2.1,4.4,3.8,73.0,30.5,0.4,1.9,4.0,2.5,1.7,2.8,0.36,0.2,3.44,4.38,3.9,0.88,1.1,1.98,8.11,1.08,5.63,3.25,0.68,2.0,-0.025,0.058,-0.008,3988.72
201954,10678,Darren Collison,N,Darren,72,Collison,Guard,Active,7,1610612758,Kings,175,389.0,161.0,51.0,0.0,87.0,200.0,157.0,44.0,4.0,2.0,200.0,60.0,22.0,0.0,69.0,70.0,58.0,34.0,2.0,1.0,550.0,260.0,0.165,5.6,0.3,0.6,2.8,4.1,3.2,45.0,34.8,0.4,2.1,3.2,3.2,1.5,2.5,0.33,0.11,3.83,4.46,4.14,1.11,1.3,2.4,12.04,2.27,7.2,5.27,1.56,2.62,0.001,0.085,-0.005,2849.85
201956,10374,Omri Casspi,N,Omri,81,Casspi,Forward,Active,7,1610612758,Kings,225,340.0,87.0,116.0,9.0,50.0,109.0,87.0,36.0,0.0,6.0,174.0,35.0,76.0,6.0,44.0,19.0,35.0,15.0,0.0,3.0,427.0,209.0,0.166,1.5,0.1,0.5,3.1,2.9,2.1,67.0,21.1,0.8,1.6,2.1,3.9,0.5,1.3,0.38,0.52,3.96,4.63,4.29,0.7,0.82,1.52,6.68,2.3,3.24,3.29,1.58,1.26,0.055,0.098,0.027,1616.71
201959,11468,Taj Gibson,N,Taj,81,Gibson,Forward,Active,7,1610612741,Bulls,236,506.0,0.0,201.0,5.0,21.0,184.0,0.0,4.0,0.0,26.0,254.0,0.0,120.0,5.0,12.0,63.0,0.0,3.0,0.0,10.0,506.0,254.0,0.183,1.1,1.2,0.9,3.8,3.0,2.1,62.0,27.3,2.6,2.6,2.6,6.4,0.6,1.2,1.27,2.1,3.7,4.14,3.93,0.83,0.95,1.79,10.98,3.66,4.92,4.45,1.68,1.85,-0.053,-0.138,0.006,1563.64
201960,11070,DeMarre Carroll,Y,DeMarre,80,Carroll,Forward,Active,7,1610612761,Raptors,212,349.0,304.0,133.0,33.0,38.0,99.0,301.0,37.0,2.0,3.0,198.0,120.0,80.0,29.0,25.0,36.0,119.0,22.0,0.0,3.0,653.0,318.0,0.446,1.7,0.2,0.6,3.9,2.6,1.8,70.0,31.3,1.4,2.2,2.2,5.3,1.3,1.1,0.63,0.74,3.95,4.2,4.08,1.04,1.09,2.12,11.3,2.64,6.73,5.09,1.8,2.36,0.008,0.085,-0.019,2513.0
201961,10580,Wayne Ellington,N,Wayne,76,Ellington,Guard,Active,7,1610612748,Heat,200,374.0,243.0,50.0,5.0,44.0,224.0,236.0,34.0,7.0,11.0,164.0,90.0,23.0,4.0,31.0,79.0,86.0,18.0,4.0,4.0,617.0,254.0,0.311,1.6,0.0,0.5,2.8,1.0,0.8,65.0,25.8,0.5,1.2,1.2,3.2,0.5,0.8,0.34,0.15,3.85,4.58,4.22,0.81,1.0,1.82,7.57,1.25,5.15,3.17,0.86,1.82,-0.009,0.103,-0.014,1288.3
201962,11203,Toney Douglas,N,Toney,74,Douglas,Guard,Active,7,1610612740,Pelicans,195,33.0,18.0,5.0,0.0,6.0,17.0,18.0,5.0,0.0,0.0,14.0,5.0,5.0,0.0,6.0,2.0,5.0,1.0,0.0,0.0,51.0,19.0,0.176,2.0,0.3,0.1,1.7,1.1,0.7,12.0,14.7,0.2,1.7,0.8,1.8,0.9,0.8,0.25,0.08,4.31,4.9,4.61,0.52,0.6,1.13,4.5,1.25,2.5,2.0,0.67,1.17,0.019,-0.07,0.109,192.94
201964,10305,Victor Claver,Y,Victor,0,Claver,,Inactive,2,0,,0,9.0,11.0,4.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,3.0,6.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,9.0,0.65,0.1,0.1,0.2,1.7,0.0,0.0,10.0,7.6,0.3,1.2,0.5,2.0,0.1,0.4,0.7,0.2,3.69,4.7,4.19,0.24,0.29,0.53,2.71,1.14,1.43,1.57,0.71,0.71,0.134,0.051,0.134,86.0
201965,10794,Jeff Ayres,Y,Jeff,81,Ayres,Forward-Center,Active,6,1610612746,Clippers,250,95.0,0.0,51.0,0.0,2.0,25.0,0.0,1.0,0.0,4.0,55.0,0.0,36.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,95.0,55.0,0.16,0.3,0.2,0.1,1.6,0.7,0.5,51.0,7.5,0.7,1.2,0.6,2.3,0.2,0.5,0.47,0.55,3.93,4.42,4.18,0.23,0.29,0.53,4.46,2.16,1.35,2.49,1.35,0.65,0.107,0.035,0.129,484.1
201967,10801,Dante Cunningham,N,Dante,80,Cunningham,Forward,Active,7,1610612740,Pelicans,230,329.0,10.0,68.0,2.0,9.0,226.0,10.0,15.0,0.0,3.0,154.0,1.0,47.0,1.0,5.0,89.0,1.0,8.0,0.0,1.0,339.0,155.0,0.601,0.8,0.6,0.4,2.8,0.7,0.4,66.0,25.0,1.1,1.5,0.6,3.9,0.7,0.5,0.67,0.59,4.07,4.75,4.42,0.82,1.03,1.85,8.17,2.98,3.44,3.8,1.86,1.32,0.022,0.024,0.018,1422.3
201971,10070,DeJuan Blair,N,DeJuan,0,Blair,,Inactive,6,0,,0,57.0,0.0,15.0,0.0,3.0,21.0,0.0,7.0,0.0,7.0,26.0,0.0,8.0,0.0,2.0,5.0,0.0,6.0,0.0,3.0,57.0,26.0,0.193,0.1,0.0,0.2,1.4,0.2,0.1,29.0,6.2,0.6,1.4,0.3,1.9,0.2,0.4,0.37,0.55,3.37,3.92,3.66,0.18,0.2,0.38,2.74,0.84,1.05,1.21,0.58,0.37,-0.001,0.112,-0.022,228.15
201973,10852,Jonas Jerebko,N,Jonas,82,Jerebko,Forward,Active,6,1610612738,Celtics,231,239.0,140.0,62.0,14.0,27.0,80.0,140.0,14.0,0.0,13.0,115.0,54.0,42.0,3.0,19.0,28.0,54.0,1.0,0.0,5.0,379.0,169.0,0.454,0.9,0.2,0.2,2.5,0.9,0.7,75.0,16.4,1.2,1.8,0.8,3.8,0.6,0.6,0.57,0.8,3.91,4.73,4.32,0.53,0.65,1.18,6.61,2.05,3.05,2.76,1.15,1.04,-0.03,-0.027,-0.03,1641.75
201975,10680,Jodie Meeks,N,Jodie,76,Meeks,Guard,Active,7,1610612753,Magic,210,322.0,212.0,64.0,2.0,38.0,181.0,207.0,34.0,5.0,1.0,148.0,74.0,37.0,2.0,25.0,64.0,70.0,19.0,4.0,0.0,534.0,222.0,0.443,1.3,0.1,0.3,1.5,2.7,2.4,60.0,24.4,0.2,1.3,2.0,1.7,1.0,1.0,0.17,0.03,3.95,4.82,4.38,0.81,0.98,1.78,7.03,1.3,4.35,3.0,0.92,1.57,0.004,0.124,-0.004,898.8
201976,10354,Patrick Beverley,Y,Patrick,73,Beverley,Guard,Active,4,1610612745,Rockets,185,209.0,323.0,53.0,6.0,34.0,51.0,318.0,46.0,5.0,10.0,89.0,115.0,23.0,6.0,17.0,11.0,113.0,22.0,2.0,4.0,532.0,204.0,0.526,3.4,0.4,0.6,3.0,1.1,0.8,56.0,30.8,1.2,3.3,1.4,4.2,1.1,1.5,0.67,0.67,4.09,4.84,4.47,1.06,1.24,2.3,9.2,2.55,5.21,4.13,1.7,1.86,0.006,0.067,-0.012,2844.8
201977,10757,Marcus Thornton,N,Marcus,76,Thornton,Guard-Forward,Active,7,1610612764,Wizards,205,202.0,143.0,46.0,7.0,27.0,92.0,140.0,28.0,3.0,1.0,86.0,54.0,18.0,5.0,17.0,32.0,52.0,12.0,2.0,1.0,345.0,140.0,0.356,0.8,0.1,0.5,1.3,1.2,1.0,48.0,15.0,0.5,0.8,0.9,1.8,0.6,0.6,0.21,0.12,3.84,4.33,4.08,0.48,0.54,1.02,3.79,0.84,2.42,1.58,0.58,0.81,-0.013,0.084,-0.029,570.24
201978,10405,Chase Budinger,N,Chase,79,Budinger,Forward,Active,7,1610612756,Suns,209,247.0,143.0,62.0,7.0,35.0,102.0,139.0,26.0,4.0,8.0,117.0,52.0,38.0,4.0,22.0,28.0,49.0,14.0,3.0,5.0,390.0,169.0,0.478,1.0,0.1,0.4,2.5,1.2,1.0,67.0,19.2,0.5,1.1,0.9,3.0,0.7,0.7,0.43,0.27,3.65,4.58,4.11,0.61,0.72,1.33,6.75,1.59,3.83,3.2,1.2,1.47,0.04,0.16,0.024,1163.5
201979,10144,Nick Calathes,N,Nick,78,Calathes,Guard,Active,1,1610612763,Grizzlies,213,204.0,43.0,65.0,12.0,19.0,57.0,42.0,40.0,1.0,2.0,93.0,11.0,41.0,8.0,12.0,11.0,11.0,17.0,0.0,0.0,247.0,104.0,0.137,2.5,0.1,0.4,1.5,0.8,0.4,58.0,14.4,0.3,1.7,0.8,1.8,1.1,1.1,0.31,0.17,3.95,4.89,4.41,0.49,0.57,1.06,4.84,0.86,3.02,1.72,0.42,0.94,-0.075,-0.1,-0.055,1401.0
201980,10740,Danny Green,Y,Danny,78,Green,Guard-Forward,Active,7,1610612759,Spurs,215,281.0,457.0,91.0,7.0,18.0,108.0,436.0,35.0,21.0,0.0,131.0,191.0,51.0,3.0,16.0,37.0,184.0,14.0,7.0,0.0,738.0,322.0,0.536,2.0,1.1,0.2,3.6,1.6,1.4,81.0,28.5,0.7,2.0,1.2,4.2,1.2,1.1,0.76,0.31,4.13,4.84,4.5,0.97,1.17,2.14,10.28,2.94,5.18,4.39,1.66,1.96,-0.01,-0.026,0.009,2849.58
